V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.00014262546647816703
97.0,2.0,0.0,0.0,0.0,0.0,1.0,0.000906637627780164
96.0,3.0,0.0,0.0,0.0,0.0,1.0,0.010975420479615602
95.0,4.0,0.0,0.0,0.0,0.0,1.0,0.014709763164075122
94.0,5.0,0.0,0.0,0.0,0.0,1.0,0.015508368272630989
93.0,6.0,0.0,0.0,0.0,0.0,1.0,0.017643247256362547
92.0,7.0,0.0,0.0,0.0,0.0,1.0,0.01840121663116657
91.0,8.0,0.0,0.0,0.0,0.0,1.0,0.02025487677806047
90.0,9.0,0.0,0.0,0.0,0.0,1.0,0.021344844889374118
89.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0220331573620157
88.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0221738041536493
87.0,12.0,0.0,0.0,0.0,0.0,1.0,0.022407851179128954
86.0,13.0,0.0,0.0,0.0,0.0,1.0,0.023062618337362107
85.0,14.0,0.0,0.0,0.0,0.0,1.0,0.023505494103318512
84.0,15.0,0.0,0.0,0.0,0.0,1.0,0.024410399150212658
83.0,16.0,0.0,0.0,0.0,0.0,1.0,0.026310198393306845
82.0,17.0,0.0,0.0,0.0,0.0,1.0,0.028371703337297167
81.0,18.0,0.0,0.0,0.0,0.0,1.0,0.029149516100688524
80.0,19.0,0.0,0.0,0.0,0.0,1.0,0.02930818666634238
79.0,20.0,0.0,0.0,0.0,0.0,1.0,0.032274047334629075
78.0,21.0,0.0,0.0,0.0,0.0,1.0,0.032843600034350655
77.0,22.0,0.0,0.0,0.0,0.0,1.0,0.03341012497177559
76.0,23.0,0.0,0.0,0.0,0.0,1.0,0.033552913687523465
75.0,24.0,0.0,0.0,0.0,0.0,1.0,0.03430787190020856
74.0,25.0,0.0,0.0,0.0,0.0,1.0,0.03447952297435514
73.0,26.0,0.0,0.0,0.0,0.0,1.0,0.03525017230344112
72.0,27.0,0.0,0.0,0.0,0.0,1.0,0.03529197209343902
71.0,28.0,0.0,0.0,0.0,0.0,1.0,0.035516727812877166
70.0,29.0,0.0,0.0,0.0,0.0,1.0,0.036226237967718046
69.0,30.0,0.0,0.0,0.0,0.0,1.0,0.03627660184079579
68.0,31.0,0.0,0.0,0.0,0.0,1.0,0.03655561752344462
67.0,32.0,0.0,0.0,0.0,0.0,1.0,0.03675136303133852
66.0,33.0,0.0,0.0,0.0,0.0,1.0,0.036793927962228974
65.0,34.0,0.0,0.0,0.0,0.0,1.0,0.037366150466721294
64.0,35.0,0.0,0.0,0.0,0.0,1.0,0.037609617255355256
63.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0385179673724476
62.0,37.0,0.0,0.0,0.0,0.0,1.0,0.03866562697211147
61.0,38.0,0.0,0.0,0.0,0.0,1.0,0.03885740604697541
60.0,39.0,0.0,0.0,0.0,0.0,1.0,0.03900351786188782
59.0,40.0,0.0,0.0,0.0,0.0,1.0,0.039192158670073876
58.0,41.0,0.0,0.0,0.0,0.0,1.0,0.03931347729021033
57.0,42.0,0.0,0.0,0.0,0.0,1.0,0.03951678936256135
56.0,43.0,0.0,0.0,0.0,0.0,1.0,0.03960599202122967
55.0,44.0,0.0,0.0,0.0,0.0,1.0,0.040432351007914376
54.0,45.0,0.0,0.0,0.0,0.0,1.0,0.04072301185759995
53.0,46.0,0.0,0.0,0.0,0.0,1.0,0.041066945594723465
52.0,47.0,0.0,0.0,0.0,0.0,1.0,0.04187083345890755
51.0,48.0,0.0,0.0,0.0,0.0,1.0,0.044343440605358775
50.0,49.0,0.0,0.0,0.0,0.0,1.0,0.04491982973651916
49.0,50.0,0.0,0.0,0.0,0.0,1.0,0.044962169363790945
48.0,51.0,0.0,0.0,0.0,0.0,1.0,0.045205947005524855
47.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0456185094690255
46.0,53.0,0.0,0.0,0.0,0.0,1.0,0.046122872005935116
45.0,54.0,0.0,0.0,0.0,0.0,1.0,0.046307678894792294
44.0,55.0,0.0,0.0,0.0,0.0,1.0,0.046476395815809445
43.0,56.0,0.0,0.0,0.0,0.0,1.0,0.04658099073818683
42.0,57.0,0.0,0.0,0.0,0.0,1.0,0.04678554978096155
41.0,58.0,0.0,0.0,0.0,0.0,1.0,0.047433779123861035
40.0,59.0,0.0,0.0,0.0,0.0,1.0,0.047721970265804776
39.0,60.0,0.0,0.0,0.0,0.0,1.0,0.04832626752491451
38.0,61.0,0.0,0.0,0.0,0.0,1.0,0.04850954399793228
37.0,62.0,0.0,0.0,0.0,0.0,1.0,0.04863173163082419
36.0,63.0,0.0,0.0,0.0,0.0,1.0,0.050003281980422774
35.0,64.0,0.0,0.0,0.0,0.0,1.0,0.05017968571866444
34.0,65.0,0.0,0.0,0.0,0.0,1.0,0.05098898720162736
33.0,66.0,0.0,0.0,0.0,0.0,1.0,0.051958146917060126
32.0,67.0,0.0,0.0,0.0,0.0,1.0,0.052465586834517915
31.0,68.0,0.0,0.0,0.0,0.0,1.0,0.052563369080223354
30.0,69.0,0.0,0.0,0.0,0.0,1.0,0.05313531112063589
29.0,70.0,0.0,0.0,0.0,0.0,1.0,0.05373768537099912
28.0,71.0,0.0,0.0,0.0,0.0,1.0,0.05409090034103603
27.0,72.0,0.0,0.0,0.0,0.0,1.0,0.054648084375951624
26.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0547314810919551
25.0,74.0,0.0,0.0,0.0,0.0,1.0,0.05487165907920972
24.0,75.0,0.0,0.0,0.0,0.0,1.0,0.05585775871691879
23.0,76.0,0.0,0.0,0.0,0.0,1.0,0.056125958829389866
22.0,77.0,0.0,0.0,0.0,0.0,1.0,0.05622317244260378
21.0,78.0,0.0,0.0,0.0,0.0,1.0,0.05651321697222041
20.0,79.0,0.0,0.0,0.0,0.0,1.0,0.05668628970120154
19.0,80.0,0.0,0.0,0.0,0.0,1.0,0.05757264342788844
18.0,81.0,0.0,0.0,0.0,0.0,1.0,0.05849246729434317
17.0,82.0,0.0,0.0,0.0,0.0,1.0,0.059229591133427004
16.0,83.0,0.0,0.0,0.0,0.0,1.0,0.05956484797719726
15.0,84.0,0.0,0.0,0.0,0.0,1.0,0.061216397150745054
14.0,85.0,0.0,0.0,0.0,0.0,1.0,0.06130116593577362
13.0,86.0,0.0,0.0,0.0,0.0,1.0,0.06284580427155975
12.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0640220879081406
11.0,88.0,0.0,0.0,0.0,0.0,1.0,0.06433531550171821
10.0,89.0,0.0,0.0,0.0,0.0,1.0,0.06441409732239432
9.0,90.0,0.0,0.0,0.0,0.0,1.0,0.06529739353361048
8.0,91.0,0.0,0.0,0.0,0.0,1.0,0.065366013822809
7.0,92.0,0.0,0.0,0.0,0.0,1.0,0.06666787119761183
6.0,93.0,0.0,0.0,0.0,0.0,1.0,0.06788141847556367
5.0,94.0,0.0,0.0,0.0,0.0,1.0,0.06861104174266783
4.0,95.0,0.0,0.0,0.0,0.0,1.0,0.06879816393185205
3.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0689992294839316
2.0,97.0,0.0,0.0,0.0,0.0,1.0,0.07714954618660992
1.0,98.0,0.0,0.0,0.0,0.0,1.0,0.08268054094997528
0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0851035886751007
