V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0247167049520325
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.05384511330080758
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.05753751382436663
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.060412767194760734
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.06180733364305205
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.06214518847380674
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.06332573060750206
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.06429766212545591
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0660685941894262
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0693767904561085
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.06974140085298815
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.07026061612175272
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.07057607013078446
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.07143147714785165
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.07194844072392374
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.07407928082240954
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.07551471356052294
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.07562110888918538
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.07673156887119892
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.07704831939430182
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.07760866152928407
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0780087507014541
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.07894919587564679
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0791332600800308
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.07938615162774297
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.07958360619996832
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.07966313874621649
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.07973945059852046
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.07974825569079665
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.08036916102872811
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.08041663032322233
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.08071591154686056
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.08080268155000875
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0808834427041587
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.08138735841448752
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.08201946860857307
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.08243003274289397
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.08272618181365321
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.08303412283407725
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.08371060662865551
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.08392812882029811
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.08398306827567056
55.0,44.0,0.0,0.0,1.0,0.0,0.0,0.08484306682387689
54.0,45.0,0.0,0.0,1.0,0.0,0.0,0.08520099834980947
53.0,46.0,0.0,0.0,1.0,0.0,0.0,0.08527019533857941
52.0,47.0,0.0,0.0,1.0,0.0,0.0,0.08556024253077286
51.0,48.0,0.0,0.0,1.0,0.0,0.0,0.08622518554821021
50.0,49.0,0.0,0.0,1.0,0.0,0.0,0.08674537125567147
