,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,99.0,99.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
t_window,0.661227581774015,0.0484821874237211,0.698099561478333,0.9749858769349842,0.6263075751276027,0.4144262439311985,1.3973880306845925,0.4572137895329686,0.4137195474797325,1.3780127399837312
