V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
98.0,1.0,0.0,0.0,0.0,1.0,0.0,0.002305414570481638
97.0,1.0,0.0,0.0,1.0,1.0,0.0,0.004592033883276872
96.0,2.0,0.0,0.0,1.0,1.0,0.0,0.005834278183014627
96.0,2.0,0.0,0.0,0.0,2.0,0.0,0.006834885137825215
95.0,3.0,0.0,0.0,0.0,2.0,0.0,0.009371634720061322
94.0,3.0,0.0,0.0,1.0,2.0,0.0,0.009932993890672636
94.0,3.0,0.0,0.0,0.0,3.0,0.0,0.01239578714697478
93.0,4.0,0.0,0.0,0.0,3.0,0.0,0.014748457156544251
92.0,4.0,0.0,0.0,1.0,3.0,0.0,0.017742087326252577
91.0,5.0,0.0,0.0,1.0,3.0,0.0,0.01813256703301874
90.0,5.0,0.0,0.0,2.0,3.0,0.0,0.01852470001544325
89.0,5.0,0.0,0.0,3.0,3.0,0.0,0.018832846654224186
88.0,5.0,0.0,0.0,4.0,3.0,0.0,0.019187669227291988
87.0,6.0,0.0,0.0,4.0,3.0,0.0,0.01967119635789402
86.0,7.0,0.0,0.0,4.0,3.0,0.0,0.020346824169184426
86.0,7.0,0.0,0.0,3.0,4.0,0.0,0.02127653446901081
86.0,7.0,0.0,0.0,2.0,5.0,0.0,0.02151424511611668
85.0,8.0,0.0,0.0,2.0,5.0,0.0,0.022641714470410933
84.0,9.0,0.0,0.0,2.0,5.0,0.0,0.023131976002033972
84.0,8.0,0.0,1.0,2.0,5.0,0.0,0.02326753586365331
83.0,9.0,0.0,1.0,2.0,5.0,0.0,0.0234514948263269
82.0,10.0,0.0,1.0,2.0,5.0,0.0,0.023739547866284166
81.0,11.0,0.0,1.0,2.0,5.0,0.0,0.02431649070760694
80.0,11.0,0.0,1.0,3.0,5.0,0.0,0.024374223759137087
79.0,12.0,0.0,1.0,3.0,5.0,0.0,0.024906798537315065
78.0,13.0,0.0,1.0,3.0,5.0,0.0,0.024979688191506953
77.0,14.0,0.0,1.0,3.0,5.0,0.0,0.02499076776458043
76.0,15.0,0.0,1.0,3.0,5.0,0.0,0.02509721103750198
75.0,16.0,0.0,1.0,3.0,5.0,0.0,0.025457657044186493
74.0,17.0,0.0,1.0,3.0,5.0,0.0,0.025788748094892355
73.0,18.0,0.0,1.0,3.0,5.0,0.0,0.02670365398800704
73.0,18.0,1.0,0.0,3.0,5.0,0.0,0.02739394948365485
72.0,19.0,1.0,0.0,3.0,5.0,0.0,0.028140688706198812
72.0,19.0,2.0,0.0,3.0,4.0,0.0,0.028923750303514826
72.0,18.0,2.0,1.0,3.0,4.0,0.0,0.029430021401765153
71.0,19.0,2.0,1.0,3.0,4.0,0.0,0.02959920224530264
70.0,20.0,2.0,1.0,3.0,4.0,0.0,0.030158744772062197
70.0,20.0,2.0,1.0,2.0,5.0,0.0,0.03078371726367598
69.0,21.0,2.0,1.0,2.0,5.0,0.0,0.0315855052127995
68.0,21.0,2.0,1.0,3.0,5.0,0.0,0.03159003283454458
67.0,22.0,2.0,1.0,3.0,5.0,0.0,0.031996872321981944
66.0,23.0,2.0,1.0,3.0,5.0,0.0,0.03224578761937311
65.0,24.0,2.0,1.0,3.0,5.0,0.0,0.032765947055696035
64.0,24.0,2.0,1.0,4.0,5.0,0.0,0.03294124946312374
63.0,25.0,2.0,1.0,4.0,5.0,0.0,0.033133932704005865
62.0,26.0,2.0,1.0,4.0,5.0,0.0,0.03313649479383871
61.0,27.0,2.0,1.0,4.0,5.0,0.0,0.033377722174786115
60.0,28.0,2.0,1.0,4.0,5.0,0.0,0.03341062280890905
59.0,29.0,2.0,1.0,4.0,5.0,0.0,0.033423072440451396
