,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,99.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0
final_black,0.0,99.0,99.0,0.0,99.0,0.0,99.0,99.0,0.0,99.0
t_window,0.5192682979146973,0.3015079057473284,0.05636002800026951,0.5252137310075669,0.33122680443012176,0.8857109335801414,0.06868762909380696,0.6055404048356702,0.7754006996970486,0.45024948134538956
