V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.007511743780929732
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.023394948690757544
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.031694144120295704
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.031786187927786494
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.03206405611582779
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.03242659294748134
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.03580469479937436
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0359242396558612
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.03619103017844797
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.03826705031377395
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.03965031773735082
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.040304836009585614
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.04051786995903646
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.04064654558729294
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.04240987944938158
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.04267201605614555
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.04378360741770431
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.04394821268403427
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.044158883098947305
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.04476254142307609
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.04567004770482861
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.046724986786625566
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.04728353217997124
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.04740577714451141
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.047666090317093526
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.04804564470583912
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.04807006985497891
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.04855368944371563
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.048605769846596016
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.04893197764858458
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.04924817571483991
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.049268409156379075
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.049581552373408055
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.04966907601129907
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.050224508822963566
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.05029624536995149
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.05048361537850829
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.05092987995690803
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.05110387916598853
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.051160563938629375
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.05138970494006661
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.05157782660167338
55.0,44.0,0.0,0.0,1.0,0.0,0.0,0.05172224766342577
54.0,45.0,0.0,0.0,1.0,0.0,0.0,0.051784225288055735
53.0,46.0,0.0,0.0,1.0,0.0,0.0,0.05199159829920624
52.0,47.0,0.0,0.0,1.0,0.0,0.0,0.052545007697847305
51.0,48.0,0.0,0.0,1.0,0.0,0.0,0.052811645778138544
