V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.007656210428429881
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.007768679174604658
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.01192790663148622
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.012176761854816887
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.015428953607584296
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.01592667447938422
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.017254338028119647
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.017272326812122655
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.018090667435804158
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.018331419956425003
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.018372924170802333
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.01840835707766945
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.02220754581065981
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.02234445217365404
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.022598341872716605
83.0,16.0,0.0,1.0,0.0,0.0,0.0,0.023800244384138212
82.0,17.0,0.0,1.0,0.0,0.0,0.0,0.02402977647162551
81.0,18.0,0.0,1.0,0.0,0.0,0.0,0.026148424939580892
80.0,19.0,0.0,1.0,0.0,0.0,0.0,0.026209866795440923
79.0,20.0,0.0,1.0,0.0,0.0,0.0,0.026674116447983006
78.0,21.0,0.0,1.0,0.0,0.0,0.0,0.028257040597606354
77.0,22.0,0.0,1.0,0.0,0.0,0.0,0.028562485261609292
76.0,23.0,0.0,1.0,0.0,0.0,0.0,0.028787729645072844
75.0,24.0,0.0,1.0,0.0,0.0,0.0,0.029067545845385036
74.0,25.0,0.0,1.0,0.0,0.0,0.0,0.029552311150620406
73.0,26.0,0.0,1.0,0.0,0.0,0.0,0.03215982315128909
72.0,27.0,0.0,1.0,0.0,0.0,0.0,0.03219785724930298
71.0,28.0,0.0,1.0,0.0,0.0,0.0,0.03232761526369579
70.0,29.0,0.0,1.0,0.0,0.0,0.0,0.03236207491382124
69.0,30.0,0.0,1.0,0.0,0.0,0.0,0.03253241970304847
68.0,31.0,0.0,1.0,0.0,0.0,0.0,0.03329705819420981
67.0,32.0,0.0,1.0,0.0,0.0,0.0,0.03340169645344626
66.0,33.0,0.0,1.0,0.0,0.0,0.0,0.034011445663410265
65.0,34.0,0.0,1.0,0.0,0.0,0.0,0.034240444884478465
64.0,35.0,0.0,1.0,0.0,0.0,0.0,0.034302104086839924
63.0,36.0,0.0,1.0,0.0,0.0,0.0,0.03450508084367675
62.0,37.0,0.0,1.0,0.0,0.0,0.0,0.035047679873827245
61.0,38.0,0.0,1.0,0.0,0.0,0.0,0.03558342442263988
60.0,39.0,0.0,1.0,0.0,0.0,0.0,0.035629444773216196
59.0,40.0,0.0,1.0,0.0,0.0,0.0,0.03592813397279989
58.0,41.0,0.0,1.0,0.0,0.0,0.0,0.036230672551459696
57.0,42.0,0.0,1.0,0.0,0.0,0.0,0.03626667441933821
56.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0370097588165596
55.0,44.0,0.0,1.0,0.0,0.0,0.0,0.037872370191598434
54.0,45.0,0.0,1.0,0.0,0.0,0.0,0.03815482217214978
53.0,46.0,0.0,1.0,0.0,0.0,0.0,0.03825037133657466
52.0,47.0,0.0,1.0,0.0,0.0,0.0,0.038461440773093054
51.0,48.0,0.0,1.0,0.0,0.0,0.0,0.03899168278284271
50.0,49.0,0.0,1.0,0.0,0.0,0.0,0.03951154877787105
49.0,50.0,0.0,1.0,0.0,0.0,0.0,0.03992661653149389
