,0,1,2,3,4,5,6,7,8,9
max_peack_black,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0
final_black,0.0,99.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,0.0
t_window,0.11176574543893306,0.059449245631716136,0.2660282721558986,0.23317787005038082,0.455314915676957,0.167339396405371,0.14467350350714453,0.6530926619514603,0.372412946251481,0.18492621283026028
