V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.017822972689923743
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.02233714613013823
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.025427035048528657
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.028213541914529676
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.028555866910202853
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.02950000437903466
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.030100333937521387
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0337714282632189
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.034608620368483556
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.036035177302816454
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.037081359267952065
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.03739581778661607
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.03750218544233338
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.037558805092764144
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.03869430612211367
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.03921323218970083
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.040407129497366
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.04041240599066399
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.04093193235723528
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.04126269966628818
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.04127400023701806
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.04166287381761065
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.042355876314694646
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.04252025103965556
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.04275530422335827
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.04288466175328998
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.042982705371638785
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0442269921478086
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.04431572326431388
69.0,30.0,0.0,1.0,0.0,0.0,0.0,0.04461546557857961
68.0,31.0,0.0,1.0,0.0,0.0,0.0,0.045617864503914994
67.0,32.0,0.0,1.0,0.0,0.0,0.0,0.04577608895687602
