,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,0.0,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,99.0
t_window,0.4563878188617767,2.363307117343406,1.8156781970358558,6.13116553490401,0.9685934725647563,3.485692978588417,0.6348622618892936,0.8683534690390333,1.7628495965123065,0.4952954052443256
