V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
98.0,1.0,0.0,0.0,0.0,1.0,0.0,0.010982988547498561
97.0,1.0,0.0,0.0,1.0,1.0,0.0,0.013686166894495422
96.0,2.0,0.0,0.0,1.0,1.0,0.0,0.015668088644928458
95.0,3.0,0.0,0.0,1.0,1.0,0.0,0.017539843178380088
94.0,3.0,0.0,0.0,2.0,1.0,0.0,0.01834914312498056
93.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0201690231743535
92.0,4.0,0.0,0.0,3.0,1.0,0.0,0.021047706804873622
91.0,4.0,0.0,0.0,4.0,1.0,0.0,0.022851550557225164
90.0,5.0,0.0,0.0,4.0,1.0,0.0,0.023516803877554004
89.0,6.0,0.0,0.0,4.0,1.0,0.0,0.027520150585294258
89.0,6.0,0.0,0.0,3.0,2.0,0.0,0.027633169054112287
88.0,7.0,0.0,0.0,3.0,2.0,0.0,0.02897968564455881
87.0,7.0,0.0,0.0,4.0,2.0,0.0,0.029325627764169877
86.0,8.0,0.0,0.0,4.0,2.0,0.0,0.031244439180505547
85.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0319287608575445
84.0,10.0,0.0,0.0,4.0,2.0,0.0,0.03254840289691666
83.0,11.0,0.0,0.0,4.0,2.0,0.0,0.034503195328148537
82.0,12.0,0.0,0.0,4.0,2.0,0.0,0.03509419643692206
82.0,12.0,0.0,0.0,4.0,1.0,1.0,0.03531444251165288
81.0,13.0,0.0,0.0,4.0,1.0,1.0,0.03607903530932231
80.0,13.0,0.0,0.0,5.0,1.0,1.0,0.037039341287506244
79.0,14.0,0.0,0.0,5.0,1.0,1.0,0.03762664871076959
78.0,15.0,0.0,0.0,5.0,1.0,1.0,0.0379435796613493
77.0,16.0,0.0,0.0,5.0,1.0,1.0,0.038772898327718935
76.0,16.0,0.0,0.0,6.0,1.0,1.0,0.03964205697516581
76.0,16.0,0.0,1.0,5.0,1.0,1.0,0.039965918451036135
75.0,17.0,0.0,1.0,5.0,1.0,1.0,0.04058746029326917
74.0,18.0,0.0,1.0,5.0,1.0,1.0,0.041230462893062834
73.0,19.0,0.0,1.0,5.0,1.0,1.0,0.04243783802225942
72.0,20.0,0.0,1.0,5.0,1.0,1.0,0.042745244274869636
71.0,21.0,0.0,1.0,5.0,1.0,1.0,0.04310640839210354
70.0,22.0,0.0,1.0,5.0,1.0,1.0,0.04341281983292443
69.0,23.0,0.0,1.0,5.0,1.0,1.0,0.044046756020180926
68.0,24.0,0.0,1.0,5.0,1.0,1.0,0.04407817134143289
67.0,25.0,0.0,1.0,5.0,1.0,1.0,0.04431078053208178
66.0,26.0,0.0,1.0,5.0,1.0,1.0,0.04486453558688357
65.0,27.0,0.0,1.0,5.0,1.0,1.0,0.045036963064302986
64.0,28.0,0.0,1.0,5.0,1.0,1.0,0.04504117537073527
64.0,28.0,0.0,2.0,4.0,1.0,1.0,0.045299371546595996
63.0,29.0,0.0,2.0,4.0,1.0,1.0,0.04530743546586469
63.0,29.0,0.0,2.0,3.0,2.0,1.0,0.04541534885119941
63.0,29.0,1.0,2.0,3.0,1.0,1.0,0.04567269585602909
62.0,30.0,1.0,2.0,3.0,1.0,1.0,0.04592590919559455
62.0,29.0,1.0,3.0,3.0,1.0,1.0,0.04608801644659432
61.0,30.0,1.0,3.0,3.0,1.0,1.0,0.04620814850081161
60.0,31.0,1.0,3.0,3.0,1.0,1.0,0.04657447223587483
59.0,32.0,1.0,3.0,3.0,1.0,1.0,0.047176960626166164
58.0,33.0,1.0,3.0,3.0,1.0,1.0,0.04769772273551803
57.0,34.0,1.0,3.0,3.0,1.0,1.0,0.04784408599812849
56.0,35.0,1.0,3.0,3.0,1.0,1.0,0.048022540386270414
56.0,35.0,1.0,4.0,2.0,1.0,1.0,0.049294191411960474
55.0,36.0,1.0,4.0,2.0,1.0,1.0,0.04957176746194641
54.0,37.0,1.0,4.0,2.0,1.0,1.0,0.0498902034872833
53.0,38.0,1.0,4.0,2.0,1.0,1.0,0.05048180752209682
52.0,39.0,1.0,4.0,2.0,1.0,1.0,0.05049714061520082
51.0,40.0,1.0,4.0,2.0,1.0,1.0,0.05053389855751418
50.0,41.0,1.0,4.0,2.0,1.0,1.0,0.05088851705592932
49.0,42.0,1.0,4.0,2.0,1.0,1.0,0.051523311110476686
49.0,42.0,2.0,4.0,2.0,0.0,1.0,0.05185216144312894
48.0,43.0,2.0,4.0,2.0,0.0,1.0,0.05213774262548304
47.0,44.0,2.0,4.0,2.0,0.0,1.0,0.05224305617463701
46.0,45.0,2.0,4.0,2.0,0.0,1.0,0.05243862601395711
45.0,46.0,2.0,4.0,2.0,0.0,1.0,0.05264757009294224
44.0,47.0,2.0,4.0,2.0,0.0,1.0,0.05291278988473724
43.0,48.0,2.0,4.0,2.0,0.0,1.0,0.0533927392041015
43.0,47.0,2.0,5.0,2.0,0.0,1.0,0.05350688357187167
42.0,48.0,2.0,5.0,2.0,0.0,1.0,0.05422503599429147
42.0,48.0,3.0,4.0,2.0,0.0,1.0,0.054251155465754916
41.0,49.0,3.0,4.0,2.0,0.0,1.0,0.05440344606090285
40.0,50.0,3.0,4.0,2.0,0.0,1.0,0.05462318312532469
39.0,51.0,3.0,4.0,2.0,0.0,1.0,0.05462346613358167
38.0,52.0,3.0,4.0,2.0,0.0,1.0,0.05511990537281411
38.0,51.0,3.0,5.0,2.0,0.0,1.0,0.055305881744798106
37.0,52.0,3.0,5.0,2.0,0.0,1.0,0.05533405309070581
36.0,53.0,3.0,5.0,2.0,0.0,1.0,0.056050392525282516
35.0,54.0,3.0,5.0,2.0,0.0,1.0,0.05629608954747394
34.0,55.0,3.0,5.0,2.0,0.0,1.0,0.05644180557790542
33.0,56.0,3.0,5.0,2.0,0.0,1.0,0.057478377676591176
32.0,57.0,3.0,5.0,2.0,0.0,1.0,0.05796959381670677
31.0,58.0,3.0,5.0,2.0,0.0,1.0,0.05833285816994072
30.0,59.0,3.0,5.0,2.0,0.0,1.0,0.0583497413007661
29.0,60.0,3.0,5.0,2.0,0.0,1.0,0.0584345722227275
28.0,61.0,3.0,5.0,2.0,0.0,1.0,0.05874414743833106
27.0,62.0,3.0,5.0,2.0,0.0,1.0,0.05878274101396724
27.0,61.0,3.0,6.0,2.0,0.0,1.0,0.05923216959654089
26.0,62.0,3.0,6.0,2.0,0.0,1.0,0.05927159641451124
25.0,63.0,3.0,6.0,2.0,0.0,1.0,0.060320524423723286
24.0,64.0,3.0,6.0,2.0,0.0,1.0,0.06040422611494697
23.0,65.0,3.0,6.0,2.0,0.0,1.0,0.06053659371566806
23.0,65.0,3.0,7.0,1.0,0.0,1.0,0.060636950169570915
22.0,66.0,3.0,7.0,1.0,0.0,1.0,0.06182015343541598
21.0,67.0,3.0,7.0,1.0,0.0,1.0,0.06295293546700458
20.0,68.0,3.0,7.0,1.0,0.0,1.0,0.06367736143383719
19.0,69.0,3.0,7.0,1.0,0.0,1.0,0.06368586249299957
18.0,70.0,3.0,7.0,1.0,0.0,1.0,0.0637311911157704
17.0,71.0,3.0,7.0,1.0,0.0,1.0,0.06378731328058948
16.0,72.0,3.0,7.0,1.0,0.0,1.0,0.0646299290486859
15.0,72.0,3.0,7.0,2.0,0.0,1.0,0.06471398729498692
