,0,1,2,3,4,5,6,7,8,9
max_peack_black,90.0,98.0,96.0,99.0,98.0,99.0,93.0,97.0,99.0,100.0
final_black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_window,0.0,0.020573240899456634,0.0,0.0,0.029197611858635016,0.018859386083208446,0.03520941394595667,0.0,0.0,0.03576732709958909
