V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
98.0,1.0,0.0,0.0,0.0,0.0,1.0,0.001014564746694285
97.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0011252756599219294
96.0,3.0,0.0,0.0,0.0,0.0,1.0,0.02139929744182001
95.0,4.0,0.0,0.0,0.0,0.0,1.0,0.022703951509995806
94.0,5.0,0.0,0.0,0.0,0.0,1.0,0.02413995978241231
93.0,6.0,0.0,0.0,0.0,0.0,1.0,0.027438468768792287
92.0,7.0,0.0,0.0,0.0,0.0,1.0,0.028956628922934772
91.0,8.0,0.0,0.0,0.0,0.0,1.0,0.02980000858371676
90.0,9.0,0.0,0.0,0.0,0.0,1.0,0.03007439307482896
89.0,10.0,0.0,0.0,0.0,0.0,1.0,0.031213640375917895
88.0,11.0,0.0,0.0,0.0,0.0,1.0,0.03301005859189707
87.0,12.0,0.0,0.0,0.0,0.0,1.0,0.03362271907490085
86.0,13.0,0.0,0.0,0.0,0.0,1.0,0.033970756321359576
85.0,14.0,0.0,0.0,0.0,0.0,1.0,0.034505212149499274
84.0,15.0,0.0,0.0,0.0,0.0,1.0,0.03487441094495621
83.0,16.0,0.0,0.0,0.0,0.0,1.0,0.036341434523628
82.0,17.0,0.0,0.0,0.0,0.0,1.0,0.036504508760981665
81.0,18.0,0.0,0.0,0.0,0.0,1.0,0.036841027832126824
80.0,19.0,0.0,0.0,0.0,0.0,1.0,0.03758289583691194
79.0,20.0,0.0,0.0,0.0,0.0,1.0,0.03805347649269785
78.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0381515041699551
77.0,22.0,0.0,0.0,0.0,0.0,1.0,0.038437433360652584
76.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0392833803581812
75.0,24.0,0.0,0.0,0.0,0.0,1.0,0.039475889068047
74.0,25.0,0.0,0.0,0.0,0.0,1.0,0.03954854479248835
73.0,26.0,0.0,0.0,0.0,0.0,1.0,0.040185286659401735
72.0,27.0,0.0,0.0,0.0,0.0,1.0,0.040972306884851754
71.0,28.0,0.0,0.0,0.0,0.0,1.0,0.041440852160984226
70.0,29.0,0.0,0.0,0.0,0.0,1.0,0.04151143618867772
69.0,30.0,0.0,0.0,0.0,0.0,1.0,0.041994226006234134
68.0,31.0,0.0,0.0,0.0,0.0,1.0,0.042286312947063635
67.0,32.0,0.0,0.0,0.0,0.0,1.0,0.042345499380830355
66.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0430616865857299
65.0,34.0,0.0,0.0,0.0,0.0,1.0,0.04313833863383398
64.0,35.0,0.0,0.0,0.0,0.0,1.0,0.04407214802960643
63.0,36.0,0.0,0.0,0.0,0.0,1.0,0.04429512481073448
62.0,37.0,0.0,0.0,0.0,0.0,1.0,0.044878560994193045
61.0,38.0,0.0,0.0,0.0,0.0,1.0,0.04493918547807586
60.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0450061806999318
59.0,40.0,0.0,0.0,0.0,0.0,1.0,0.045018954331285305
58.0,41.0,0.0,0.0,0.0,0.0,1.0,0.045547215777522305
57.0,42.0,0.0,0.0,0.0,0.0,1.0,0.04559805068722955
56.0,43.0,0.0,0.0,0.0,0.0,1.0,0.045759481223138276
55.0,44.0,0.0,0.0,0.0,0.0,1.0,0.046763293775444144
54.0,45.0,0.0,0.0,0.0,0.0,1.0,0.04700421364811446
53.0,46.0,0.0,0.0,0.0,0.0,1.0,0.04760826834162858
52.0,47.0,0.0,0.0,0.0,0.0,1.0,0.04800483405422546
51.0,48.0,0.0,0.0,0.0,0.0,1.0,0.04813684970153779
50.0,49.0,0.0,0.0,0.0,0.0,1.0,0.04836821165373293
49.0,50.0,0.0,0.0,0.0,0.0,1.0,0.049969518847797455
48.0,51.0,0.0,0.0,0.0,0.0,1.0,0.05087060377445926
47.0,52.0,0.0,0.0,0.0,0.0,1.0,0.05138411522069454
46.0,53.0,0.0,0.0,0.0,0.0,1.0,0.05168840635069841
45.0,54.0,0.0,0.0,0.0,0.0,1.0,0.052048263352455756
44.0,55.0,0.0,0.0,0.0,0.0,1.0,0.052306235528332475
43.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0523074944402175
42.0,57.0,0.0,0.0,0.0,0.0,1.0,0.05256465721010522
