V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.01748789842556179
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.020917325340882913
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.022057316243226013
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.022076240956769178
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.022943811861892673
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.02383921605405791
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.02498914171434999
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.026327386529767682
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.02668148315821733
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.02725274185293292
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.02767384643124298
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.028577221721232855
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.029589762788074202
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.030165664339780116
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.031414407868274444
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.03268335383265235
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.034805094829031546
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.036237600819268766
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.03627719931228052
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.03650151833739239
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0365047369715738
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.03767491243778233
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.03768915346878807
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.03874082370564602
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.03880649838384828
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.03923492185576471
72.0,27.0,0.0,0.0,0.0,0.0,1.0,0.03990690201872925
71.0,28.0,0.0,0.0,0.0,0.0,1.0,0.04047344431608406
70.0,29.0,0.0,0.0,0.0,0.0,1.0,0.040582393913996595
69.0,30.0,0.0,0.0,0.0,0.0,1.0,0.04100989527275764
68.0,31.0,0.0,0.0,0.0,0.0,1.0,0.041135708285878377
67.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0419134176243134
66.0,33.0,0.0,0.0,0.0,0.0,1.0,0.042148754206465806
65.0,34.0,0.0,0.0,0.0,0.0,1.0,0.042412400289312875
64.0,35.0,0.0,0.0,0.0,0.0,1.0,0.04286233418380533
63.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0449051214113668
62.0,37.0,0.0,0.0,0.0,0.0,1.0,0.04503296738963595
61.0,38.0,0.0,0.0,0.0,0.0,1.0,0.045168500334860744
60.0,39.0,0.0,0.0,0.0,0.0,1.0,0.04584513599293921
59.0,40.0,0.0,0.0,0.0,0.0,1.0,0.045851075078197676
58.0,41.0,0.0,0.0,0.0,0.0,1.0,0.045912132701935594
57.0,42.0,0.0,0.0,0.0,0.0,1.0,0.04598906071582319
56.0,43.0,0.0,0.0,0.0,0.0,1.0,0.046344045192845594
55.0,44.0,0.0,0.0,0.0,0.0,1.0,0.04665087328804937
54.0,45.0,0.0,0.0,0.0,0.0,1.0,0.04725075141849401
53.0,46.0,0.0,0.0,0.0,0.0,1.0,0.04731922681723778
52.0,47.0,0.0,0.0,0.0,0.0,1.0,0.047347012022608194
51.0,48.0,0.0,0.0,0.0,0.0,1.0,0.048636109524805966
50.0,49.0,0.0,0.0,0.0,0.0,1.0,0.04910729401601363
49.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0491617138449522
48.0,51.0,0.0,0.0,0.0,0.0,1.0,0.04962316142821571
47.0,52.0,0.0,0.0,0.0,0.0,1.0,0.049759069093450514
46.0,53.0,0.0,0.0,0.0,0.0,1.0,0.05094983395039183
45.0,54.0,0.0,0.0,0.0,0.0,1.0,0.051637650698582754
44.0,55.0,0.0,0.0,0.0,0.0,1.0,0.05307381329325584
43.0,56.0,0.0,0.0,0.0,0.0,1.0,0.053403208192010575
42.0,57.0,0.0,0.0,0.0,0.0,1.0,0.05444795429099421
41.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0544963623793983
40.0,59.0,0.0,0.0,0.0,0.0,1.0,0.05459258642762811
39.0,60.0,0.0,0.0,0.0,0.0,1.0,0.054817922023681735
38.0,61.0,0.0,0.0,0.0,0.0,1.0,0.05509645099116001
37.0,62.0,0.0,0.0,0.0,0.0,1.0,0.05550534826635835
36.0,63.0,0.0,0.0,0.0,0.0,1.0,0.05556775211643825
35.0,64.0,0.0,0.0,0.0,0.0,1.0,0.05560342191533357
34.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0556142906736744
33.0,66.0,0.0,0.0,0.0,0.0,1.0,0.05574284672898162
32.0,67.0,0.0,0.0,0.0,0.0,1.0,0.05619782093523222
