V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.005819205137894044
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.01000388639039828
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.010617096578738295
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.010849448477471896
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.011262232717126227
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.012348667387097941
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.01272217474312129
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.013905062576254543
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.014294880825416535
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.015660512111819003
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.016143098129525277
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.016879316114657855
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.016904937391246863
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.017733481697137253
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.018660874572817752
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.019321632263147374
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.020777961768477373
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.02081931328453369
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.021179801645094053
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.021366927061244392
78.0,21.0,0.0,1.0,0.0,0.0,0.0,0.02159652210739828
77.0,22.0,0.0,1.0,0.0,0.0,0.0,0.02193883753360655
76.0,23.0,0.0,1.0,0.0,0.0,0.0,0.022721621951404338
75.0,24.0,0.0,1.0,0.0,0.0,0.0,0.02304563673973618
74.0,25.0,0.0,1.0,0.0,0.0,0.0,0.02306886379403509
73.0,26.0,0.0,1.0,0.0,0.0,0.0,0.023888377024067545
72.0,27.0,0.0,1.0,0.0,0.0,0.0,0.02416037197602923
71.0,28.0,0.0,1.0,0.0,0.0,0.0,0.024799340730413375
70.0,29.0,0.0,1.0,0.0,0.0,0.0,0.025167258889920583
69.0,30.0,0.0,1.0,0.0,0.0,0.0,0.025473348316645113
68.0,31.0,0.0,1.0,0.0,0.0,0.0,0.02573605653973781
67.0,32.0,0.0,1.0,0.0,0.0,0.0,0.026360594636921628
66.0,33.0,0.0,1.0,0.0,0.0,0.0,0.02646487863347634
65.0,34.0,0.0,1.0,0.0,0.0,0.0,0.026842284717722098
64.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0269044570904366
63.0,36.0,0.0,1.0,0.0,0.0,0.0,0.02723889667737858
62.0,37.0,0.0,1.0,0.0,0.0,0.0,0.027780860371813244
61.0,38.0,0.0,1.0,0.0,0.0,0.0,0.02821480836994885
60.0,39.0,0.0,1.0,0.0,0.0,0.0,0.02902943211878439
59.0,40.0,0.0,1.0,0.0,0.0,0.0,0.029976095177678352
58.0,41.0,0.0,1.0,0.0,0.0,0.0,0.031114911506603966
57.0,42.0,0.0,1.0,0.0,0.0,0.0,0.03195598091946357
56.0,43.0,0.0,1.0,0.0,0.0,0.0,0.03248939177830946
55.0,44.0,0.0,1.0,0.0,0.0,0.0,0.03417369144927654
54.0,45.0,0.0,1.0,0.0,0.0,0.0,0.03420690442433381
53.0,46.0,0.0,1.0,0.0,0.0,0.0,0.03441353228699512
52.0,47.0,0.0,1.0,0.0,0.0,0.0,0.03458359583285528
51.0,48.0,0.0,1.0,0.0,0.0,0.0,0.03557710571902296
50.0,49.0,0.0,1.0,0.0,0.0,0.0,0.035679744073731284
49.0,50.0,0.0,1.0,0.0,0.0,0.0,0.03659201600019221
48.0,51.0,0.0,1.0,0.0,0.0,0.0,0.036641494482969675
47.0,52.0,0.0,1.0,0.0,0.0,0.0,0.03674207566819159
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.03737573713752407
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0375592567533417
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.037975479207567386
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.03840408235763867
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.03856314619771296
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.03976795500824732
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.039907056680514585
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.04013159642962688
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.040545481912421806
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.04138117071318695
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.04153345163970742
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.04160528528820626
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.04282765856342882
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.04308203531050198
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.04334781907800891
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.04349695733725742
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.04360990484929095
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.04405609477228899
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.044826017578393766
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.04537228670268213
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.046267657564720954
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.04693801742880897
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.04714491507789281
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.04716181132887318
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.04948236603048108
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.05093855028934739
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.05114197657236094
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.051449222960859936
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.05235287367514601
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.05521631367850408
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.055392243697721846
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.056016307594794874
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.05604083627475639
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.05670465311745375
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.05723207494047653
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.05788641291204467
10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.05849500586174696
9.0,90.0,0.0,1.0,0.0,0.0,0.0,0.060570083827339076
8.0,91.0,0.0,1.0,0.0,0.0,0.0,0.06233577658487281
7.0,92.0,0.0,1.0,0.0,0.0,0.0,0.06292202952137663
6.0,93.0,0.0,1.0,0.0,0.0,0.0,0.06540897570526016
5.0,94.0,0.0,1.0,0.0,0.0,0.0,0.06564050559502954
4.0,95.0,0.0,1.0,0.0,0.0,0.0,0.06612450042680851
3.0,96.0,0.0,1.0,0.0,0.0,0.0,0.06978764617741955
2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.07791886817677597
1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.09266689816425597
0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.13141062917378044
0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.8703586937458827
