,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_window,0.39987778906223725,0.4749429465579876,0.22238421319329396,0.5617791517269558,0.09188486874891288,0.07634914015019173,0.17000165532989356,0.4550037821599605,0.23989477669807852,0.27127490534894383
