,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_window,0.8551881171513851,2.9534040425545682,4.666438910873987,1.271479803876321,0.7208599433113196,0.40305669896520957,1.444212163244551,1.7411483314239453,0.4247848788069962,0.7306910764389546
