V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.032548895009869676
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0368039131352586
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.03723575005526459
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.03837222403034125
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.04261812805824872
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.042762405850415686
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.04560599931981909
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.04588246317976211
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.04611511655211385
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.04683304918313991
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.04995253407404499
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.05195124750928989
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.05242319571883137
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.05292557956112243
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.053232264680141264
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.05357029884565596
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.05404484610093887
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.05522754963232086
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.055456662332551636
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.05587403660981649
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.05596528445952879
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.05600370177056893
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.05624234776778393
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.056275241438747584
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.05738169687628746
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.05790093031025671
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.05814791640724677
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.05957228007741395
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.06011852164717274
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.06035321269861461
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.06040251161554617
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.060630658873284726
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.06117753120604966
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.06184295992100481
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.062431400560903634
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.06270907824898433
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.06282494286995083
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.06299420613711704
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.06317158709156256
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.06345512335732831
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.06366204857245333
