,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,99.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0
final_black,0.0,99.0,99.0,99.0,99.0,0.0,99.0,0.0,0.0,99.0
t_window,0.7320438312651208,1.047612242780784,0.03720190996969342,0.463520777714463,0.6444443571877562,0.39087029511986904,0.18429633423156017,1.0015411285197668,0.41097646177914365,0.21967088015655484
