V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.025434429719214682
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.025768180501193394
96.0,3.0,0.0,1.0,0.0,0.0,0.0,0.02660681350910309
95.0,4.0,0.0,1.0,0.0,0.0,0.0,0.030006207336505275
94.0,5.0,0.0,1.0,0.0,0.0,0.0,0.032262874834891604
93.0,6.0,0.0,1.0,0.0,0.0,0.0,0.033040713496553846
92.0,7.0,0.0,1.0,0.0,0.0,0.0,0.03369750999776433
91.0,8.0,0.0,1.0,0.0,0.0,0.0,0.03464999551176761
90.0,9.0,0.0,1.0,0.0,0.0,0.0,0.035110501314385485
89.0,10.0,0.0,1.0,0.0,0.0,0.0,0.036083659045249246
88.0,11.0,0.0,1.0,0.0,0.0,0.0,0.03788246641943386
87.0,12.0,0.0,1.0,0.0,0.0,0.0,0.039303175287124
86.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0393514024757122
85.0,14.0,0.0,1.0,0.0,0.0,0.0,0.04045076092718012
84.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0406805817849901
83.0,16.0,0.0,1.0,0.0,0.0,0.0,0.04075770583801001
82.0,17.0,0.0,1.0,0.0,0.0,0.0,0.041453574714624734
81.0,18.0,0.0,1.0,0.0,0.0,0.0,0.04211685246751842
80.0,19.0,0.0,1.0,0.0,0.0,0.0,0.04296642653714486
79.0,20.0,0.0,1.0,0.0,0.0,0.0,0.043143528077388034
78.0,21.0,0.0,1.0,0.0,0.0,0.0,0.043399165194923844
77.0,22.0,0.0,1.0,0.0,0.0,0.0,0.04357105576784236
76.0,23.0,0.0,1.0,0.0,0.0,0.0,0.043644645695028274
75.0,24.0,0.0,1.0,0.0,0.0,0.0,0.043745999081811045
74.0,25.0,0.0,1.0,0.0,0.0,0.0,0.043771623477755664
73.0,26.0,0.0,1.0,0.0,0.0,0.0,0.044272065449576875
72.0,27.0,0.0,1.0,0.0,0.0,0.0,0.04522435085601664
71.0,28.0,0.0,1.0,0.0,0.0,0.0,0.046155683363820095
70.0,29.0,0.0,1.0,0.0,0.0,0.0,0.04633948873049833
69.0,30.0,0.0,1.0,0.0,0.0,0.0,0.04643665115702061
68.0,31.0,0.0,1.0,0.0,0.0,0.0,0.04647479864206198
67.0,32.0,0.0,1.0,0.0,0.0,0.0,0.04711493285504922
66.0,33.0,0.0,1.0,0.0,0.0,0.0,0.04775297818152699
65.0,34.0,0.0,1.0,0.0,0.0,0.0,0.04803147776457501
64.0,35.0,0.0,1.0,0.0,0.0,0.0,0.04908750871235191
63.0,36.0,0.0,1.0,0.0,0.0,0.0,0.049134942601959636
62.0,37.0,0.0,1.0,0.0,0.0,0.0,0.049335792107066304
61.0,38.0,0.0,1.0,0.0,0.0,0.0,0.05076034715295753
60.0,39.0,0.0,1.0,0.0,0.0,0.0,0.050766348014303776
59.0,40.0,0.0,1.0,0.0,0.0,0.0,0.051100570011530635
58.0,41.0,0.0,1.0,0.0,0.0,0.0,0.05130313728352134
57.0,42.0,0.0,1.0,0.0,0.0,0.0,0.05176669805131344
56.0,43.0,0.0,1.0,0.0,0.0,0.0,0.05194967843916612
55.0,44.0,0.0,1.0,0.0,0.0,0.0,0.052222258583683005
54.0,45.0,0.0,1.0,0.0,0.0,0.0,0.05232409574011143
53.0,46.0,0.0,1.0,0.0,0.0,0.0,0.052777952618038984
52.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0530537164575244
51.0,48.0,0.0,1.0,0.0,0.0,0.0,0.05315392751181901
50.0,49.0,0.0,1.0,0.0,0.0,0.0,0.05348001231081147
49.0,50.0,0.0,1.0,0.0,0.0,0.0,0.05366550894446801
48.0,51.0,0.0,1.0,0.0,0.0,0.0,0.054189280113420994
47.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0546932273979362
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.054816535015470874
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.05527302197228444
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.05530670654876522
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.05588984196472406
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.05648159670631489
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.05720017272196723
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.05768617871723943
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.05813989420714728
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.05854432857402162
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.05969130134968873
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.05973650991763518
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.06004001455058995
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.06021663178591574
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.060242512756049936
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.06073008975493862
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.06093743468510105
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.06140823465569749
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.06226395739732588
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.06345993023291725
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.06455079377889349
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.06506793083871272
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.06512779742394222
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.06522768490931231
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.06547065436822733
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.06804645579205336
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.06851246244146839
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.06867265019124229
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.06873091881808893
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.06900209279509101
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.06991176991980749
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.07026472980689757
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.07139344712154512
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.07276146470903655
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0736432974813933
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.07364894670904525
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.07440121357930032
10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.07479416487773342
9.0,90.0,0.0,1.0,0.0,0.0,0.0,0.07486675631427453
8.0,91.0,0.0,1.0,0.0,0.0,0.0,0.07770322924099426
7.0,92.0,0.0,1.0,0.0,0.0,0.0,0.07873973148484589
6.0,93.0,0.0,1.0,0.0,0.0,0.0,0.07899071110065103
6.0,93.0,0.0,0.0,0.0,0.0,1.0,0.08095778309035508
5.0,94.0,0.0,0.0,0.0,0.0,1.0,0.08944373463803579
4.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0899370444380671
3.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0900384791463894
2.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0925482232262167
1.0,98.0,0.0,0.0,0.0,0.0,1.0,0.09376572589698212
0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.09557383330339682
