,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,99.0,100.0,99.0,99.0,100.0,99.0,99.0,100.0,100.0
final_black,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
t_window,0.06660274335063807,0.03644228910700801,0.7522313894278507,0.04214587240383533,0.04607750905235092,0.281495686559785,0.07329548945766926,0.0405095273323716,0.17781434282525763,0.11840341881373492
