,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,99.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0
final_black,0.0,99.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,0.0
t_window,0.24309186569213356,0.9515894219445894,0.05503166290724515,0.7541440692567113,0.5742779595011361,0.345569778568892,0.04799938526176283,0.5261534391762716,0.3923643394737296,0.35768841198372336
