V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.010781932152030846
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.018113347502286634
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.018949999767079687
95.0,4.0,0.0,0.0,0.0,1.0,0.0,0.02092550602166202
94.0,4.0,0.0,0.0,1.0,1.0,0.0,0.020926356308635152
93.0,5.0,0.0,0.0,1.0,1.0,0.0,0.02143329224779557
92.0,5.0,0.0,0.0,2.0,1.0,0.0,0.023097617661674934
91.0,6.0,0.0,0.0,2.0,1.0,0.0,0.023872812360136345
90.0,6.0,0.0,0.0,3.0,1.0,0.0,0.024658794156040442
90.0,6.0,0.0,0.0,2.0,2.0,0.0,0.028092419597081357
89.0,7.0,0.0,0.0,2.0,2.0,0.0,0.02835410882498013
88.0,7.0,0.0,0.0,3.0,2.0,0.0,0.029543233917882248
87.0,7.0,0.0,0.0,4.0,2.0,0.0,0.030872444360698238
86.0,8.0,0.0,0.0,4.0,2.0,0.0,0.031212078282554522
85.0,9.0,0.0,0.0,4.0,2.0,0.0,0.031422508486261
84.0,10.0,0.0,0.0,4.0,2.0,0.0,0.03182988688491562
84.0,10.0,0.0,1.0,3.0,2.0,0.0,0.03193188566850212
83.0,11.0,0.0,1.0,3.0,2.0,0.0,0.032057455244774255
82.0,12.0,0.0,1.0,3.0,2.0,0.0,0.03228354815550572
81.0,13.0,0.0,1.0,3.0,2.0,0.0,0.033482033413821805
81.0,13.0,1.0,0.0,3.0,2.0,0.0,0.033769627216984274
80.0,14.0,1.0,0.0,3.0,2.0,0.0,0.03579956644172251
79.0,14.0,1.0,0.0,4.0,2.0,0.0,0.036544091679322106
78.0,15.0,1.0,0.0,4.0,2.0,0.0,0.03696304905335664
77.0,16.0,1.0,0.0,4.0,2.0,0.0,0.03715606395434893
76.0,17.0,1.0,0.0,4.0,2.0,0.0,0.03732471584433846
75.0,18.0,1.0,0.0,4.0,2.0,0.0,0.03733547305507419
74.0,19.0,1.0,0.0,4.0,2.0,0.0,0.037432448631653424
73.0,20.0,1.0,0.0,4.0,2.0,0.0,0.03761919453109951
72.0,21.0,1.0,0.0,4.0,2.0,0.0,0.03777909296900424
71.0,22.0,1.0,0.0,4.0,2.0,0.0,0.03820014603373325
70.0,23.0,1.0,0.0,4.0,2.0,0.0,0.03831159785509638
69.0,24.0,1.0,0.0,4.0,2.0,0.0,0.038364766960258374
69.0,24.0,1.0,0.0,3.0,3.0,0.0,0.038499481589114225
68.0,25.0,1.0,0.0,3.0,3.0,0.0,0.03860988273257178
67.0,26.0,1.0,0.0,3.0,3.0,0.0,0.03922838003427486
66.0,27.0,1.0,0.0,3.0,3.0,0.0,0.039547981806062456
65.0,27.0,1.0,0.0,4.0,3.0,0.0,0.03996275490220001
65.0,27.0,1.0,1.0,3.0,3.0,0.0,0.04006489215639663
64.0,28.0,1.0,1.0,3.0,3.0,0.0,0.04013952122959647
64.0,28.0,2.0,1.0,3.0,2.0,0.0,0.041239590090654615
63.0,29.0,2.0,1.0,3.0,2.0,0.0,0.041551138542845756
62.0,30.0,2.0,1.0,3.0,2.0,0.0,0.04155564025094874
61.0,31.0,2.0,1.0,3.0,2.0,0.0,0.04159438743473431
60.0,32.0,2.0,1.0,3.0,2.0,0.0,0.04182300993394343
59.0,32.0,2.0,1.0,4.0,2.0,0.0,0.04197554580624483
59.0,31.0,2.0,2.0,4.0,2.0,0.0,0.04239581928277409
58.0,32.0,2.0,2.0,4.0,2.0,0.0,0.04274527235123428
58.0,32.0,2.0,2.0,3.0,3.0,0.0,0.04285001794793384
57.0,32.0,2.0,2.0,4.0,3.0,0.0,0.04310936891886266
