V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.002012436515485208
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00424677902664973
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.007038482113534259
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.00754424395764591
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.007762061136514898
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.007771377068209186
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.011471075856533081
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.012103431478191828
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.013734735879596423
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.015258510151814524
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.01728265768453008
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.017770146341138514
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.02018266693445527
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.020707322764713012
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.021537905030061
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.021784378912350646
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.022174709066991802
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.022516142593234926
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.022720607889423282
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.02331133569319163
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0250509246858317
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.025358091382705613
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.02587834254179738
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.02656340998748918
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.026731167016438063
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.027269147034186363
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0273043415895334
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.027597124069317493
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.02806298921457426
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.028607165076302038
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.028681320093411903
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.02872848648227193
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.029633260509715872
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.02971744757399544
