V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0057085244639709775
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.01365131770715837
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.013775641369329884
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.016798886226004357
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.018521126692412286
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.02052776067699795
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.020925025239158238
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.021452437260186034
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.022567309231775978
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.02308024808293679
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.023090430181309823
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.02432930345011898
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.024554552944130923
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.02503433304402607
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.025036748818776496
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.02605204817321278
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.026888256315007283
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.02723602543125691
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.02836179126766307
79.0,20.0,0.0,1.0,0.0,0.0,0.0,0.028616127301050166
78.0,21.0,0.0,1.0,0.0,0.0,0.0,0.02968099684595262
77.0,22.0,0.0,1.0,0.0,0.0,0.0,0.03031115991225235
76.0,23.0,0.0,1.0,0.0,0.0,0.0,0.030554304649099806
75.0,24.0,0.0,1.0,0.0,0.0,0.0,0.03083241827291203
74.0,25.0,0.0,1.0,0.0,0.0,0.0,0.031162525856276203
73.0,26.0,0.0,1.0,0.0,0.0,0.0,0.03142373447539038
72.0,27.0,0.0,1.0,0.0,0.0,0.0,0.03221019989130769
71.0,28.0,0.0,1.0,0.0,0.0,0.0,0.03436061435572381
70.0,29.0,0.0,1.0,0.0,0.0,0.0,0.034539769175510875
69.0,30.0,0.0,1.0,0.0,0.0,0.0,0.03566466684106642
68.0,31.0,0.0,1.0,0.0,0.0,0.0,0.036098796318401453
67.0,32.0,0.0,1.0,0.0,0.0,0.0,0.036176508477948115
66.0,33.0,0.0,1.0,0.0,0.0,0.0,0.03633907397883032
65.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0371300807664222
64.0,35.0,0.0,1.0,0.0,0.0,0.0,0.037152430721996296
63.0,36.0,0.0,1.0,0.0,0.0,0.0,0.037442756313847164
62.0,37.0,0.0,1.0,0.0,0.0,0.0,0.03753145542581211
61.0,38.0,0.0,1.0,0.0,0.0,0.0,0.037552810108782614
60.0,39.0,0.0,1.0,0.0,0.0,0.0,0.037995035063447535
59.0,40.0,0.0,1.0,0.0,0.0,0.0,0.03819629563185095
58.0,41.0,0.0,1.0,0.0,0.0,0.0,0.03908027881626145
57.0,42.0,0.0,1.0,0.0,0.0,0.0,0.03931718709685981
56.0,43.0,0.0,1.0,0.0,0.0,0.0,0.039451682360054426
55.0,44.0,0.0,1.0,0.0,0.0,0.0,0.04015340081846586
54.0,45.0,0.0,1.0,0.0,0.0,0.0,0.040564072904671004
53.0,46.0,0.0,1.0,0.0,0.0,0.0,0.04109076710740491
52.0,47.0,0.0,1.0,0.0,0.0,0.0,0.04119781221013353
51.0,48.0,0.0,1.0,0.0,0.0,0.0,0.04122809679302148
50.0,49.0,0.0,1.0,0.0,0.0,0.0,0.04172116658518793
49.0,50.0,0.0,1.0,0.0,0.0,0.0,0.04198624266049842
48.0,51.0,0.0,1.0,0.0,0.0,0.0,0.042231380775427214
47.0,52.0,0.0,1.0,0.0,0.0,0.0,0.042279395239972505
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.042314828354537815
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.04273833081255236
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.04276859127062882
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.04300691187105616
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.04302353105202159
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.04382476280507758
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.04526522826173156
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.04531122302280737
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.04556623652829846
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.04581431097107502
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.04600968702044059
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.04617671880847081
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.04638919664020949
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0466257599833754
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.04691204474241172
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.04735194610162055
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.047417806269023845
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.04752844464884309
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.04818209270932929
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.048564046905149434
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.04905733989298596
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.04934919296185154
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.049591542630876624
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.05017253080839504
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.05048198039761749
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.050671271424760814
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0541465480574294
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.05514899061878755
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.05518704311691028
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.05524179541766521
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.05571524713381512
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.05573426532754306
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.056125976483399065
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.05634038449381958
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.05637063849880813
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.05928574009971026
10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.06003660238685214
9.0,90.0,0.0,1.0,0.0,0.0,0.0,0.060316926620802534
8.0,91.0,0.0,1.0,0.0,0.0,0.0,0.06177985383870443
7.0,92.0,0.0,1.0,0.0,0.0,0.0,0.06218245568851824
6.0,93.0,0.0,1.0,0.0,0.0,0.0,0.06247552206933226
5.0,94.0,0.0,1.0,0.0,0.0,0.0,0.06261181072091276
4.0,95.0,0.0,1.0,0.0,0.0,0.0,0.06298472049708634
3.0,96.0,0.0,1.0,0.0,0.0,0.0,0.06353022024863827
2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.06596993089186565
1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.06935362049709082
0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.08145993787455545
0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.26511289227931817
