,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_window,0.14991913196546972,0.3124585925337974,0.16254806445872644,0.4388442982281188,0.1445850366474364,0.2165889278388082,0.1733891394902969,0.1562099051102484,0.28011974874080287,0.20659992782034567
