V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.008232579957284939
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.010171799611192965
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.01699376717738503
95.0,4.0,0.0,0.0,0.0,1.0,0.0,0.02089219380322099
94.0,5.0,0.0,0.0,0.0,1.0,0.0,0.02266672266669239
93.0,6.0,0.0,0.0,0.0,1.0,0.0,0.022953306907006886
92.0,7.0,0.0,0.0,0.0,1.0,0.0,0.02486446287312883
91.0,7.0,0.0,0.0,1.0,1.0,0.0,0.025679549208856206
90.0,7.0,0.0,0.0,2.0,1.0,0.0,0.028167414677504207
89.0,8.0,0.0,0.0,2.0,1.0,0.0,0.028605055485966
88.0,9.0,0.0,0.0,2.0,1.0,0.0,0.02954547124925674
87.0,10.0,0.0,0.0,2.0,1.0,0.0,0.031037039781392006
86.0,11.0,0.0,0.0,2.0,1.0,0.0,0.031655680774483844
86.0,10.0,0.0,1.0,2.0,1.0,0.0,0.0356642613133265
85.0,11.0,0.0,1.0,2.0,1.0,0.0,0.03595139854773361
85.0,11.0,0.0,1.0,1.0,2.0,0.0,0.03687835827820622
84.0,12.0,0.0,1.0,1.0,2.0,0.0,0.038427586061168494
83.0,12.0,0.0,1.0,2.0,2.0,0.0,0.03983580489604072
82.0,13.0,0.0,1.0,2.0,2.0,0.0,0.04009798671158863
81.0,14.0,0.0,1.0,2.0,2.0,0.0,0.0402298159370295
80.0,15.0,0.0,1.0,2.0,2.0,0.0,0.04030254149228092
79.0,16.0,0.0,1.0,2.0,2.0,0.0,0.040326191681615345
79.0,16.0,0.0,1.0,1.0,3.0,0.0,0.040464831160516024
78.0,17.0,0.0,1.0,1.0,3.0,0.0,0.04115308926146656
77.0,18.0,0.0,1.0,1.0,3.0,0.0,0.04116329359775808
76.0,19.0,0.0,1.0,1.0,3.0,0.0,0.04280267632887754
75.0,20.0,0.0,1.0,1.0,3.0,0.0,0.043306266599882334
74.0,21.0,0.0,1.0,1.0,3.0,0.0,0.04340977727671971
73.0,22.0,0.0,1.0,1.0,3.0,0.0,0.04423141390131165
72.0,23.0,0.0,1.0,1.0,3.0,0.0,0.044271777964756606
71.0,24.0,0.0,1.0,1.0,3.0,0.0,0.044755099137928474
70.0,25.0,0.0,1.0,1.0,3.0,0.0,0.044784182682540905
70.0,25.0,1.0,0.0,1.0,3.0,0.0,0.04478664431143994
69.0,26.0,1.0,0.0,1.0,3.0,0.0,0.04562044651073107
68.0,27.0,1.0,0.0,1.0,3.0,0.0,0.046327796207916515
67.0,28.0,1.0,0.0,1.0,3.0,0.0,0.04645697845460292
66.0,29.0,1.0,0.0,1.0,3.0,0.0,0.04652478939025051
65.0,30.0,1.0,0.0,1.0,3.0,0.0,0.04666179409521781
64.0,31.0,1.0,0.0,1.0,3.0,0.0,0.0474174125877519
63.0,32.0,1.0,0.0,1.0,3.0,0.0,0.047936624762921695
62.0,33.0,1.0,0.0,1.0,3.0,0.0,0.04841613289462695
