V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.010348101845321851
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.011096671243625306
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.012250292923565373
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.01273771643636084
94.0,5.0,0.0,0.0,0.0,1.0,0.0,0.013140344535760332
93.0,5.0,0.0,0.0,1.0,1.0,0.0,0.015102256419727515
92.0,5.0,0.0,0.0,2.0,1.0,0.0,0.015217899077059938
91.0,6.0,0.0,0.0,2.0,1.0,0.0,0.015218739765265062
90.0,7.0,0.0,0.0,2.0,1.0,0.0,0.015365628711195517
89.0,8.0,0.0,0.0,2.0,1.0,0.0,0.015783906533253976
89.0,8.0,0.0,0.0,1.0,1.0,1.0,0.01615927806787473
88.0,9.0,0.0,0.0,1.0,1.0,1.0,0.01640930345915772
87.0,10.0,0.0,0.0,1.0,1.0,1.0,0.01721908145299135
86.0,11.0,0.0,0.0,1.0,1.0,1.0,0.01766160988077502
85.0,11.0,0.0,0.0,2.0,1.0,1.0,0.01778850678491354
85.0,11.0,0.0,0.0,1.0,2.0,1.0,0.018604350560699864
85.0,11.0,0.0,0.0,0.0,2.0,2.0,0.018847391950764153
84.0,12.0,0.0,0.0,0.0,2.0,2.0,0.018985078850127846
83.0,13.0,0.0,0.0,0.0,2.0,2.0,0.019441563372312332
82.0,13.0,0.0,0.0,1.0,2.0,2.0,0.020310138400544398
82.0,13.0,0.0,0.0,0.0,3.0,2.0,0.020914725461167558
81.0,14.0,0.0,0.0,0.0,3.0,2.0,0.021647714590027886
80.0,14.0,0.0,0.0,1.0,3.0,2.0,0.02186147451147874
79.0,14.0,0.0,0.0,2.0,3.0,2.0,0.02224518569648251
78.0,15.0,0.0,0.0,2.0,3.0,2.0,0.022349038348812945
77.0,16.0,0.0,0.0,2.0,3.0,2.0,0.022733085334644486
76.0,16.0,0.0,0.0,3.0,3.0,2.0,0.023972157622738827
76.0,16.0,0.0,1.0,2.0,3.0,2.0,0.02402425711731846
75.0,17.0,0.0,1.0,2.0,3.0,2.0,0.024297313556784644
75.0,17.0,1.0,0.0,2.0,3.0,2.0,0.024578632663976953
74.0,18.0,1.0,0.0,2.0,3.0,2.0,0.02494251488350182
73.0,19.0,1.0,0.0,2.0,3.0,2.0,0.024949953622626416
72.0,19.0,1.0,0.0,3.0,3.0,2.0,0.025159754092204396
71.0,20.0,1.0,0.0,3.0,3.0,2.0,0.025195398544658455
70.0,21.0,1.0,0.0,3.0,3.0,2.0,0.025284773921576038
69.0,22.0,1.0,0.0,3.0,3.0,2.0,0.02568749044186055
69.0,22.0,2.0,0.0,3.0,2.0,2.0,0.0257796544698652
68.0,23.0,2.0,0.0,3.0,2.0,2.0,0.025782052693819404
68.0,23.0,2.0,0.0,2.0,2.0,3.0,0.025890537713662024
68.0,23.0,2.0,0.0,1.0,2.0,4.0,0.026462379335456296
67.0,24.0,2.0,0.0,1.0,2.0,4.0,0.026492653754508398
66.0,25.0,2.0,0.0,1.0,2.0,4.0,0.026507069815921727
65.0,26.0,2.0,0.0,1.0,2.0,4.0,0.026772022901476237
64.0,27.0,2.0,0.0,1.0,2.0,4.0,0.02685859959843162
63.0,27.0,2.0,0.0,2.0,2.0,4.0,0.02763951247552119
63.0,26.0,2.0,1.0,2.0,2.0,4.0,0.027919452573901597
63.0,26.0,3.0,0.0,2.0,2.0,4.0,0.02832574579151901
62.0,27.0,3.0,0.0,2.0,2.0,4.0,0.02850952562320073
61.0,28.0,3.0,0.0,2.0,2.0,4.0,0.02866664295146029
61.0,27.0,3.0,1.0,2.0,2.0,4.0,0.028666909089602958
60.0,28.0,3.0,1.0,2.0,2.0,4.0,0.028963187010609785
59.0,28.0,3.0,1.0,3.0,2.0,4.0,0.029496834246907036
59.0,28.0,3.0,2.0,2.0,2.0,4.0,0.02974647655382483
59.0,28.0,3.0,2.0,1.0,3.0,4.0,0.02985798413252289
59.0,28.0,4.0,1.0,1.0,3.0,4.0,0.029858933077899732
58.0,29.0,4.0,1.0,1.0,3.0,4.0,0.02990679952136677
57.0,30.0,4.0,1.0,1.0,3.0,4.0,0.030048949791860638
56.0,31.0,4.0,1.0,1.0,3.0,4.0,0.03037630509641979
55.0,32.0,4.0,1.0,1.0,3.0,4.0,0.030454965488564464
54.0,33.0,4.0,1.0,1.0,3.0,4.0,0.030823405411920256
53.0,34.0,4.0,1.0,1.0,3.0,4.0,0.030975613130974026
52.0,35.0,4.0,1.0,1.0,3.0,4.0,0.03120592897229105
51.0,35.0,4.0,1.0,2.0,3.0,4.0,0.03151607673597085
50.0,36.0,4.0,1.0,2.0,3.0,4.0,0.03224174911048609
49.0,37.0,4.0,1.0,2.0,3.0,4.0,0.03243384338613444
48.0,38.0,4.0,1.0,2.0,3.0,4.0,0.03255989889383978
48.0,38.0,4.0,1.0,1.0,4.0,4.0,0.03270165370579426
48.0,38.0,4.0,1.0,0.0,5.0,4.0,0.03321790988409226
47.0,39.0,4.0,1.0,0.0,5.0,4.0,0.033283356015400424
46.0,39.0,4.0,1.0,1.0,5.0,4.0,0.03384007359809015
45.0,40.0,4.0,1.0,1.0,5.0,4.0,0.03394497413743265
44.0,41.0,4.0,1.0,1.0,5.0,4.0,0.0340429039851271
43.0,42.0,4.0,1.0,1.0,5.0,4.0,0.034066058882904135
42.0,43.0,4.0,1.0,1.0,5.0,4.0,0.03427268748154085
42.0,43.0,5.0,1.0,1.0,4.0,4.0,0.034804476916865466
41.0,44.0,5.0,1.0,1.0,4.0,4.0,0.03534039148674524
41.0,44.0,5.0,1.0,0.0,5.0,4.0,0.03557113596052434
40.0,45.0,5.0,1.0,0.0,5.0,4.0,0.03605876564811209
39.0,46.0,5.0,1.0,0.0,5.0,4.0,0.03694523683538687
38.0,47.0,5.0,1.0,0.0,5.0,4.0,0.03699644008388418
37.0,48.0,5.0,1.0,0.0,5.0,4.0,0.03728543960381482
37.0,47.0,5.0,2.0,0.0,5.0,4.0,0.03785543819979367
37.0,47.0,6.0,2.0,0.0,4.0,4.0,0.037980512903905514
36.0,48.0,6.0,2.0,0.0,4.0,4.0,0.038664492578788824
35.0,49.0,6.0,2.0,0.0,4.0,4.0,0.03873426314558853
35.0,49.0,6.0,1.0,0.0,4.0,5.0,0.03898015663893939
34.0,50.0,6.0,1.0,0.0,4.0,5.0,0.03941215676871333
33.0,51.0,6.0,1.0,0.0,4.0,5.0,0.03942364539816952
33.0,50.0,6.0,2.0,0.0,4.0,5.0,0.039471405250868154
32.0,51.0,6.0,2.0,0.0,4.0,5.0,0.03953350063953373
32.0,50.0,6.0,3.0,0.0,4.0,5.0,0.03965994836942401
31.0,51.0,6.0,3.0,0.0,4.0,5.0,0.03979831208335086
31.0,51.0,6.0,2.0,0.0,4.0,6.0,0.03990496749569559
31.0,51.0,7.0,2.0,0.0,3.0,6.0,0.04019046723317884
31.0,50.0,7.0,3.0,0.0,3.0,6.0,0.04025983746480357
30.0,51.0,7.0,3.0,0.0,3.0,6.0,0.04083755474086396
29.0,52.0,7.0,3.0,0.0,3.0,6.0,0.04101504296715337
28.0,53.0,7.0,3.0,0.0,3.0,6.0,0.04133956962216571
28.0,52.0,7.0,4.0,0.0,3.0,6.0,0.04137304749528197
28.0,52.0,8.0,3.0,0.0,3.0,6.0,0.04150146150840335
27.0,53.0,8.0,3.0,0.0,3.0,6.0,0.041822188523711036
26.0,54.0,8.0,3.0,0.0,3.0,6.0,0.04215583458545932
26.0,53.0,8.0,4.0,0.0,3.0,6.0,0.042395729921907856
26.0,53.0,9.0,3.0,0.0,3.0,6.0,0.042691625328167206
25.0,54.0,9.0,3.0,0.0,3.0,6.0,0.04303136533444495
25.0,54.0,10.0,3.0,0.0,2.0,6.0,0.043038834169090455
25.0,53.0,10.0,4.0,0.0,2.0,6.0,0.04308905779232348
25.0,53.0,11.0,3.0,0.0,2.0,6.0,0.043320332173578266
24.0,54.0,11.0,3.0,0.0,2.0,6.0,0.043326397274681044
24.0,54.0,12.0,2.0,0.0,2.0,6.0,0.04346199758658358
24.0,53.0,12.0,3.0,0.0,2.0,6.0,0.043729316019998916
23.0,53.0,12.0,3.0,1.0,2.0,6.0,0.04379195299473587
22.0,54.0,12.0,3.0,1.0,2.0,6.0,0.04421133887691834
21.0,55.0,12.0,3.0,1.0,2.0,6.0,0.04457713403178205
20.0,56.0,12.0,3.0,1.0,2.0,6.0,0.044630274999347706
19.0,57.0,12.0,3.0,1.0,2.0,6.0,0.04486214323043768
18.0,58.0,12.0,3.0,1.0,2.0,6.0,0.04492438072728894
