,0,1,2,3,4,5,6,7,8,9
max_peack_black,99.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0
final_black,99.0,99.0,99.0,99.0,99.0,0.0,99.0,99.0,99.0,99.0
t_window,0.040141589918153905,0.8373455722015172,0.10536604130416266,0.048897594479889284,0.04846613319308489,0.2508638658068315,0.03732834820412853,0.040049528800345964,0.09653879555682651,0.07059657715566538
