,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,99.0,100.0,100.0,100.0,99.0,100.0,99.0,100.0
final_black,99.0,99.0,99.0,99.0,0.0,99.0,99.0,99.0,99.0,99.0
t_window,0.10895532189038057,0.5237937405675899,0.04506140042281344,0.28691540398116466,0.7340582848155315,0.22722838593879446,0.027851316652733618,0.12996841411060256,0.055154539170218814,0.2143131055256079
