,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0
t_window,0.3971602077028805,0.38882705816567376,1.0563387751149247,0.20601642670896692,0.6123974125070594,0.21101935749358858,0.5872997302397757,0.18771951134632597,0.11476505874616448,0.3089008298952932
