,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,99.0
t_window,0.45866958734116486,0.9768384618202706,0.24467848324587518,0.03923248751785152,0.21006137010451065,0.07807588977417423,1.9569145415568423,0.25173257243862174,1.3065154283660787,0.08075586118807268
