V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.005182092644652589
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.009535338286905892
96.0,3.0,0.0,0.0,0.0,1.0,0.0,0.020394603833547995
96.0,2.0,0.0,1.0,0.0,1.0,0.0,0.021673365918641
95.0,3.0,0.0,1.0,0.0,1.0,0.0,0.022724062903716778
95.0,3.0,1.0,0.0,0.0,1.0,0.0,0.02692459526672663
94.0,3.0,1.0,0.0,1.0,1.0,0.0,0.027329040866566304
94.0,3.0,1.0,0.0,0.0,2.0,0.0,0.02816069507803535
93.0,3.0,1.0,0.0,1.0,2.0,0.0,0.02892872987768988
92.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0295819605239558
91.0,4.0,1.0,0.0,2.0,2.0,0.0,0.029935784185798314
90.0,4.0,1.0,0.0,3.0,2.0,0.0,0.030607384169800925
90.0,4.0,1.0,0.0,2.0,3.0,0.0,0.030822873795384516
90.0,4.0,1.0,0.0,1.0,4.0,0.0,0.03103895870443802
90.0,4.0,1.0,0.0,0.0,5.0,0.0,0.03153839748936463
89.0,5.0,1.0,0.0,0.0,5.0,0.0,0.03340866739075275
88.0,5.0,1.0,0.0,1.0,5.0,0.0,0.03390533571630601
87.0,6.0,1.0,0.0,1.0,5.0,0.0,0.034144033575856964
86.0,7.0,1.0,0.0,1.0,5.0,0.0,0.03432881896443873
85.0,7.0,1.0,0.0,2.0,5.0,0.0,0.03544515082979924
84.0,7.0,1.0,0.0,3.0,5.0,0.0,0.03581649920780752
83.0,7.0,1.0,0.0,4.0,5.0,0.0,0.036486667337841554
82.0,8.0,1.0,0.0,4.0,5.0,0.0,0.03665815260529512
81.0,8.0,1.0,0.0,5.0,5.0,0.0,0.0368671784182614
80.0,9.0,1.0,0.0,5.0,5.0,0.0,0.037219173564374805
80.0,9.0,1.0,0.0,4.0,6.0,0.0,0.037313236264455686
80.0,8.0,1.0,1.0,4.0,6.0,0.0,0.0378608150252875
80.0,8.0,2.0,0.0,4.0,6.0,0.0,0.03834561340255718
79.0,8.0,2.0,0.0,5.0,6.0,0.0,0.03865604815817363
79.0,8.0,2.0,0.0,4.0,7.0,0.0,0.03936116436065948
78.0,8.0,2.0,0.0,5.0,7.0,0.0,0.04012559168852683
77.0,8.0,2.0,0.0,6.0,7.0,0.0,0.040194344280108325
77.0,7.0,2.0,1.0,6.0,7.0,0.0,0.04083999512751106
76.0,8.0,2.0,1.0,6.0,7.0,0.0,0.040916669857074754
76.0,8.0,2.0,1.0,5.0,8.0,0.0,0.04102082053050303
75.0,8.0,2.0,1.0,6.0,8.0,0.0,0.041146987774363195
74.0,9.0,2.0,1.0,6.0,8.0,0.0,0.04316425464745128
74.0,9.0,2.0,1.0,5.0,9.0,0.0,0.04350225432524459
74.0,9.0,2.0,1.0,4.0,10.0,0.0,0.04362745281187329
74.0,8.0,2.0,2.0,4.0,10.0,0.0,0.044069488072491975
74.0,8.0,2.0,2.0,3.0,11.0,0.0,0.04412817191938772
73.0,8.0,2.0,2.0,4.0,11.0,0.0,0.044393882350745914
72.0,8.0,2.0,2.0,5.0,11.0,0.0,0.04511430876451785
71.0,9.0,2.0,2.0,5.0,11.0,0.0,0.04513468542657759
71.0,9.0,2.0,2.0,4.0,12.0,0.0,0.04515483514357132
70.0,10.0,2.0,2.0,4.0,12.0,0.0,0.04605448824697721
69.0,11.0,2.0,2.0,4.0,12.0,0.0,0.046063071825670474
68.0,12.0,2.0,2.0,4.0,12.0,0.0,0.04627004806097109
68.0,11.0,2.0,3.0,4.0,12.0,0.0,0.04637945379144009
68.0,11.0,3.0,3.0,4.0,11.0,0.0,0.04640690668293316
67.0,12.0,3.0,3.0,4.0,11.0,0.0,0.04666628465395619
66.0,13.0,3.0,3.0,4.0,11.0,0.0,0.04677657732710084
65.0,14.0,3.0,3.0,4.0,11.0,0.0,0.04695730087546715
64.0,14.0,3.0,3.0,5.0,11.0,0.0,0.04698066510784608
63.0,14.0,3.0,3.0,6.0,11.0,0.0,0.04714874737213523
63.0,14.0,4.0,2.0,6.0,11.0,0.0,0.04724639506065676
62.0,15.0,4.0,2.0,6.0,11.0,0.0,0.04733596416728155
62.0,15.0,5.0,1.0,6.0,11.0,0.0,0.047607038328506636
61.0,16.0,5.0,1.0,6.0,11.0,0.0,0.04769661840487233
60.0,16.0,5.0,1.0,7.0,11.0,0.0,0.04770181902766261
60.0,16.0,5.0,1.0,6.0,12.0,0.0,0.047963077056981974
60.0,15.0,5.0,2.0,6.0,12.0,0.0,0.048259124250262395
60.0,15.0,5.0,2.0,5.0,13.0,0.0,0.04838345053185668
60.0,15.0,5.0,2.0,4.0,14.0,0.0,0.048773300183921016
59.0,15.0,5.0,2.0,5.0,14.0,0.0,0.04886429608570578
58.0,16.0,5.0,2.0,5.0,14.0,0.0,0.04886813404796532
58.0,16.0,6.0,2.0,5.0,13.0,0.0,0.04891692631718295
57.0,16.0,6.0,2.0,6.0,13.0,0.0,0.04929924408943494
56.0,17.0,6.0,2.0,6.0,13.0,0.0,0.0494467564105182
56.0,17.0,7.0,2.0,6.0,12.0,0.0,0.04960043135461655
55.0,17.0,7.0,2.0,7.0,12.0,0.0,0.050287311156740816
54.0,18.0,7.0,2.0,7.0,12.0,0.0,0.050288428412979085
53.0,19.0,7.0,2.0,7.0,12.0,0.0,0.05064995785860176
53.0,19.0,8.0,1.0,7.0,12.0,0.0,0.05070325424635906
52.0,19.0,8.0,1.0,8.0,12.0,0.0,0.05073751633924474
52.0,18.0,8.0,2.0,8.0,12.0,0.0,0.05091561954242517
52.0,18.0,8.0,2.0,7.0,13.0,0.0,0.05098857374690029
51.0,19.0,8.0,2.0,7.0,13.0,0.0,0.05114100041739779
50.0,19.0,8.0,2.0,8.0,13.0,0.0,0.05149482705793914
49.0,20.0,8.0,2.0,8.0,13.0,0.0,0.051663790878390625
48.0,21.0,8.0,2.0,8.0,13.0,0.0,0.05214341587346303
47.0,22.0,8.0,2.0,8.0,13.0,0.0,0.0525568466144842
46.0,22.0,8.0,2.0,9.0,13.0,0.0,0.05274448207266989
