V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.006617631071447422
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.007846794450664617
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.00946921710785885
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.010933423005411376
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.012712071947252197
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.014026852011015384
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.014143059810608235
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.01456934357177235
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.016784584283775248
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.016862347617533333
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.017274510759668474
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.017510618827721286
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.017892143456686445
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.01824742439939777
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.01834349952334623
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.018737929458526155
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.019068451520141583
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.01930659143224459
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.019792506038769864
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.020328691827625946
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.020523754031813
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.02158196513334626
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.02167009787075104
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.02272997543501676
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.023593284685146484
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.024447789401675663
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.024586909881611833
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.024588301928571032
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.025251977155452764
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.025384683531693635
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.02595280452952789
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.02733857284316073
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.027421766987138614
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.028132622220678194
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.028134649062630523
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.028277990474645052
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.028493252046087502
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.028657874347003693
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.02894529645669462
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.029080161678487225
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.02916339573094939
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.029336088816140613
55.0,44.0,0.0,0.0,1.0,0.0,0.0,0.029640953981564792
54.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03064174642879902
53.0,46.0,0.0,0.0,1.0,0.0,0.0,0.03149552222305932
52.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0319430422747261
51.0,48.0,0.0,0.0,1.0,0.0,0.0,0.03274623864052141
50.0,49.0,0.0,0.0,1.0,0.0,0.0,0.032764126302141164
49.0,50.0,0.0,0.0,1.0,0.0,0.0,0.03286279026214607
48.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0332370130658881
47.0,52.0,0.0,0.0,1.0,0.0,0.0,0.03349234474812019
46.0,53.0,0.0,0.0,1.0,0.0,0.0,0.03364433583756241
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.033708800540286805
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.03371316926220325
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.033795214218371235
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.03419277779139308
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.034516553647830475
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.03484600156903497
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.035065108862192676
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.035256260177978824
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.03671042523225102
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.03671382327081349
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.036734117085949175
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.038071506945429816
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.03871015912805685
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0389296294906496
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.039197332818579116
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.03923200794875468
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.039637247142899956
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.039989575436488595
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.040842421712811515
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.04098873187877465
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.04148420123984085
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.04148544522741576
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.04150220002755639
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.04227131406998938
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.04322799063006218
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.043741979410604634
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.04528453671142942
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.045323795141708735
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.04578586371243433
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0463655541095298
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.04725049165145153
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.04799248488072061
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.04821955410810699
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.048426315538492845
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.049450651885136254
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.049466911817855015
10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.051661735261927695
9.0,90.0,0.0,1.0,0.0,0.0,0.0,0.05171726621881632
8.0,91.0,0.0,1.0,0.0,0.0,0.0,0.052674076998773744
7.0,92.0,0.0,1.0,0.0,0.0,0.0,0.054184195868099826
6.0,93.0,0.0,1.0,0.0,0.0,0.0,0.054314320712470686
5.0,94.0,0.0,1.0,0.0,0.0,0.0,0.06470606263289023
4.0,95.0,0.0,1.0,0.0,0.0,0.0,0.06493234772436186
3.0,96.0,0.0,1.0,0.0,0.0,0.0,0.06505324566744493
2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.06920957903151695
1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0847748577733779
0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.09066135589039952
0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.09339771344925618
0.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0934270347162875
0.0,97.0,1.0,2.0,0.0,0.0,0.0,0.09676386729097979
0.0,96.0,1.0,3.0,0.0,0.0,0.0,0.10800733266578746
0.0,95.0,1.0,4.0,0.0,0.0,0.0,0.13183149816536255
0.0,94.0,1.0,5.0,0.0,0.0,0.0,0.15740472306164882
0.0,93.0,1.0,6.0,0.0,0.0,0.0,0.16400627887369923
0.0,93.0,2.0,5.0,0.0,0.0,0.0,0.16467651256437363
0.0,92.0,2.0,6.0,0.0,0.0,0.0,0.1646896170059697
0.0,92.0,2.0,5.0,0.0,0.0,1.0,0.16704633312710016
0.0,91.0,2.0,6.0,0.0,0.0,1.0,0.17686827720981146
0.0,90.0,2.0,7.0,0.0,0.0,1.0,0.17863376103111872
0.0,89.0,2.0,8.0,0.0,0.0,1.0,0.1788986760199089
0.0,88.0,2.0,9.0,0.0,0.0,1.0,0.1818735297509248
0.0,87.0,2.0,10.0,0.0,0.0,1.0,0.1851781144332088
0.0,86.0,2.0,11.0,0.0,0.0,1.0,0.19576484835096133
0.0,85.0,2.0,12.0,0.0,0.0,1.0,0.19588671120710946
0.0,84.0,2.0,13.0,0.0,0.0,1.0,0.20042273274340996
0.0,84.0,3.0,12.0,0.0,0.0,1.0,0.209214264646521
0.0,83.0,3.0,13.0,0.0,0.0,1.0,0.21292046917206037
0.0,82.0,3.0,14.0,0.0,0.0,1.0,0.21364729471479718
0.0,82.0,3.0,13.0,0.0,0.0,2.0,0.21383921108965548
0.0,82.0,3.0,12.0,0.0,0.0,3.0,0.21550889892075403
0.0,81.0,3.0,13.0,0.0,0.0,3.0,0.22157439647207516
0.0,80.0,3.0,14.0,0.0,0.0,3.0,0.22699878145639552
0.0,79.0,3.0,15.0,0.0,0.0,3.0,0.2295233912211995
0.0,78.0,3.0,16.0,0.0,0.0,3.0,0.22958489041336946
0.0,77.0,3.0,17.0,0.0,0.0,3.0,0.23027709986443862
0.0,76.0,3.0,18.0,0.0,0.0,3.0,0.236155602276226
0.0,75.0,3.0,19.0,0.0,0.0,3.0,0.2379063188377585
0.0,74.0,3.0,20.0,0.0,0.0,3.0,0.24003158804824687
0.0,73.0,3.0,21.0,0.0,0.0,3.0,0.24012932223726513
0.0,73.0,3.0,20.0,0.0,0.0,4.0,0.2416941428691593
0.0,72.0,3.0,21.0,0.0,0.0,4.0,0.24814776430372465
0.0,71.0,3.0,22.0,0.0,0.0,4.0,0.24956263656256522
0.0,70.0,3.0,23.0,0.0,0.0,4.0,0.25212432424027775
0.0,69.0,3.0,24.0,0.0,0.0,4.0,0.25937991721187603
0.0,68.0,3.0,25.0,0.0,0.0,4.0,0.26974860342511137
0.0,67.0,3.0,26.0,0.0,0.0,4.0,0.2707338080721912
0.0,66.0,3.0,27.0,0.0,0.0,4.0,0.2769243489485526
0.0,65.0,3.0,28.0,0.0,0.0,4.0,0.2771558849233282
0.0,64.0,3.0,29.0,0.0,0.0,4.0,0.2776613654416946
0.0,63.0,3.0,30.0,0.0,0.0,4.0,0.28048407899251177
0.0,63.0,3.0,29.0,0.0,0.0,5.0,0.28917952482584425
0.0,62.0,3.0,30.0,0.0,0.0,5.0,0.292940880005212
0.0,62.0,3.0,29.0,0.0,0.0,6.0,0.2930804846996301
0.0,61.0,3.0,30.0,0.0,0.0,6.0,0.2971424338725659
0.0,60.0,3.0,31.0,0.0,0.0,6.0,0.2983563925327197
0.0,59.0,3.0,32.0,0.0,0.0,6.0,0.2993672734889863
0.0,59.0,4.0,31.0,0.0,0.0,6.0,0.30053428868943116
0.0,59.0,5.0,30.0,0.0,0.0,6.0,0.30108779016481746
0.0,58.0,5.0,31.0,0.0,0.0,6.0,0.3013274791165136
0.0,57.0,5.0,32.0,0.0,0.0,6.0,0.30182122431610553
0.0,57.0,5.0,31.0,0.0,0.0,7.0,0.3045356480323966
0.0,56.0,5.0,32.0,0.0,0.0,7.0,0.307647693173479
0.0,55.0,5.0,33.0,0.0,0.0,7.0,0.3111636801557415
0.0,54.0,5.0,34.0,0.0,0.0,7.0,0.31236241452804353
0.0,53.0,5.0,35.0,0.0,0.0,7.0,0.3160742746045462
0.0,53.0,6.0,34.0,0.0,0.0,7.0,0.31673635994300176
0.0,52.0,6.0,35.0,0.0,0.0,7.0,0.3233968134416794
0.0,52.0,7.0,34.0,0.0,0.0,7.0,0.3307915157422876
0.0,51.0,7.0,35.0,0.0,0.0,7.0,0.33176502062047253
0.0,50.0,7.0,36.0,0.0,0.0,7.0,0.333374755750053
0.0,50.0,7.0,35.0,0.0,0.0,8.0,0.3345017153542223
0.0,49.0,7.0,36.0,0.0,0.0,8.0,0.33531821593470557
0.0,48.0,7.0,37.0,0.0,0.0,8.0,0.3395526651744458
0.0,48.0,7.0,36.0,0.0,0.0,9.0,0.3404932195358877
0.0,47.0,7.0,37.0,0.0,0.0,9.0,0.35016214029191534
0.0,47.0,6.0,37.0,0.0,0.0,10.0,0.35521245051112216
0.0,46.0,6.0,38.0,0.0,0.0,10.0,0.3592736461927181
0.0,45.0,6.0,39.0,0.0,0.0,10.0,0.3686014727870055
0.0,45.0,6.0,38.0,0.0,0.0,11.0,0.3686303091357628
0.0,45.0,6.0,37.0,0.0,0.0,12.0,0.36888710648266404
0.0,45.0,6.0,36.0,0.0,0.0,13.0,0.37014815949251084
0.0,44.0,6.0,37.0,0.0,0.0,13.0,0.37283460147332215
0.0,43.0,6.0,38.0,0.0,0.0,13.0,0.38343887950503763
0.0,42.0,6.0,39.0,0.0,0.0,13.0,0.3837668822292524
0.0,41.0,6.0,40.0,0.0,0.0,13.0,0.3904696291865959
0.0,41.0,6.0,39.0,0.0,0.0,14.0,0.39405020155188897
0.0,41.0,7.0,38.0,0.0,0.0,14.0,0.39409309059948816
0.0,40.0,7.0,39.0,0.0,0.0,14.0,0.3966418446285457
0.0,39.0,7.0,40.0,0.0,0.0,14.0,0.3970704870647547
0.0,38.0,7.0,41.0,0.0,0.0,14.0,0.39783251802537406
0.0,37.0,7.0,42.0,0.0,0.0,14.0,0.40205513263553044
0.0,36.0,7.0,43.0,0.0,0.0,14.0,0.40333915774155693
0.0,35.0,7.0,44.0,0.0,0.0,14.0,0.41303019503906946
0.0,34.0,7.0,45.0,0.0,0.0,14.0,0.4219628537215851
0.0,34.0,6.0,45.0,0.0,0.0,15.0,0.4230546747389879
0.0,34.0,7.0,44.0,0.0,0.0,15.0,0.43197845284919995
0.0,34.0,8.0,43.0,0.0,0.0,15.0,0.43492136786020213
0.0,33.0,8.0,44.0,0.0,0.0,15.0,0.43532562180697004
0.0,32.0,8.0,45.0,0.0,0.0,15.0,0.435745163161562
0.0,32.0,8.0,44.0,0.0,0.0,16.0,0.43872797843619016
0.0,31.0,8.0,45.0,0.0,0.0,16.0,0.44159731789013246
0.0,30.0,8.0,46.0,0.0,0.0,16.0,0.44242176469769445
0.0,30.0,9.0,45.0,0.0,0.0,16.0,0.4471411461482946
0.0,29.0,9.0,46.0,0.0,0.0,16.0,0.44893496858546356
0.0,28.0,9.0,47.0,0.0,0.0,16.0,0.4492548243391422
0.0,27.0,9.0,48.0,0.0,0.0,16.0,0.4502402886105684
0.0,27.0,9.0,47.0,0.0,0.0,17.0,0.4556563815563945
0.0,26.0,9.0,48.0,0.0,0.0,17.0,0.45610289697264333
0.0,26.0,9.0,47.0,0.0,0.0,18.0,0.4561960459565295
0.0,25.0,9.0,48.0,0.0,0.0,18.0,0.4584978684661485
0.0,24.0,9.0,49.0,0.0,0.0,18.0,0.45969298587309443
0.0,24.0,9.0,48.0,0.0,0.0,19.0,0.46176785580398855
0.0,23.0,9.0,49.0,0.0,0.0,19.0,0.46673968796718807
0.0,22.0,9.0,50.0,0.0,0.0,19.0,0.47208918587781523
0.0,21.0,9.0,51.0,0.0,0.0,19.0,0.4732606792941889
0.0,20.0,9.0,52.0,0.0,0.0,19.0,0.4752604142352322
0.0,20.0,10.0,51.0,0.0,0.0,19.0,0.482458317407895
0.0,19.0,10.0,52.0,0.0,0.0,19.0,0.4878093647520026
0.0,18.0,10.0,53.0,0.0,0.0,19.0,0.4885651961935961
0.0,17.0,10.0,54.0,0.0,0.0,19.0,0.4993382243277579
0.0,17.0,11.0,53.0,0.0,0.0,19.0,0.5004051725022062
0.0,16.0,11.0,54.0,0.0,0.0,19.0,0.5093097434192524
0.0,15.0,11.0,55.0,0.0,0.0,19.0,0.5150372233220026
0.0,14.0,11.0,56.0,0.0,0.0,19.0,0.5181202666179013
0.0,14.0,11.0,55.0,0.0,0.0,20.0,0.5182903636968317
0.0,13.0,11.0,56.0,0.0,0.0,20.0,0.5203646043148973
0.0,12.0,11.0,57.0,0.0,0.0,20.0,0.5281546187768213
0.0,11.0,11.0,58.0,0.0,0.0,20.0,0.536332851454507
0.0,10.0,11.0,59.0,0.0,0.0,20.0,0.5407019141269447
