V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0018962386271676724
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.015077556459584567
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.01797907016035203
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.021255917367280806
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.022115237046254715
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.022573270162625805
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.02474270220770269
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.025463993728550773
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.026251756130689086
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.029746213093562374
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.03020795547378989
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.03120102960920029
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.031686940708128566
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.03195926609446912
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.03216620854908402
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.03239016802044945
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.03278716032634725
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.03280091035186659
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.034193810016977404
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.034577246470087385
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.03478469987047817
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.03700845994314869
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0371009090229376
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.03712617542992443
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.037476400134131574
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.03759989009670346
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.03788313082112396
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.03807901897189763
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.03810239620917993
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.038172724299577826
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.03916188501144493
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.039202485326150144
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.03933506706457039
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.03947385746875408
64.0,35.0,0.0,1.0,0.0,0.0,0.0,0.039825054854030775
63.0,36.0,0.0,1.0,0.0,0.0,0.0,0.04093080425145624
62.0,37.0,0.0,1.0,0.0,0.0,0.0,0.04122414590389454
61.0,38.0,0.0,1.0,0.0,0.0,0.0,0.041820304817143925
60.0,39.0,0.0,1.0,0.0,0.0,0.0,0.04227690883766697
59.0,40.0,0.0,1.0,0.0,0.0,0.0,0.04328071088082812
58.0,41.0,0.0,1.0,0.0,0.0,0.0,0.04332369547156425
57.0,42.0,0.0,1.0,0.0,0.0,0.0,0.04348193625728464
56.0,43.0,0.0,1.0,0.0,0.0,0.0,0.044076254199868645
55.0,44.0,0.0,1.0,0.0,0.0,0.0,0.04446368283362159
54.0,45.0,0.0,1.0,0.0,0.0,0.0,0.044475621839243265
53.0,46.0,0.0,1.0,0.0,0.0,0.0,0.04452947055645884
52.0,47.0,0.0,1.0,0.0,0.0,0.0,0.04496348346764619
51.0,48.0,0.0,1.0,0.0,0.0,0.0,0.04502748829981113
50.0,49.0,0.0,1.0,0.0,0.0,0.0,0.04610412874494643
49.0,50.0,0.0,1.0,0.0,0.0,0.0,0.046180529150391156
48.0,51.0,0.0,1.0,0.0,0.0,0.0,0.04625894486631354
47.0,52.0,0.0,1.0,0.0,0.0,0.0,0.046953117396230044
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.04782183303648506
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.048315835774004535
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.04877143859535137
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.04951738626447273
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.050568353619073456
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.05107808573812049
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.051681246164274185
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.05184763250755854
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.05216675268777238
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.052827237120352324
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.052848394405895206
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.052888571621419994
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.05385809618315329
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.05454846186249815
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.05483861620238943
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.054846264446122214
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.05551512769924181
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.05573459746521398
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.05576742948883153
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.05589351017826655
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.05593984315305069
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.05697737868757957
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.057075589525652504
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.05733360730557194
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.05754059340618199
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.057645861293595384
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.057925718591557096
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0581070648365862
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.05824041749116871
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.05910455503938015
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.060524039209492536
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.06107304724791358
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0614867178735209
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.06165817607825464
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.06221035235420598
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.06251223807366599
