V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.003143486370136949
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.004565897662230808
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.004830924281366193
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.006086586527468382
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.006561156952504428
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.007760676388487156
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.00817964357998761
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.008794972200380516
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.008818441545975842
89.0,10.0,0.0,0.0,0.0,1.0,0.0,0.009033369046372697
88.0,11.0,0.0,0.0,0.0,1.0,0.0,0.009940695658598963
87.0,12.0,0.0,0.0,0.0,1.0,0.0,0.01076824804362423
86.0,13.0,0.0,0.0,0.0,1.0,0.0,0.011477944477586344
85.0,14.0,0.0,0.0,0.0,1.0,0.0,0.011924704044733909
84.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0128680327529888
83.0,16.0,0.0,0.0,0.0,1.0,0.0,0.014782538793031411
82.0,17.0,0.0,0.0,0.0,1.0,0.0,0.015351224987391172
81.0,18.0,0.0,0.0,0.0,1.0,0.0,0.01552310959788129
80.0,19.0,0.0,0.0,0.0,1.0,0.0,0.016976337332877813
79.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0172201344596318
78.0,21.0,0.0,0.0,0.0,1.0,0.0,0.017273062274502173
77.0,22.0,0.0,0.0,0.0,1.0,0.0,0.017872812888815155
76.0,23.0,0.0,0.0,0.0,1.0,0.0,0.01917829848908869
75.0,24.0,0.0,0.0,0.0,1.0,0.0,0.019466293169295018
74.0,25.0,0.0,0.0,0.0,1.0,0.0,0.01954837590056473
73.0,26.0,0.0,0.0,0.0,1.0,0.0,0.020355620150831116
72.0,27.0,0.0,0.0,0.0,1.0,0.0,0.02041090278896373
71.0,28.0,0.0,0.0,0.0,1.0,0.0,0.021477538731279174
70.0,29.0,0.0,0.0,0.0,1.0,0.0,0.022068684606331237
69.0,30.0,0.0,0.0,0.0,1.0,0.0,0.02241826200837946
68.0,31.0,0.0,0.0,0.0,1.0,0.0,0.022475415025858446
67.0,32.0,0.0,0.0,0.0,1.0,0.0,0.02282998943513229
66.0,33.0,0.0,0.0,0.0,1.0,0.0,0.023470014541672957
65.0,34.0,0.0,0.0,0.0,1.0,0.0,0.02354146993682658
64.0,35.0,0.0,0.0,0.0,1.0,0.0,0.023620744287128025
63.0,36.0,0.0,0.0,0.0,1.0,0.0,0.023827289189127066
62.0,37.0,0.0,0.0,0.0,1.0,0.0,0.02385551288315431
61.0,38.0,0.0,0.0,0.0,1.0,0.0,0.024342395192215524
60.0,39.0,0.0,0.0,0.0,1.0,0.0,0.025006635749856437
59.0,40.0,0.0,0.0,0.0,1.0,0.0,0.02523438026651352
58.0,41.0,0.0,0.0,0.0,1.0,0.0,0.025401342790357374
57.0,42.0,0.0,0.0,0.0,1.0,0.0,0.026081011182556606
56.0,43.0,0.0,0.0,0.0,1.0,0.0,0.02690467931000405
55.0,44.0,0.0,0.0,0.0,1.0,0.0,0.02712358908804693
54.0,45.0,0.0,0.0,0.0,1.0,0.0,0.027502025631189628
53.0,45.0,0.0,0.0,1.0,1.0,0.0,0.027503159504485997
52.0,46.0,0.0,0.0,1.0,1.0,0.0,0.027646231986357378
51.0,47.0,0.0,0.0,1.0,1.0,0.0,0.027695335157156557
50.0,48.0,0.0,0.0,1.0,1.0,0.0,0.027865465359768183
49.0,49.0,0.0,0.0,1.0,1.0,0.0,0.02898142980585726
48.0,50.0,0.0,0.0,1.0,1.0,0.0,0.029190899282794322
47.0,51.0,0.0,0.0,1.0,1.0,0.0,0.02955151684987613
46.0,52.0,0.0,0.0,1.0,1.0,0.0,0.03013905851712512
45.0,53.0,0.0,0.0,1.0,1.0,0.0,0.031310592849875155
44.0,54.0,0.0,0.0,1.0,1.0,0.0,0.03137882683269354
43.0,55.0,0.0,0.0,1.0,1.0,0.0,0.03147602590228243
42.0,56.0,0.0,0.0,1.0,1.0,0.0,0.031539596042307806
41.0,57.0,0.0,0.0,1.0,1.0,0.0,0.03177404663512187
41.0,57.0,0.0,1.0,0.0,1.0,0.0,0.031913160173130665
40.0,58.0,0.0,1.0,0.0,1.0,0.0,0.032248899861038606
39.0,59.0,0.0,1.0,0.0,1.0,0.0,0.032493072367846126
38.0,60.0,0.0,1.0,0.0,1.0,0.0,0.03262143758482702
