V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0001329870580410546
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0003628659260018767
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0008227695039564339
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0017053147848204928
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0017838129395388144
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.002614134736168872
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0034457772119540816
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.005460419455828739
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0077301430755170545
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.008566939881345924
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.008720122189112226
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0106376220912345
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.010831125484208124
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.01168026958165381
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.013606522759184458
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.014257045106801003
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.015398261734937939
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.01546398441378306
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.015513626619894827
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.015872067044070595
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.015924133349173756
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.01607796233032462
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.01687529404439355
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.01708849066915238
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.017177055929188664
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.017269584739102433
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.018271920314689556
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.018336892110811482
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.018908903530144808
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.018948886028641254
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.01911817513518968
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.01975358318956781
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.019867841440011153
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0213590603085227
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.021396847679159694
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.022244687435117733
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.022330468280559342
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.02305360028428432
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.023394227182646936
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.02346884673184623
58.0,41.0,0.0,1.0,0.0,0.0,0.0,0.02363294617488236
57.0,42.0,0.0,1.0,0.0,0.0,0.0,0.023773087429086494
56.0,43.0,0.0,1.0,0.0,0.0,0.0,0.023830083949761504
55.0,44.0,0.0,1.0,0.0,0.0,0.0,0.023991524342089416
54.0,45.0,0.0,1.0,0.0,0.0,0.0,0.02439740283128513
53.0,46.0,0.0,1.0,0.0,0.0,0.0,0.02475367588818717
52.0,47.0,0.0,1.0,0.0,0.0,0.0,0.025418146256603373
51.0,48.0,0.0,1.0,0.0,0.0,0.0,0.025547399531175227
50.0,49.0,0.0,1.0,0.0,0.0,0.0,0.025559178831472195
49.0,50.0,0.0,1.0,0.0,0.0,0.0,0.025797750050258576
48.0,51.0,0.0,1.0,0.0,0.0,0.0,0.026078810313949104
47.0,52.0,0.0,1.0,0.0,0.0,0.0,0.026490069667724818
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.026809583412398027
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0272722506898706
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.027401697323614825
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.027841509001378016
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.02819392531134416
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.02863100733305118
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.029019198392775815
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.029056145166866235
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.029380671938985276
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.030429959745185864
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.030868669338374954
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.030957240645120458
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.03123688538925049
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.03255713277921204
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.03264903336101323
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.03269053978489083
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.03301374339669267
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.03394572425148129
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.035189426038346176
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.03549834082079281
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0355613825497199
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.036738446280371366
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.036913630657524524
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.03702945095866715
