,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
final_black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_window,0.4302005247973025,1.1675731636837368,0.14110741784250025,0.6339533064199019,0.28426073917896033,1.7937321130285218,0.6739265475294519,0.40758319296711865,0.2610786680014198,1.9619246915439061
