V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0018048270077668663
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0024685209844399697
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0041786940777838455
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.008291260455459921
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.009532080436663736
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.012213694866265775
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.013481181446381094
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.01389805427996106
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.015565102216380982
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.015903120927553117
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.016399377140552035
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.02056408777730609
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.02067267722339718
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.02378396109695568
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.024163935765857736
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.024315677366260464
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.025179580345626937
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.025192570167710357
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.026000786854865118
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.026043635368031857
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.02647269710840185
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.026610931192207338
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.02690510764588044
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.02717703415267229
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.02720971394162303
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.027423643574312193
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.027495984699786757
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.027692276306374792
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.02783130573929801
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.02804542100333298
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.02869771985478082
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.030296691338642455
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.030904447159251607
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.031173160819926906
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.03142497560479865
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.03240414022190003
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.03257786244329995
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0338121835769745
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.033829176421733075
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.03397725079148093
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.03519245147264337
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.035347036560897854
55.0,44.0,0.0,0.0,1.0,0.0,0.0,0.03594266301704265
54.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03598893529484588
53.0,46.0,0.0,0.0,1.0,0.0,0.0,0.03764658079015672
52.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0381822725858115
51.0,48.0,0.0,0.0,1.0,0.0,0.0,0.03861392653314904
50.0,49.0,0.0,0.0,1.0,0.0,0.0,0.03875178497211162
49.0,50.0,0.0,0.0,1.0,0.0,0.0,0.03897242802465541
48.0,51.0,0.0,0.0,1.0,0.0,0.0,0.04005714366971712
47.0,52.0,0.0,0.0,1.0,0.0,0.0,0.04049134459791906
46.0,53.0,0.0,0.0,1.0,0.0,0.0,0.04085118975557143
45.0,54.0,0.0,0.0,1.0,0.0,0.0,0.04121232681826154
44.0,55.0,0.0,0.0,1.0,0.0,0.0,0.04162189105478017
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.042453565890162054
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.04259621091931772
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.04308700650820062
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.04324195864246749
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.04333250231031035
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.04369040958657305
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.044260472613977704
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.04431366322492039
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0450826695011846
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.045230746003567704
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.04599538776976701
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.046765221701943756
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.04690460757958739
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.04738640993495404
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0481722883092881
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.04858450033304961
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.048600924691745956
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.04954282777795094
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.05083522531398944
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.05212147121575246
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.05242421110272506
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.05258707451043604
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.05283674581682277
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.053473699249572446
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.05371128230358038
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.053874260528670885
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.05454284182226521
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.054646957144795526
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.05507572421004977
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.05530778326440035
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.055496328500337276
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.05574152594425354
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.05669332580686785
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.05972808520317771
10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.061918961095141625
9.0,90.0,0.0,1.0,0.0,0.0,0.0,0.06252256100637443
8.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0635375035102953
7.0,92.0,0.0,1.0,0.0,0.0,0.0,0.06381233743565315
6.0,93.0,0.0,1.0,0.0,0.0,0.0,0.06384914031947433
5.0,94.0,0.0,1.0,0.0,0.0,0.0,0.06476135334283971
4.0,95.0,0.0,1.0,0.0,0.0,0.0,0.06509022772366538
3.0,96.0,0.0,1.0,0.0,0.0,0.0,0.06860878290284063
2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.07140849382708615
1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.07237007219813393
0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.08083565739849552
0.0,99.0,1.0,0.0,0.0,0.0,0.0,1.1195401757693775
0.0,98.0,1.0,1.0,0.0,0.0,0.0,1.12224108479226
0.0,97.0,1.0,2.0,0.0,0.0,0.0,1.125400714573553
0.0,96.0,1.0,3.0,0.0,0.0,0.0,1.1349538073401853
0.0,95.0,1.0,4.0,0.0,0.0,0.0,1.1354933667901528
0.0,94.0,1.0,5.0,0.0,0.0,0.0,1.1487862960941935
0.0,93.0,1.0,6.0,0.0,0.0,0.0,1.150102066706041
0.0,92.0,1.0,7.0,0.0,0.0,0.0,1.1540222262157038
0.0,91.0,1.0,8.0,0.0,0.0,0.0,1.16607966353593
0.0,90.0,1.0,9.0,0.0,0.0,0.0,1.1677848054296023
0.0,89.0,1.0,10.0,0.0,0.0,0.0,1.1885535116432326
0.0,88.0,1.0,11.0,0.0,0.0,0.0,1.2056334078872681
0.0,87.0,1.0,12.0,0.0,0.0,0.0,1.2193089470613867
0.0,86.0,1.0,13.0,0.0,0.0,0.0,1.2195433866020395
0.0,85.0,1.0,14.0,0.0,0.0,0.0,1.2232398876567747
0.0,84.0,1.0,15.0,0.0,0.0,0.0,1.2310065601002507
0.0,83.0,1.0,16.0,0.0,0.0,0.0,1.237673251537201
0.0,82.0,1.0,17.0,0.0,0.0,0.0,1.238925044980803
0.0,82.0,1.0,16.0,0.0,0.0,1.0,1.256721232475146
0.0,81.0,1.0,17.0,0.0,0.0,1.0,1.2632092490093927
0.0,80.0,1.0,18.0,0.0,0.0,1.0,1.2690427427723752
0.0,79.0,1.0,19.0,0.0,0.0,1.0,1.2805858475876168
0.0,78.0,1.0,20.0,0.0,0.0,1.0,1.3192497841828967
0.0,78.0,1.0,19.0,0.0,0.0,2.0,1.3270253721488035
0.0,77.0,1.0,20.0,0.0,0.0,2.0,1.3397224021949232
0.0,76.0,1.0,21.0,0.0,0.0,2.0,1.3407447639927297
0.0,75.0,1.0,22.0,0.0,0.0,2.0,1.3445297348236767
0.0,74.0,1.0,23.0,0.0,0.0,2.0,1.3525900481956201
0.0,74.0,1.0,22.0,0.0,0.0,3.0,1.3528430186777778
0.0,73.0,1.0,23.0,0.0,0.0,3.0,1.357003777999385
0.0,73.0,2.0,22.0,0.0,0.0,3.0,1.3579072233726652
0.0,72.0,2.0,23.0,0.0,0.0,3.0,1.3634650015656655
0.0,71.0,2.0,24.0,0.0,0.0,3.0,1.3648222373239534
0.0,70.0,2.0,25.0,0.0,0.0,3.0,1.3667446353142896
0.0,70.0,3.0,24.0,0.0,0.0,3.0,1.3688956181927612
