V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.017280574078311205
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.021737853873122784
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.029417239997051717
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.030530513099364758
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.03355354895368477
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.03432841536867148
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.03440511314020841
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.03545659125045512
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.036507960378253636
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.036551499422324135
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.03727124472016554
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0373309717796889
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.03766506119258824
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0382301345806193
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0386710266638147
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.04085687363643217
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0411118319213074
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.04254881788597063
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.04481432631870215
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.04486144814101
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.045467888976730056
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.04594976355466275
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.04604440072830743
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.04678180963011977
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.04753318005290657
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.04776528215134456
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.04780490280168971
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.048354314200392066
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.04855759166519681
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.04920942075722308
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.049466616460696645
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.04962063735462759
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.04965616224135635
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.04967937561706195
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.05083056967778684
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0514435433749355
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.05166304980515691
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.05176164170987291
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.051832108278918605
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.05185968125151789
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.051862289485389845
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.05187600141548343
55.0,44.0,0.0,0.0,1.0,0.0,0.0,0.05205266554540815
54.0,45.0,0.0,0.0,1.0,0.0,0.0,0.05279706016012584
53.0,46.0,0.0,0.0,1.0,0.0,0.0,0.052979294829713926
52.0,47.0,0.0,0.0,1.0,0.0,0.0,0.053104507420323195
51.0,48.0,0.0,0.0,1.0,0.0,0.0,0.05315825701608212
50.0,49.0,0.0,0.0,1.0,0.0,0.0,0.05318885575176049
49.0,50.0,0.0,0.0,1.0,0.0,0.0,0.054027536993471584
48.0,51.0,0.0,0.0,1.0,0.0,0.0,0.054040915073107355
47.0,52.0,0.0,0.0,1.0,0.0,0.0,0.054863847701192264
47.0,52.0,0.0,1.0,0.0,0.0,0.0,0.054886297907486295
46.0,53.0,0.0,1.0,0.0,0.0,0.0,0.05602429898728102
45.0,54.0,0.0,1.0,0.0,0.0,0.0,0.056281951312192054
44.0,55.0,0.0,1.0,0.0,0.0,0.0,0.05628884566797681
43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.056552880010471686
42.0,57.0,0.0,1.0,0.0,0.0,0.0,0.05680194729356387
41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.057078763514923664
40.0,59.0,0.0,1.0,0.0,0.0,0.0,0.05790007666332657
39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.058230325378023945
38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.05847569159372997
37.0,62.0,0.0,1.0,0.0,0.0,0.0,0.05849787055915844
36.0,63.0,0.0,1.0,0.0,0.0,0.0,0.058712861470587546
35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.05935908406649681
34.0,65.0,0.0,1.0,0.0,0.0,0.0,0.05949659334336626
33.0,66.0,0.0,1.0,0.0,0.0,0.0,0.059557876992883604
32.0,67.0,0.0,1.0,0.0,0.0,0.0,0.05999655736569558
31.0,68.0,0.0,1.0,0.0,0.0,0.0,0.060047309632955896
30.0,69.0,0.0,1.0,0.0,0.0,0.0,0.060238121031594795
29.0,70.0,0.0,1.0,0.0,0.0,0.0,0.06038878699862358
28.0,71.0,0.0,1.0,0.0,0.0,0.0,0.061085760325693704
27.0,72.0,0.0,1.0,0.0,0.0,0.0,0.06133201675174314
26.0,73.0,0.0,1.0,0.0,0.0,0.0,0.061357046822535115
25.0,74.0,0.0,1.0,0.0,0.0,0.0,0.061416243238046966
24.0,75.0,0.0,1.0,0.0,0.0,0.0,0.06240716057531203
23.0,76.0,0.0,1.0,0.0,0.0,0.0,0.06276255604820395
22.0,77.0,0.0,1.0,0.0,0.0,0.0,0.06281161408943953
21.0,78.0,0.0,1.0,0.0,0.0,0.0,0.06322520945329767
20.0,79.0,0.0,1.0,0.0,0.0,0.0,0.06452423308127062
19.0,80.0,0.0,1.0,0.0,0.0,0.0,0.06459618811135716
18.0,81.0,0.0,1.0,0.0,0.0,0.0,0.06468465118971063
17.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0647792350105698
16.0,83.0,0.0,1.0,0.0,0.0,0.0,0.06560021110408545
15.0,84.0,0.0,1.0,0.0,0.0,0.0,0.06607713897956212
14.0,85.0,0.0,1.0,0.0,0.0,0.0,0.06673092367928624
13.0,86.0,0.0,1.0,0.0,0.0,0.0,0.06687243790025289
12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.06723875542211895
11.0,88.0,0.0,1.0,0.0,0.0,0.0,0.067409951541781
10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0699370342558217
9.0,90.0,0.0,1.0,0.0,0.0,0.0,0.07160780696492325
8.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0718201100998088
7.0,92.0,0.0,1.0,0.0,0.0,0.0,0.07212421170041274
6.0,93.0,0.0,1.0,0.0,0.0,0.0,0.07240930568044497
5.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0725371913443412
4.0,95.0,0.0,1.0,0.0,0.0,0.0,0.07610845943092774
3.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0781242483402589
2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.09209036890827695
1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.106396185351921
0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.11815444590844891
0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.8985841969159557
0.0,98.0,1.0,1.0,0.0,0.0,0.0,0.9099015430611181
0.0,97.0,1.0,2.0,0.0,0.0,0.0,0.925761361721363
0.0,96.0,1.0,3.0,0.0,0.0,0.0,0.9300243045119525
0.0,95.0,1.0,4.0,0.0,0.0,0.0,0.9405400536997899
0.0,94.0,1.0,5.0,0.0,0.0,0.0,0.9521207836239586
0.0,93.0,1.0,6.0,0.0,0.0,0.0,0.9550881096704469
0.0,92.0,1.0,7.0,0.0,0.0,0.0,0.9626278050796265
0.0,91.0,1.0,8.0,0.0,0.0,0.0,0.9665582067670841
0.0,90.0,1.0,9.0,0.0,0.0,0.0,0.9862142038806756
0.0,89.0,1.0,10.0,0.0,0.0,0.0,0.9927745686508261
0.0,88.0,1.0,11.0,0.0,0.0,0.0,0.9999245925358049
0.0,87.0,1.0,12.0,0.0,0.0,0.0,1.0004326962659114
0.0,86.0,1.0,13.0,0.0,0.0,0.0,1.0047515993403426
0.0,86.0,2.0,12.0,0.0,0.0,0.0,1.0356810125375484
0.0,85.0,2.0,13.0,0.0,0.0,0.0,1.0378297772010303
0.0,85.0,2.0,12.0,0.0,0.0,1.0,1.0456849031288726
0.0,84.0,2.0,13.0,0.0,0.0,1.0,1.0563827018785077
0.0,83.0,2.0,14.0,0.0,0.0,1.0,1.0572878957725649
0.0,82.0,2.0,15.0,0.0,0.0,1.0,1.0669918660020723
0.0,82.0,3.0,14.0,0.0,0.0,1.0,1.0676906941575368
0.0,82.0,4.0,13.0,0.0,0.0,1.0,1.0691519931371787
