V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
98.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0008767248635217322
97.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03415145315401465
96.0,3.0,0.0,0.0,0.0,0.0,1.0,0.04724326660115522
95.0,4.0,0.0,0.0,0.0,0.0,1.0,0.04835917564848497
94.0,5.0,0.0,0.0,0.0,0.0,1.0,0.04880291913616299
93.0,6.0,0.0,0.0,0.0,0.0,1.0,0.054070593603326375
92.0,7.0,0.0,0.0,0.0,0.0,1.0,0.05489167735211135
91.0,8.0,0.0,0.0,0.0,0.0,1.0,0.05590900006187246
90.0,9.0,0.0,0.0,0.0,0.0,1.0,0.056025915456187216
89.0,10.0,0.0,0.0,0.0,0.0,1.0,0.05630927354369656
88.0,11.0,0.0,0.0,0.0,0.0,1.0,0.056699958871526325
87.0,12.0,0.0,0.0,0.0,0.0,1.0,0.05676822584351316
86.0,13.0,0.0,0.0,0.0,0.0,1.0,0.05709460504618812
85.0,14.0,0.0,0.0,0.0,0.0,1.0,0.057585584786565766
84.0,15.0,0.0,0.0,0.0,0.0,1.0,0.058540225781287716
83.0,16.0,0.0,0.0,0.0,0.0,1.0,0.05863637198944279
82.0,17.0,0.0,0.0,0.0,0.0,1.0,0.059338847186857585
81.0,18.0,0.0,0.0,0.0,0.0,1.0,0.05987098526090825
80.0,19.0,0.0,0.0,0.0,0.0,1.0,0.05988416297997406
79.0,20.0,0.0,0.0,0.0,0.0,1.0,0.05994531897328695
78.0,21.0,0.0,0.0,0.0,0.0,1.0,0.06142931357519345
77.0,22.0,0.0,0.0,0.0,0.0,1.0,0.06296971207673663
76.0,23.0,0.0,0.0,0.0,0.0,1.0,0.06479326676053965
75.0,24.0,0.0,0.0,0.0,0.0,1.0,0.06498204725658817
74.0,25.0,0.0,0.0,0.0,0.0,1.0,0.06576214310940472
73.0,26.0,0.0,0.0,0.0,0.0,1.0,0.06644809681127133
72.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0670273624996138
71.0,28.0,0.0,0.0,0.0,0.0,1.0,0.06735108238583132
70.0,29.0,0.0,0.0,0.0,0.0,1.0,0.06743161224607284
69.0,30.0,0.0,0.0,0.0,0.0,1.0,0.06885060108886672
68.0,31.0,0.0,0.0,0.0,0.0,1.0,0.06936522879415345
67.0,32.0,0.0,0.0,0.0,0.0,1.0,0.06974174425394628
