V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.00786821300205213
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.009495864556638407
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.012980202221921505
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0188380937995769
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.022284767984054057
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.024765001986790065
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.027038606375301786
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.03024929855335587
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.03153186174676427
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.03180151359239139
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.03205154857240648
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.032320139531910784
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.03280000246147004
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.03361669720743636
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.034501034374633525
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.03472060085008796
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.03484037862701823
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.03532631825757205
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.035596783915509675
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.038727199441207935
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.03931240247013496
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.039462535587550786
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.04040542471385276
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.04073859304212858
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.04082493087065648
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.04089546076640612
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.040908321049598684
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.04094239321555136
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.041303430342409145
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.041477607124754526
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.04148889216484037
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.04159826153317053
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.042359742673089236
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.042364059356172525
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.04255446261766855
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.04294721676872354
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.04341513210637983
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.043481685276709585
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.04363258313586834
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.043827218865276754
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.04384477812869453
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.043928160329556994
