0,1,2,3,4,5,6,7,8,9
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,499.0,0.0
1.5651871877719226,1.8621072387050077,0.6001496353279466,0.7430093932809015,5.2535709706153675,7.546450550277442,1.5523345157086865,0.13408716325541922,0.10379864058203217,2.7941675668709154
