,0,1,2,3,4,5,6,7,8,9
max_peack_black,100.0,100.0,99.0,100.0,100.0,99.0,100.0,99.0,97.0,100.0
final_black,99.0,99.0,99.0,99.0,99.0,99.0,0.0,99.0,0.0,99.0
t_window,0.3403869820128301,0.29053231282050085,0.03978556313145424,0.2160066935952466,0.36252233930341743,0.07048873944479388,0.7513526192704181,0.036720804451386035,0.18597839823064513,0.19796747621094885
