,0,1,2,3,4,5,6,7,8,9
max_peack_black,97.0,100.0,95.0,99.0,99.0,95.0,98.0,96.0,97.0,98.0
final_black,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
t_window,0.0,0.09102138444739129,0.0,0.048194549472361244,0.04839153699470121,0.03619707303184327,0.02827242648987495,0.0,0.0,0.017232517812311096
