V,B,W_B,C_B,C,W,P,t
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.015788170364335635
96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.019876604411016623
95.0,4.0,0.0,0.0,1.0,0.0,0.0,0.028437396315844694
94.0,5.0,0.0,0.0,1.0,0.0,0.0,0.029388589165877707
93.0,6.0,0.0,0.0,1.0,0.0,0.0,0.02990915703856338
92.0,7.0,0.0,0.0,1.0,0.0,0.0,0.030673379519870925
91.0,8.0,0.0,0.0,1.0,0.0,0.0,0.031527924193455806
90.0,9.0,0.0,0.0,1.0,0.0,0.0,0.031697563420847986
89.0,10.0,0.0,0.0,1.0,0.0,0.0,0.031824398687601556
88.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0321253380625555
87.0,12.0,0.0,0.0,1.0,0.0,0.0,0.033487055373037596
86.0,13.0,0.0,0.0,1.0,0.0,0.0,0.03479279350797774
85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.03532401313711283
84.0,15.0,0.0,0.0,1.0,0.0,0.0,0.03599650932221464
83.0,16.0,0.0,0.0,1.0,0.0,0.0,0.03676204417373495
82.0,17.0,0.0,0.0,1.0,0.0,0.0,0.03724647204353611
81.0,18.0,0.0,0.0,1.0,0.0,0.0,0.03899242829619135
80.0,19.0,0.0,0.0,1.0,0.0,0.0,0.03913400159099127
79.0,20.0,0.0,0.0,1.0,0.0,0.0,0.03954863134226279
78.0,21.0,0.0,0.0,1.0,0.0,0.0,0.040238991648987525
77.0,22.0,0.0,0.0,1.0,0.0,0.0,0.04115619877893781
76.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0412307272585974
75.0,24.0,0.0,0.0,1.0,0.0,0.0,0.04132605018525717
74.0,25.0,0.0,0.0,1.0,0.0,0.0,0.041382185136180236
73.0,26.0,0.0,0.0,1.0,0.0,0.0,0.04221631762425442
72.0,27.0,0.0,0.0,1.0,0.0,0.0,0.04238295873055094
71.0,28.0,0.0,0.0,1.0,0.0,0.0,0.04274187437159646
70.0,29.0,0.0,0.0,1.0,0.0,0.0,0.04275873647367681
69.0,30.0,0.0,0.0,1.0,0.0,0.0,0.04320935603150019
68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.043483840999378263
67.0,32.0,0.0,0.0,1.0,0.0,0.0,0.04388201503786748
66.0,33.0,0.0,0.0,1.0,0.0,0.0,0.04432014678598877
65.0,34.0,0.0,0.0,1.0,0.0,0.0,0.04432833706786471
64.0,35.0,0.0,0.0,1.0,0.0,0.0,0.045203649186525696
63.0,36.0,0.0,0.0,1.0,0.0,0.0,0.04532798480434468
62.0,37.0,0.0,0.0,1.0,0.0,0.0,0.04559577249223716
61.0,38.0,0.0,0.0,1.0,0.0,0.0,0.04563749965391719
60.0,39.0,0.0,0.0,1.0,0.0,0.0,0.04609060940111315
59.0,40.0,0.0,0.0,1.0,0.0,0.0,0.04654060048163703
58.0,41.0,0.0,0.0,1.0,0.0,0.0,0.047560543310834036
57.0,42.0,0.0,0.0,1.0,0.0,0.0,0.047962929477307625
56.0,43.0,0.0,0.0,1.0,0.0,0.0,0.04813841908211961
55.0,44.0,0.0,0.0,1.0,0.0,0.0,0.04937050095642416
54.0,45.0,0.0,0.0,1.0,0.0,0.0,0.04964000676529684
53.0,46.0,0.0,0.0,1.0,0.0,0.0,0.04978693271580662
52.0,47.0,0.0,0.0,1.0,0.0,0.0,0.04997052203930851
51.0,48.0,0.0,0.0,1.0,0.0,0.0,0.050172893568344513
50.0,49.0,0.0,0.0,1.0,0.0,0.0,0.050460763633134974
49.0,50.0,0.0,0.0,1.0,0.0,0.0,0.050632074333470105
48.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0510896888597647
47.0,52.0,0.0,0.0,1.0,0.0,0.0,0.05124389626151353
46.0,53.0,0.0,0.0,1.0,0.0,0.0,0.05140009114657328
45.0,54.0,0.0,0.0,1.0,0.0,0.0,0.05155078659480659
44.0,55.0,0.0,0.0,1.0,0.0,0.0,0.052218709782992104
43.0,56.0,0.0,0.0,1.0,0.0,0.0,0.052539669202877115
42.0,57.0,0.0,0.0,1.0,0.0,0.0,0.05297482847300753
41.0,58.0,0.0,0.0,1.0,0.0,0.0,0.05316363708816038
40.0,59.0,0.0,0.0,1.0,0.0,0.0,0.053983506230882036
39.0,60.0,0.0,0.0,1.0,0.0,0.0,0.054036770814904926
38.0,61.0,0.0,0.0,1.0,0.0,0.0,0.054211726457289125
37.0,62.0,0.0,0.0,1.0,0.0,0.0,0.05659623308817765
36.0,63.0,0.0,0.0,1.0,0.0,0.0,0.057279724124776436
35.0,64.0,0.0,0.0,1.0,0.0,0.0,0.05751259434577727
34.0,65.0,0.0,0.0,1.0,0.0,0.0,0.05796103269552026
33.0,66.0,0.0,0.0,1.0,0.0,0.0,0.05825652118668993
32.0,67.0,0.0,0.0,1.0,0.0,0.0,0.05865109895968565
31.0,68.0,0.0,0.0,1.0,0.0,0.0,0.05885343088258653
30.0,69.0,0.0,0.0,1.0,0.0,0.0,0.059462861452010365
29.0,70.0,0.0,0.0,1.0,0.0,0.0,0.060088032652324985
28.0,71.0,0.0,0.0,1.0,0.0,0.0,0.06054764652263072
27.0,72.0,0.0,0.0,1.0,0.0,0.0,0.060622520067205185
26.0,73.0,0.0,0.0,1.0,0.0,0.0,0.06064913639677559
25.0,74.0,0.0,0.0,1.0,0.0,0.0,0.060731929948836784
24.0,75.0,0.0,0.0,1.0,0.0,0.0,0.06094335893011559
23.0,76.0,0.0,0.0,1.0,0.0,0.0,0.06185546766201515
22.0,77.0,0.0,0.0,1.0,0.0,0.0,0.06197099843700735
21.0,78.0,0.0,0.0,1.0,0.0,0.0,0.06306759943481557
20.0,79.0,0.0,0.0,1.0,0.0,0.0,0.06330383597293324
19.0,80.0,0.0,0.0,1.0,0.0,0.0,0.063743313438383
18.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0639908963338482
17.0,82.0,0.0,0.0,1.0,0.0,0.0,0.06525242304585528
16.0,83.0,0.0,0.0,1.0,0.0,0.0,0.06613630023500779
15.0,84.0,0.0,0.0,1.0,0.0,0.0,0.06729760778234388
14.0,85.0,0.0,0.0,1.0,0.0,0.0,0.06742107169523447
13.0,86.0,0.0,0.0,1.0,0.0,0.0,0.06797776034786945
12.0,87.0,0.0,0.0,1.0,0.0,0.0,0.06947197886646007
11.0,88.0,0.0,0.0,1.0,0.0,0.0,0.06951215045318858
10.0,89.0,0.0,0.0,1.0,0.0,0.0,0.07009158270949782
9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.07122773757375479
8.0,91.0,0.0,0.0,1.0,0.0,0.0,0.07277131634168446
7.0,92.0,0.0,0.0,1.0,0.0,0.0,0.07301561804182878
6.0,93.0,0.0,0.0,1.0,0.0,0.0,0.07573651188893696
5.0,94.0,0.0,0.0,1.0,0.0,0.0,0.07730035102130366
4.0,95.0,0.0,0.0,1.0,0.0,0.0,0.08132832007650927
3.0,96.0,0.0,0.0,1.0,0.0,0.0,0.08296324926757893
2.0,97.0,0.0,0.0,1.0,0.0,0.0,0.08445614020691372
2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.08478451161320753
1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.09202120712242039
0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.09262509291811373
0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.16004501075014527
