beta_b,beta_w,botnet
2.3,3.5,0.9145129032258065
2.3,3.6,0.8084513513513515
2.3,3.7,0.8511973684210526
2.3,3.8,0.8427551724137933
2.3,3.9,0.7591476190476191
2.3,4.0,0.8788837209302326
2.3,4.1,0.7545953488372094
2.3,4.2,0.8349119047619049
2.3,4.3,0.86470625
2.3,4.4,0.8102294117647059
2.3,4.5,0.8513142857142857
2.3,4.6,0.7700454545454544
2.3,4.7,0.7022295454545454
2.3,4.8,0.8707982758620691
2.3,4.9,0.7362736842105263
2.3,5.0,0.7452416666666666
2.3,5.1,0.6260071428571428
2.3,5.2,0.8250964285714285
2.3,5.3,0.780077777777778
2.3,5.4,0.6971260869565219
2.3,5.5,0.691539393939394
2.3,5.6,0.7719942857142859
2.3,5.7,0.6744038461538462
2.3,5.8,0.7623111111111109
2.3,5.9,0.73744
2.3,6.0,0.66061320754717
2.3,6.1,0.6497035714285715
2.3,6.2,0.7401884615384616
2.3,6.3,0.47244166666666665
2.3,6.4,0.5921561403508772
2.3,6.5,0.6505685714285714
2.3,6.6,0.5616661764705883
2.3,6.7,0.6488081632653061
2.3,6.8,0.44716136363636366
2.3,6.9,0.6900081967213114
2.3,7.0,0.6212978260869566
2.3,7.1,0.5024017857142857
2.3,7.2,0.6578392857142858
2.3,7.3,0.5787269841269843
2.3,7.4,0.6619338983050849
2.3,7.5,0.320084375
2.3,7.6,0.527522807017544
2.3,7.7,0.6613363636363636
2.3,7.8,0.5146898305084745
2.3,7.9,0.612732530120482
2.3,8.0,0.7014218181818181
2.3,8.1,0.6552220338983051
2.3,8.2,0.6468593220338983
2.3,8.3,0.40472121212121215
2.3,8.4,0.5236807692307692
2.3,8.5,0.4086578947368422
2.3,8.6,0.51990625
2.3,8.7,0.521823595505618
2.3,8.8,0.6969966666666666
2.3,8.9,0.38616037735849057
2.3,9.0,0.46005692307692314
2.3,9.1,0.46806666666666674
2.3,9.2,0.5803867924528301
2.3,9.3,0.4456260273972603
2.3,9.4,0.4498720930232558
2.3,9.5,0.5788350877192981
2.3,9.6,0.47926951219512187
2.3,9.7,0.46176486486486484
2.3,9.8,0.4545464788732395
2.3,9.9,0.46855866666666673
2.3,10.0,0.3056962025316456
2.4,0.1,1.0
2.4,0.2,1.0
2.4,0.3,1.0
2.4,0.4,0.9902000000000001
2.4,0.5,1.0
2.4,0.6,0.98895
2.4,0.7,0.9931000000000001
2.4,0.8,0.9776499999999999
2.4,0.9,1.0
2.4,1.0,0.9858666666666666
2.4,1.1,0.98634
2.4,1.2,0.97824
2.4,1.3,0.980275
2.4,1.4,0.9634777777777779
2.4,1.5,0.9769000000000001
2.4,1.6,0.9722166666666667
2.4,1.7,0.9648625000000001
2.4,1.8,0.9721600000000001
2.4,1.9,0.9481755555555557
2.4,2.0,0.9415600000000001
2.4,2.1,0.9329999999999999
2.4,2.2,0.96065
2.4,2.3,0.9810357142857145
2.4,2.4,0.911532258064516
2.4,2.5,0.949946875
2.4,2.6,0.8673216216216215
2.4,2.7,0.93786
2.4,2.8,0.9556130434782609
2.4,2.9,0.8534931818181818
2.4,3.0,0.8979605263157894
2.4,3.1,0.939523076923077
2.4,3.2,0.9385565217391303
2.4,3.3,0.709052688172043
2.4,3.4,0.9287130434782608
2.4,3.5,0.9130964285714286
2.4,3.6,0.7801
2.4,3.7,0.7978076923076923
2.4,3.8,0.9225357142857142
2.4,3.9,0.8334783783783783
2.4,4.0,0.9090645161290323
2.4,4.1,0.8215488372093022
2.4,4.2,0.8239999999999997
2.4,4.3,0.7146333333333335
2.4,4.4,0.819905
2.4,4.5,0.7413042553191491
2.4,4.6,0.7460952380952379
2.4,4.7,0.7982564102564103
2.4,4.8,0.7030500000000001
2.4,4.9,0.7906171428571429
2.4,5.0,0.7419866666666666
2.4,5.1,0.7869754716981132
2.4,5.2,0.7888811320754716
2.4,5.3,0.818505
2.4,5.4,0.8483962264150944
2.4,5.5,0.8027180000000002
2.4,5.6,0.7664911111111112
2.4,5.7,0.7086896551724139
2.4,5.8,0.7622791666666666
2.4,5.9,0.7226783333333333
2.4,6.0,0.7185854838709677
2.4,6.1,0.6325000000000001
2.4,6.2,0.683075
2.4,6.3,0.766444230769231
2.4,6.4,0.5466021276595745
2.4,6.5,0.7233615384615385
2.4,6.6,0.5039183908045977
2.4,6.7,0.7048120689655173
2.4,6.8,0.7051145833333333
2.4,6.9,0.5700683333333334
2.4,7.0,0.5387428571428572
2.4,7.1,0.5535058823529413
2.4,7.2,0.6157472727272728
2.4,7.3,0.5387347826086956
2.4,7.4,0.6584763888888889
2.4,7.5,0.39539021739130437
2.4,7.6,0.5538660377358491
2.4,7.7,0.6782403225806453
2.4,7.8,0.5274571428571428
2.4,7.9,0.5813203389830508
2.4,8.0,0.571494827586207
2.4,8.1,0.6282734693877551
2.4,8.2,0.6129491525423728
2.4,8.3,0.6604246153846155
2.4,8.4,0.49688103448275867
2.4,8.5,0.5842151898734177
2.4,8.6,0.6045945454545454
2.4,8.7,0.6509298245614036
2.4,8.8,0.5410738636363637
2.4,8.9,0.6070919354838711
2.4,9.0,0.47940000000000005
2.4,9.1,0.6756507042253521
2.4,9.2,0.5476013333333333
2.4,9.3,0.6294126984126983
2.4,9.4,0.5608000000000001
2.4,9.5,0.4441125
2.4,9.6,0.44485538461538465
2.4,9.7,0.3339224719101124
2.4,9.8,0.2957592105263158
2.4,9.9,0.34040506329113923
2.4,10.0,0.47359838709677426
2.5,0.1,1.0
2.5,0.2,1.0
2.5,0.3,1.0
2.5,0.4,1.0
2.5,0.5,1.0
2.5,0.6,1.0
2.5,0.7,0.9884125
2.5,0.8,0.97695
2.5,0.9,1.0
2.5,1.0,0.9881800000000001
2.5,1.1,1.0
2.5,1.2,0.98432
2.5,1.3,0.9852999999999997
2.5,1.4,0.9604666666666667
2.5,1.5,0.9801285714285716
2.5,1.6,0.971225
2.5,1.7,0.981325
2.5,1.8,0.9714470588235296
2.5,1.9,0.9399904761904762
2.5,2.0,0.9749625000000001
2.5,2.1,0.9718666666666668
2.5,2.2,0.9798
2.5,2.3,0.9792363636363636
2.5,2.4,0.9540533333333333
2.5,2.5,0.9629439999999999
2.5,2.6,0.9646192307692308
2.5,2.7,0.9155828571428571
2.5,2.8,0.8708135135135138
2.5,2.9,0.9534250000000001
2.5,3.0,0.9756965517241379
2.5,3.1,0.9344322580645158
2.5,3.2,0.8982333333333333
2.5,3.3,0.9089869565217391
2.5,3.4,0.915464705882353
2.5,3.5,0.9258193548387096
2.5,3.6,0.9236322580645161
2.5,3.7,0.8687464285714286
2.5,3.8,0.915340625
2.5,3.9,0.8367490196078431
2.5,4.0,0.9247972972972973
2.5,4.1,0.879266037735849
2.5,4.2,0.8912128205128206
2.5,4.3,0.9273090909090909
2.5,4.4,0.7918386666666667
2.5,4.5,0.828045
2.5,4.6,0.8768333333333335
2.5,4.7,0.689245
2.5,4.8,0.7952026315789474
2.5,4.9,0.7406714285714286
2.5,5.0,0.7868886363636364
2.5,5.1,0.8338659090909091
2.5,5.2,0.7754203125000001
2.5,5.3,0.850449090909091
2.5,5.4,0.8121136363636363
2.5,5.5,0.7697044444444444
2.5,5.6,0.8074499999999999
2.5,5.7,0.8116441860465117
2.5,5.8,0.7735263157894736
2.5,5.9,0.8374803278688526
2.5,6.0,0.6298115942028985
2.5,6.1,0.6175238095238095
2.5,6.2,0.719293827160494
2.5,6.3,0.7827790697674419
2.5,6.4,0.7668865384615386
2.5,6.5,0.6812632352941177
2.5,6.6,0.6277312500000001
2.5,6.7,0.6487673469387756
2.5,6.8,0.5602523809523808
2.5,6.9,0.7330054545454545
2.5,7.0,0.6294036144578314
2.5,7.1,0.5471686274509804
2.5,7.2,0.5517783783783784
2.5,7.3,0.8101963636363638
2.5,7.4,0.6832784313725492
2.5,7.5,0.7146914893617021
2.5,7.6,0.6294901960784314
2.5,7.7,0.5161241935483871
2.5,7.8,0.7046923076923076
2.5,7.9,0.5548631578947368
2.5,8.0,0.6525655172413793
2.5,8.1,0.5370085365853657
2.5,8.2,0.5806727272727272
2.5,8.3,0.6692403225806453
2.5,8.4,0.7474338983050848
2.5,8.5,0.6478612903225807
2.5,8.6,0.6897974025974027
2.5,8.7,0.5464585714285715
2.5,8.8,0.48598474576271183
2.5,8.9,0.6699142857142858
2.5,9.0,0.5129322580645161
2.5,9.1,0.45045
2.5,9.2,0.5687057971014493
2.5,9.3,0.39048933333333335
2.5,9.4,0.42762500000000003
2.5,9.5,0.45704918032786884
2.5,9.6,0.49406190476190487
2.5,9.7,0.5388525423728814
2.5,9.8,0.5511377049180328
2.5,9.9,0.5163915492957746
2.5,10.0,0.4529327868852459
2.6,0.1,1.0
2.6,0.2,1.0
2.6,0.3,1.0
2.6,0.4,1.0
2.6,0.5,1.0
2.6,0.6,1.0
2.6,0.7,1.0
2.6,0.8,0.9945999999999999
2.6,0.9,1.0
2.6,1.0,0.98645
2.6,1.1,1.0
2.6,1.2,0.9689666666666668
2.6,1.3,0.9795999999999999
2.6,1.4,0.9673857142857144
2.6,1.5,0.9795857142857143
2.6,1.6,0.9836928571428573
2.6,1.7,0.9710380952380954
2.6,1.8,0.9692571428571428
2.6,1.9,0.9795538461538461
2.6,2.0,0.967226
2.6,2.1,0.9492636363636365
2.6,2.2,0.9527
2.6,2.3,0.9153727272727271
2.6,2.4,0.9464130434782609
2.6,2.5,0.9739625000000001
2.6,2.6,0.9319529411764707
2.6,2.7,0.9718954545454545
2.6,2.8,0.9484714285714287
2.6,2.9,0.9242
2.6,3.0,0.9454108695652172
2.6,3.1,0.9281432432432434
2.6,3.2,0.9479421052631579
2.6,3.3,0.9047810810810812
2.6,3.4,0.9478380952380954
2.6,3.5,0.908569696969697
2.6,3.6,0.8999678571428572
2.6,3.7,0.8827447368421053
2.6,3.8,0.8455877551020408
2.6,3.9,0.8447680000000001
2.6,4.0,0.8938488372093023
2.6,4.1,0.8599342857142858
2.6,4.2,0.9137766666666667
2.6,4.3,0.9206700000000001
2.6,4.4,0.886735
2.6,4.5,0.7883045454545453
2.6,4.6,0.8143937500000001
2.6,4.7,0.8601345454545454
2.6,4.8,0.845140625
2.6,4.9,0.7629209302325582
2.6,5.0,0.902158064516129
2.6,5.1,0.846253846153846
2.6,5.2,0.8460979591836734
2.6,5.3,0.7424704918032787
2.6,5.4,0.7074444444444444
2.6,5.5,0.8214000000000001
2.6,5.6,0.7241722222222223
2.6,5.7,0.7847117647058824
2.6,5.8,0.6812803278688524
2.6,5.9,0.6806200000000001
2.6,6.0,0.7094904761904762
2.6,6.1,0.694
2.6,6.2,0.6493761904761906
2.6,6.3,0.6862018867924529
2.6,6.4,0.6941573770491802
2.6,6.5,0.5270147368421052
2.6,6.6,0.6709291139240506
2.6,6.7,0.5475459770114944
2.6,6.8,0.8239467741935484
2.6,6.9,0.7387306122448981
2.6,7.0,0.7243544117647058
2.6,7.1,0.6958137931034484
2.6,7.2,0.6570214285714285
2.6,7.3,0.7429464285714287
2.6,7.4,0.5766344262295081
2.6,7.5,0.4923890243902439
2.6,7.6,0.7785528301886792
2.6,7.7,0.578458904109589
2.6,7.8,0.5778761194029851
2.6,7.9,0.605943396226415
2.6,8.0,0.650277777777778
2.6,8.1,0.5420016666666666
2.6,8.2,0.6107576271186441
2.6,8.3,0.34583086419753084
2.6,8.4,0.5158181818181817
2.6,8.5,0.7201983050847458
2.6,8.6,0.4940527027027027
2.6,8.7,0.624520634920635
2.6,8.8,0.6412650793650794
2.6,8.9,0.5835254237288137
2.6,9.0,0.6376084745762711
2.6,9.1,0.4301811320754717
2.6,9.2,0.676995
2.6,9.3,0.6053726027397262
2.6,9.4,0.6074078125
2.6,9.5,0.5186388059701494
2.6,9.6,0.5455049180327868
2.6,9.7,0.4917518072289157
2.6,9.8,0.5065200000000001
2.6,9.9,0.6060436619718308
2.6,10.0,0.5570346153846153
2.7,0.1,1.0
2.7,0.2,1.0
2.7,0.3,1.0
2.7,0.4,1.0
2.7,0.5,1.0
2.7,0.6,0.9891
2.7,0.7,1.0
2.7,0.8,1.0
2.7,0.9,0.9933666666666667
2.7,1.0,0.9898750000000001
2.7,1.1,0.9944250000000001
2.7,1.2,0.9714
2.7,1.3,0.9807166666666668
2.7,1.4,0.978625
2.7,1.5,0.9742714285714286
2.7,1.6,0.981825
2.7,1.7,0.98755
2.7,1.8,0.9707500000000001
2.7,1.9,0.9874857142857144
2.7,2.0,0.9810863636363635
2.7,2.1,0.9826312500000001
2.7,2.2,0.9593771428571429
2.7,2.3,0.9551347826086954
2.7,2.4,0.9722227272727274
2.7,2.5,0.9723884615384615
2.7,2.6,0.9590423076923078
2.7,2.7,0.964962962962963
2.7,2.8,0.9315914285714285
2.7,2.9,0.8720193181818182
2.7,3.0,0.9401666666666666
2.7,3.1,0.9480029411764704
2.7,3.2,0.9610324324324326
2.7,3.3,0.8519975609756097
2.7,3.4,0.8738255319148936
2.7,3.5,0.9365958333333334
2.7,3.6,0.9101434782608697
2.7,3.7,0.9528928571428573
2.7,3.8,0.9119794871794874
2.7,3.9,0.9238378378378379
2.7,4.0,0.9096946428571427
2.7,4.1,0.8936459016393441
2.7,4.2,0.8931121951219513
2.7,4.3,0.8901563636363636
2.7,4.4,0.8577452380952382
2.7,4.5,0.8211690476190479
2.7,4.6,0.9053657142857142
2.7,4.7,0.9260407407407408
2.7,4.8,0.8780176470588235
2.7,4.9,0.8811181818181818
2.7,5.0,0.8397250000000002
2.7,5.1,0.7165403846153846
2.7,5.2,0.8388461538461538
2.7,5.3,0.7992469387755102
2.7,5.4,0.8459846153846156
2.7,5.5,0.7606277777777778
2.7,5.6,0.7411923076923076
2.7,5.7,0.7212298245614034
2.7,5.8,0.7550125
2.7,5.9,0.8429319148936174
2.7,6.0,0.8629475409836065
2.7,6.1,0.8416023809523809
2.7,6.2,0.6830955882352941
2.7,6.3,0.67131875
2.7,6.4,0.7344488888888888
2.7,6.5,0.7115930232558141
2.7,6.6,0.7406981818181818
2.7,6.7,0.87909375
2.7,6.8,0.626361111111111
2.7,6.9,0.5658358024691358
2.7,7.0,0.7502953125
2.7,7.1,0.7472469387755102
2.7,7.2,0.7073039215686275
2.7,7.3,0.6797223880597014
2.7,7.4,0.7453224137931035
2.7,7.5,0.6050625000000001
2.7,7.6,0.7004876923076924
2.7,7.7,0.5572985915492958
2.7,7.8,0.7649454545454545
2.7,7.9,0.5645826666666667
2.7,8.0,0.6603878787878787
2.7,8.1,0.8265188405797103
2.7,8.2,0.6101942028985506
2.7,8.3,0.6579775862068963
2.7,8.4,0.8104661764705883
2.7,8.5,0.7840015625
2.7,8.6,0.6354920000000001
2.7,8.7,0.7131189873417723
2.7,8.8,0.6262516666666667
2.7,8.9,0.4572140845070422
2.7,9.0,0.6197521739130435
2.7,9.1,0.590996590909091
2.7,9.2,0.67814
2.7,9.3,0.6308973333333333
2.7,9.4,0.6307208955223882
2.7,9.5,0.5134651515151516
2.7,9.6,0.5460540229885058
2.7,9.7,0.5089623188405799
2.7,9.8,0.46099589041095895
2.7,9.9,0.5838382352941176
2.7,10.0,0.7148818181818182
2.8,0.1,1.0
2.8,0.2,1.0
2.8,0.3,1.0
2.8,0.4,1.0
2.8,0.5,1.0
2.8,0.6,1.0
2.8,0.7,0.9934000000000001
2.8,0.8,0.98515
2.8,0.9,1.0
2.8,1.0,0.98245
2.8,1.1,0.991
2.8,1.2,0.9885
2.8,1.3,0.98214
2.8,1.4,0.9830285714285714
2.8,1.5,0.9800833333333333
2.8,1.6,0.9863999999999999
2.8,1.7,0.9745222222222222
2.8,1.8,0.9593470588235294
2.8,1.9,0.9734818181818181
2.8,2.0,0.9857733333333333
2.8,2.1,0.98559
2.8,2.2,0.9175066666666668
2.8,2.3,0.9661333333333334
2.8,2.4,0.9658833333333333
2.8,2.5,0.967225
2.8,2.6,0.95438
2.8,2.7,0.9645235294117649
2.8,2.8,0.9465703703703703
2.8,2.9,0.9762473684210526
2.8,3.0,0.9421727272727274
2.8,3.1,0.9612555555555556
2.8,3.2,0.9363999999999998
2.8,3.3,0.9314104166666667
2.8,3.4,0.9614500000000002
2.8,3.5,0.9339477272727273
2.8,3.6,0.9399481481481481
2.8,3.7,0.8840346153846154
2.8,3.8,0.9311757575757575
2.8,3.9,0.9008697674418605
2.8,4.0,0.9381
2.8,4.1,0.9172333333333333
2.8,4.2,0.8660883720930236
2.8,4.3,0.9075538461538463
2.8,4.4,0.7690037037037037
2.8,4.5,0.8240100000000001
2.8,4.6,0.8318509803921569
2.8,4.7,0.8785342857142858
2.8,4.8,0.869236363636364
2.8,4.9,0.8543403846153846
2.8,5.0,0.8467108108108109
2.8,5.1,0.8433589285714287
2.8,5.2,0.8676480769230769
2.8,5.3,0.7705084337349397
2.8,5.4,0.9167309523809525
2.8,5.5,0.8231222222222223
2.8,5.6,0.9034545454545454
2.8,5.7,0.7850880000000001
2.8,5.8,0.7888102272727273
2.8,5.9,0.820256603773585
2.8,6.0,0.8696916666666668
2.8,6.1,0.8364852941176472
2.8,6.2,0.8004383561643836
2.8,6.3,0.6820986486486487
2.8,6.4,0.802442372881356
2.8,6.5,0.7507297297297298
2.8,6.6,0.7906483870967742
2.8,6.7,0.6969490566037737
2.8,6.8,0.8034173076923079
2.8,6.9,0.7216521739130435
2.8,7.0,0.7054263157894738
2.8,7.1,0.6743018181818181
2.8,7.2,0.6829016129032258
2.8,7.3,0.7420793103448277
2.8,7.4,0.6334738461538463
2.8,7.5,0.6541092105263159
2.8,7.6,0.8482339285714285
2.8,7.7,0.7040971014492752
2.8,7.8,0.8059183098591551
2.8,7.9,0.7497470588235293
2.8,8.0,0.7765283333333334
2.8,8.1,0.774648936170213
2.8,8.2,0.5973246913580248
2.8,8.3,0.6120793650793652
2.8,8.4,0.603855
2.8,8.5,0.7214359374999999
2.8,8.6,0.6354893333333334
2.8,8.7,0.611582258064516
2.8,8.8,0.5662409836065575
2.8,8.9,0.6183189655172414
2.8,9.0,0.5934903225806452
2.8,9.1,0.6294152542372882
2.8,9.2,0.6118313432835821
2.8,9.3,0.5870353846153846
2.8,9.4,0.7583672131147541
2.8,9.5,0.6358327868852459
2.8,9.6,0.6034757142857142
2.8,9.7,0.46748709677419353
2.8,9.8,0.46255873015873017
2.8,9.9,0.6268
2.8,10.0,0.4670520547945206
2.9,0.1,1.0
2.9,0.2,1.0
2.9,0.3,1.0
2.9,0.4,1.0
2.9,0.5,1.0
2.9,0.6,1.0
2.9,0.7,1.0
2.9,0.8,1.0
2.9,0.9,0.9981
2.9,1.0,1.0
2.9,1.1,0.98665
2.9,1.2,0.9830571428571429
2.9,1.3,0.9885384615384616
2.9,1.4,0.9839600000000001
2.9,1.5,0.9845764705882353
2.9,1.6,0.9896428571428572
2.9,1.7,0.9747307692307694
2.9,1.8,0.979288888888889
2.9,1.9,0.9522705882352942
2.9,2.0,0.9831679999999998
2.9,2.1,0.9648761904761908
2.9,2.2,0.9381394736842106
2.9,2.3,0.980304761904762
2.9,2.4,0.9667607142857142
2.9,2.5,0.9715636363636363
2.9,2.6,0.9665624999999999
2.9,2.7,0.9506857142857144
2.9,2.8,0.978175
2.9,2.9,0.9661176470588235
2.9,3.0,0.947817857142857
2.9,3.1,0.9515681818181818
2.9,3.2,0.920103125
2.9,3.3,0.9377625
2.9,3.4,0.9062461538461537
2.9,3.5,0.9155711111111111
2.9,3.6,0.9414540540540541
2.9,3.7,0.943909375
2.9,3.8,0.9129644444444446
2.9,3.9,0.936834090909091
2.9,4.0,0.8751346153846155
2.9,4.1,0.8913972972972972
2.9,4.2,0.9265181818181817
2.9,4.3,0.9070343750000001
2.9,4.4,0.9268999999999998
2.9,4.5,0.898194827586207
2.9,4.6,0.7841475000000001
2.9,4.7,0.796
2.9,4.8,0.7925846153846153
2.9,4.9,0.888756790123457
2.9,5.0,0.85262
2.9,5.1,0.8680551724137932
2.9,5.2,0.8457754098360656
2.9,5.3,0.7590034482758622
2.9,5.4,0.8631517241379311
2.9,5.5,0.8870878048780488
2.9,5.6,0.7992037037037039
2.9,5.7,0.8425089285714285
2.9,5.8,0.8305366666666667
2.9,5.9,0.7963250000000001
2.9,6.0,0.814394827586207
2.9,6.1,0.8869102564102564
2.9,6.2,0.7541690140845071
2.9,6.3,0.7570953488372094
2.9,6.4,0.749174
2.9,6.5,0.6137617647058823
2.9,6.6,0.8465493150684932
2.9,6.7,0.659328
2.9,6.8,0.8050104166666667
2.9,6.9,0.8647366666666668
2.9,7.0,0.8618333333333331
2.9,7.1,0.8334771929824561
2.9,7.2,0.6000691358024691
2.9,7.3,0.8218173913043479
2.9,7.4,0.6971712328767122
2.9,7.5,0.7279459999999999
2.9,7.6,0.7679999999999999
2.9,7.7,0.6545797101449276
2.9,7.8,0.4996936170212766
2.9,7.9,0.7993096774193549
2.9,8.0,0.666456756756757
2.9,8.1,0.6152581081081081
2.9,8.2,0.6798595505617978
2.9,8.3,0.78636
2.9,8.4,0.5956615384615385
2.9,8.5,0.7054637931034482
2.9,8.6,0.6696953846153847
2.9,8.7,0.7815394736842106
2.9,8.8,0.6656193548387096
2.9,8.9,0.6598125
2.9,9.0,0.6856016666666668
2.9,9.1,0.7394607142857142
2.9,9.2,0.7205964285714287
2.9,9.3,0.6753596774193549
2.9,9.4,0.6427035294117647
2.9,9.5,0.5211275000000001
2.9,9.6,0.780088888888889
2.9,9.7,0.5653405797101448
2.9,9.8,0.6669770491803279
2.9,9.9,0.6436955882352942
2.9,10.0,0.552950704225352
3.0,0.1,1.0
3.0,0.2,1.0
3.0,0.3,1.0
3.0,0.4,1.0
3.0,0.5,1.0
3.0,0.6,1.0
3.0,0.7,0.988
3.0,0.8,0.9923
3.0,0.9,0.9916
3.0,1.0,0.9832000000000001
3.0,1.1,0.9872333333333333
3.0,1.2,0.988225
3.0,1.3,0.9830210526315789
3.0,1.4,0.98185
3.0,1.5,0.9858
3.0,1.6,0.9821333333333334
3.0,1.7,0.9871666666666666
3.0,1.8,0.96024375
3.0,1.9,0.9579142857142857
3.0,2.0,0.9809416666666665
3.0,2.1,0.9951500000000001
3.0,2.2,0.9750076923076922
3.0,2.3,0.9740107142857143
3.0,2.4,0.97075
3.0,2.5,0.9845833333333335
3.0,2.6,0.9651866666666667
3.0,2.7,0.9630625
3.0,2.8,0.9617515151515152
3.0,2.9,0.9627606060606061
3.0,3.0,0.9475370370370371
3.0,3.1,0.9665054054054052
3.0,3.2,0.9234970588235294
3.0,3.3,0.9103565217391306
3.0,3.4,0.9115894736842105
3.0,3.5,0.8625489795918369
3.0,3.6,0.9343969696969697
3.0,3.7,0.9204064516129032
3.0,3.8,0.8737166666666667
3.0,3.9,0.9387536585365854
3.0,4.0,0.906891935483871
3.0,4.1,0.968876
3.0,4.2,0.8886606060606059
3.0,4.3,0.911048148148148
3.0,4.4,0.9191100000000002
3.0,4.5,0.8808152173913042
3.0,4.6,0.9160979166666667
3.0,4.7,0.8753891304347825
3.0,4.8,0.9264111111111111
3.0,4.9,0.7768511627906975
3.0,5.0,0.8897230769230768
3.0,5.1,0.8430035087719299
3.0,5.2,0.7724841463414633
3.0,5.3,0.9279866666666668
3.0,5.4,0.7481537037037036
3.0,5.5,0.8370183333333332
3.0,5.6,0.809876
3.0,5.7,0.734806779661017
3.0,5.8,0.9033787878787879
3.0,5.9,0.8875853658536585
3.0,6.0,0.8482466666666666
3.0,6.1,0.6510373493975903
3.0,6.2,0.8419487804878051
3.0,6.3,0.856961224489796
3.0,6.4,0.8041799999999999
3.0,6.5,0.7271142857142857
3.0,6.6,0.6921063157894736
3.0,6.7,0.805543103448276
3.0,6.8,0.8356415094339624
3.0,6.9,0.815716
3.0,7.0,0.7756175000000001
3.0,7.1,0.8048904761904764
3.0,7.2,0.8223483870967742
3.0,7.3,0.8533474576271187
3.0,7.4,0.7532490909090909
3.0,7.5,0.742415
3.0,7.6,0.5800000000000001
3.0,7.7,0.8122119402985074
3.0,7.8,0.8103448979591837
3.0,7.9,0.630522972972973
3.0,8.0,0.7256476190476191
3.0,8.1,0.7449985714285713
3.0,8.2,0.561366
3.0,8.3,0.6674112903225807
3.0,8.4,0.8957018867924529
3.0,8.5,0.7399982456140352
3.0,8.6,0.7393957746478873
3.0,8.7,0.6615521126760563
3.0,8.8,0.6768333333333333
3.0,8.9,0.5973491803278688
3.0,9.0,0.5526828947368422
3.0,9.1,0.7841056603773585
3.0,9.2,0.8433982142857143
3.0,9.3,0.7025830508474576
3.0,9.4,0.5504012195121951
3.0,9.5,0.6440637681159421
3.0,9.6,0.5933274725274726
3.0,9.7,0.7625476190476189
3.0,9.8,0.5965983333333335
3.0,9.9,0.6726617647058822
3.0,10.0,0.6540452054794521
3.1,0.1,1.0
3.1,0.2,1.0
3.1,0.3,1.0
3.1,0.4,1.0
3.1,0.5,1.0
3.1,0.6,0.9973000000000001
3.1,0.7,1.0
3.1,0.8,1.0
3.1,0.9,0.9884999999999999
3.1,1.0,0.9918
3.1,1.1,0.98725
3.1,1.2,0.9903000000000001
3.1,1.3,0.9935
3.1,1.4,0.990325
3.1,1.5,0.9807375
3.1,1.6,0.9813846153846153
3.1,1.7,0.980605882352941
3.1,1.8,0.9769
3.1,1.9,0.9875300000000001
3.1,2.0,0.983692857142857
3.1,2.1,0.9603857142857143
3.1,2.2,0.9444634920634921
3.1,2.3,0.9805066666666669
3.1,2.4,0.9845899999999999
3.1,2.5,0.9548419354838708
3.1,2.6,0.9401444444444446
3.1,2.7,0.9789444444444446
3.1,2.8,0.9750842105263159
3.1,2.9,0.9357238095238097
3.1,3.0,0.9475846153846155
3.1,3.1,0.979262962962963
3.1,3.2,0.9250153846153848
3.1,3.3,0.94215
3.1,3.4,0.9377421052631579
3.1,3.5,0.9507666666666666
3.1,3.6,0.888011111111111
3.1,3.7,0.9228306451612905
3.1,3.8,0.9012510204081632
3.1,3.9,0.9313943396226416
3.1,4.0,0.9438441860465118
3.1,4.1,0.8920923076923076
3.1,4.2,0.9462939393939395
3.1,4.3,0.9439550000000001
3.1,4.4,0.9049769230769231
3.1,4.5,0.9215853658536586
3.1,4.6,0.8318714285714288
3.1,4.7,0.8940387096774195
3.1,4.8,0.9285363636363636
3.1,4.9,0.8883424999999999
3.1,5.0,0.8634972222222221
3.1,5.1,0.9015628205128206
3.1,5.2,0.943191379310345
3.1,5.3,0.8508640000000001
3.1,5.4,0.8527368421052632
3.1,5.5,0.8935755555555556
3.1,5.6,0.8057702702702703
3.1,5.7,0.807554054054054
3.1,5.8,0.853252380952381
3.1,5.9,0.8244426829268294
3.1,6.0,0.8505294117647056
3.1,6.1,0.8577771929824564
3.1,6.2,0.8437946428571428
3.1,6.3,0.7700627450980395
3.1,6.4,0.8221396551724138
3.1,6.5,0.8376258620689656
3.1,6.6,0.8320118644067797
3.1,6.7,0.8445597014925372
3.1,6.8,0.8044037735849056
3.1,6.9,0.70563
3.1,7.0,0.7653296296296296
3.1,7.1,0.7596849056603774
3.1,7.2,0.8117525000000001
3.1,7.3,0.7217206896551724
3.1,7.4,0.8438333333333333
3.1,7.5,0.7465677966101695
3.1,7.6,0.7764142857142857
3.1,7.7,0.8814914893617023
3.1,7.8,0.8162983050847459
3.1,7.9,0.6846568181818182
3.1,8.0,0.7207777777777777
3.1,8.1,0.7531203389830509
3.1,8.2,0.7133216666666667
3.1,8.3,0.7456999999999999
3.1,8.4,0.7623061224489794
3.1,8.5,0.7949295081967215
3.1,8.6,0.7930545454545456
3.1,8.7,0.48579148936170213
3.1,8.8,0.7090615384615384
3.1,8.9,0.760305
3.1,9.0,0.5605480519480519
3.1,9.1,0.7325120481927712
3.1,9.2,0.6864877777777778
3.1,9.3,0.6811283783783784
3.1,9.4,0.6651100000000002
3.1,9.5,0.7979962962962964
3.1,9.6,0.576848
3.1,9.7,0.7423818181818181
