beta_b,beta_w,botnet
0.01,3.5742713567839197,0.0004699074045014551
0.01,3.6244723618090453,0.00041205993270619444
0.01,3.674673366834171,0.00036274825452072446
0.01,3.7248743718592965,0.00032072640512058516
0.01,3.775075376884422,0.00028472925604499706
0.01,3.8252763819095477,0.0002535970054331637
0.01,3.8754773869346733,0.00022646099518136437
0.01,3.925678391959799,0.0002032352355196521
0.01,3.9758793969849244,0.00018263155243328143
0.01,4.0260804020100505,0.0001647420663339811
0.01,4.076281407035176,0.00014910561923766396
0.01,4.126482412060302,0.0001352270542080408
0.01,4.176683417085427,0.0001230990890866547
0.01,4.226884422110553,0.00011221174747117924
0.01,4.277085427135678,0.00010513353362511408
0.01,4.327286432160804,0.00010503139588009392
0.01,4.37748743718593,0.00010493358816884304
0.01,4.427688442211055,0.00010483985590075326
0.01,4.477889447236181,0.00010474991993077681
0.01,4.528090452261306,0.00010466357895764543
0.01,4.578291457286432,0.00010458060289148374
0.01,4.6284924623115575,0.0001045007945888487
0.01,4.678693467336683,0.00010442398289569921
0.01,4.728894472361809,0.00010434998268622708
0.01,4.779095477386934,0.0001042786559483286
0.01,4.82929648241206,0.00010420985301544237
0.01,4.879497487437186,0.00010414343750385012
0.01,4.929698492462312,0.00010407928810433273
0.01,4.9798994974874375,0.00010401729474032407
0.01,5.030100502512563,0.00010395734411717901
0.01,5.080301507537689,0.00010389933337446387
0.01,5.130502512562814,0.00010384316592915994
0.01,5.18070351758794,0.00010378875498220774
0.01,5.2309045226130655,0.00010373601400666685
0.01,5.281105527638191,0.00010368488558458409
0.01,5.331306532663317,0.00010363527438939999
0.01,5.381507537688442,0.00010358711876731873
0.01,5.431708542713568,0.00010354035725282316
0.01,5.481909547738693,0.00010349492425681915
0.01,5.532110552763819,0.00010345076685212915
0.01,5.582311557788945,0.00010340783822224649
0.01,5.63251256281407,0.00010336607776850366
0.01,5.682713567839196,0.00010332543540309287
0.01,5.732914572864321,0.0001032858706401689
0.01,5.783115577889447,0.00010324734028603941
0.01,5.833316582914573,0.0001032097986841183
0.01,5.883517587939698,0.00010317320761497955
0.01,5.933718592964825,0.00010313759104493385
0.01,5.98391959798995,0.00010310280047616792
0.01,6.034120603015076,0.00010306886011843108
0.01,6.084321608040201,0.00010303574978137652
0.01,6.134522613065327,0.00010300342015775587
0.01,6.184723618090453,0.00010297184893678922
0.01,6.234924623115578,0.00010294100862297407
0.01,6.285125628140704,0.0001029108710771805
0.01,6.335326633165829,0.00010288142422835486
0.01,6.385527638190955,0.00010285264056813872
0.01,6.4357286432160805,0.00010282447703245843
0.01,6.485929648241206,0.00010279695040742619
0.01,6.536130653266332,0.00010276999582911973
0.01,6.586331658291457,0.00010274366051712387
0.01,6.636532663316583,0.00010271785140480197
0.01,6.6867336683417085,0.00010269257490425732
0.01,6.736934673366834,0.0001026678185523296
0.01,6.78713567839196,0.00010264357103904644
0.01,6.837336683417085,0.00010261981665852579
0.01,6.887537688442211,0.00010259653431909375
0.01,6.937738693467336,0.00010257371900918224
0.01,6.987939698492463,0.0001025513507777404
0.01,7.0381407035175885,0.00010252941316089645
0.01,7.088341708542714,0.00010250788918606732
0.01,7.13854271356784,0.00010248676732753473
0.01,7.188743718592965,0.00010246606307933209
0.01,7.238944723618091,0.0001024457255318274
0.01,7.289145728643216,0.00010242577175327338
0.01,7.339346733668342,0.00010240617548509718
0.01,7.389547738693468,0.00010238693867206151
0.01,7.439748743718593,0.00010236803155463768
0.01,7.489949748743719,0.00010234948084100321
0.01,7.540150753768844,0.0001023312397415769
0.01,7.59035175879397,0.0001023133097415613
0.01,7.6405527638190955,0.00010229570834817551
0.01,7.690753768844221,0.00010227839932217561
0.01,7.740954773869347,0.00010226137780162446
0.01,7.791155778894472,0.00010224463864366671
0.01,7.841356783919598,0.00010222817643606863
0.01,7.8915577889447235,0.00010221197555576791
0.01,7.941758793969849,0.00010219605141736641
0.01,7.991959798994975,0.00010218038598365258
0.01,8.042160804020101,0.00010216497345144308
0.01,8.092361809045226,0.0001021498072435967
0.01,8.142562814070352,0.0001021348805871597
0.01,8.192763819095477,0.00010212018652646497
0.01,8.242964824120603,0.00010210571793636655
0.01,8.293165829145728,0.00010209146753557899
0.01,8.343366834170855,0.00010207742790009762
0.01,8.39356783919598,0.00010206360451483869
0.01,8.443768844221106,0.00010205000163613276
0.01,8.49396984924623,0.00010203659057273935
0.01,8.544170854271357,0.00010202336343979269
0.01,8.594371859296484,0.00010201035384789054
0.01,8.644572864321608,0.00010199752399608871
0.01,8.694773869346735,0.00010198486084771508
0.01,8.74497487437186,0.00010197241075455204
0.01,8.795175879396986,0.00010196011122620731
0.01,8.84537688442211,0.00010194800018117586
0.01,8.895577889447237,0.00010193604861283416
0.01,8.945778894472362,0.00010192426689256455
