beta_b,beta_w,botnet
0.6,3.5,0.6249823529411764
0.6,3.6,0.5847133333333333
0.6,3.7,0.4724032258064516
0.6,3.8,0.5244944444444444
0.6,3.9,0.48449
0.6,4.0,0.4355347826086956
0.6,4.1,0.41329642857142856
0.6,4.2,0.4106102564102565
0.6,4.3,0.33950740740740737
0.6,4.4,0.34730975609756093
0.6,4.5,0.33019803921568625
0.6,4.6,0.3290568181818182
0.6,4.7,0.31668095238095234
0.6,4.8,0.29228888888888893
0.6,4.9,0.2755157894736842
0.6,5.0,0.2740033333333333
0.6,5.1,0.26313461538461536
0.6,5.2,0.2696
0.6,5.3,0.24888599999999997
0.6,5.4,0.24226363636363638
0.6,5.5,0.2393913043478261
0.6,5.6,0.2347972222222222
0.6,5.7,0.2105590163934426
0.6,5.8,0.22657931034482762
0.6,5.9,0.21357777777777776
0.6,6.0,0.18826315789473688
0.6,6.1,0.18872337662337663
0.6,6.2,0.19402089552238805
0.6,6.3,0.1770758620689655
0.6,6.4,0.1581951612903226
0.6,6.5,0.16081403508771933
0.6,6.6,0.1596639344262295
0.6,6.7,0.14125967741935483
0.6,6.8,0.13674799999999998
0.6,6.9,0.14636785714285713
0.6,7.0,0.13652727272727275
0.6,7.1,0.12449999999999999
0.6,7.2,0.12023714285714286
0.6,7.3,0.10918644067796611
0.6,7.4,0.10451000000000002
0.6,7.5,0.10867758620689655
0.6,7.6,0.09267313432835822
0.6,7.7,0.08173670886075951
0.6,7.8,0.09076527777777778
0.6,7.9,0.083815
0.6,8.0,0.06367333333333333
0.6,8.1,0.06904909090909092
0.6,8.2,0.06514477611940299
0.6,8.3,0.06398363636363637
0.6,8.4,0.0667
0.6,8.5,0.05339636363636363
0.6,8.6,0.05034
0.6,8.7,0.041778688524590164
0.6,8.8,0.031442465753424666
0.6,8.9,0.042106451612903224
0.6,9.0,0.027255223880597014
0.6,9.1,0.0333448717948718
0.6,9.2,0.023162000000000002
0.6,9.3,0.02957878787878788
0.6,9.4,0.02438205128205128
0.6,9.5,0.019161842105263158
0.6,9.6,0.01928181818181818
0.6,9.7,0.01074470588235294
0.6,9.8,0.01453855421686747
0.6,9.9,0.016513698630136988
0.6,10.0,0.010497560975609756
0.7,0.1,1.0
0.7,0.2,1.0
0.7,0.3,1.0
0.7,0.4,1.0
0.7,0.5,1.0
0.7,0.6,1.0
0.7,0.7,1.0
0.7,0.8,1.0
0.7,0.9,1.0
0.7,1.0,1.0
0.7,1.1,1.0
0.7,1.2,1.0
0.7,1.3,1.0
0.7,1.4,1.0
0.7,1.5,1.0
