beta,epsilon,gamma,protected,self,forced
5.0,1.2750512407130135,1.0,0.9252019853769385,0.4066290766651071,0.5185729087118328
5.0,1.3049019780144022,1.0,0.9276486641179139,0.40242434297226287,0.5252243211456517
5.0,1.3354515629298989,1.0,0.9300003685588428,0.3981672680859431,0.5318331004729004
5.0,1.3667163564620066,1.0,0.9322608738024996,0.3938625223328338,0.5383983514696659
5.0,1.3987131026472386,1.0,0.9344338462238503,0.3895146298207617,0.544919216403088
5.0,1.4314589375234792,1.0,0.9365227481011873,0.3851279302520174,0.5513948178491693
5.0,1.4649713983072856,1.0,0.938530928286695,0.3807066195295912,0.5578243087571048
5.0,1.4992684327860455,1.0,0.9404616344916277,0.3762547560541009,0.5642068784375275
5.0,1.5343684089300125,1.0,0.9423178670023059,0.3717762041549833,0.5705416628473207
5.0,1.5702901247293775,1.0,0.9441026947148251,0.36727476234388795,0.5768279323709365
5.0,1.6070528182616393,1.0,0.9458189768169468,0.3627540532330074,0.583064923583938
5.0,1.6446761779946635,1.0,0.947469368911084,0.35821753029493064,0.5892518386161532
5.0,1.6831803533309566,1.0,0.949056568466895,0.3536685736718519,0.5953879947950432
5.0,1.7225859653987865,1.0,0.9505831219060015,0.3491104170761347,0.6014727048298668
5.0,1.762914118095948,1.0,0.9520514131347498,0.34454614672959366,0.6075052664051575
5.0,1.8041864093920728,1.0,0.9534638000479475,0.3399787535004248,0.6134850465475231
5.0,1.8464249428955435,1.0,0.954822525618362,0.3354111015648853,0.6194114240534752
5.0,1.8896523396912097,1.0,0.9561297440848625,0.3308459398223052,0.6252838042625567
5.0,1.933891750455231,1.0,0.9573874885473188,0.3262858925857719,0.6311015959615465
5.0,1.9791668678535574,1.0,0.9585977848651369,0.32173350046542354,0.6368642843997131
5.0,2.0255019392306677,1.0,0.9597625043612565,0.3171911714607203,0.6425713329005359
5.0,2.072921779595371,1.0,0.9608835151322038,0.3126612338497974,0.6482222812824059
5.0,2.12145178491063,1.0,0.9619625004736424,0.3081458778647072,0.6538166226089354
5.0,2.1711179456945042,1.0,0.9630011943654015,0.3036472344627718,0.6593539599026301
5.0,2.2219468609395236,1.0,0.9640011903495782,0.29916731465537055,0.6648338756942073
5.0,2.273965752357929,1.0,0.9649640034631282,0.2947080319237392,0.6702559715393899
5.0,2.3272024789604084,1.0,0.9658911677404542,0.2902712335205456,0.6756199342199088
5.0,2.381685551976158,1.0,0.9667841145055759,0.2858586641625135,0.6809254503430643
5.0,2.4374441501222206,1.0,0.9676441582829491,0.2814719646422611,0.6861721936406887
5.0,2.4945081352303164,1.0,0.9684726516297296,0.2771127192027292,0.6913599324270019
5.0,2.552908068239518,1.0,0.9692707875823258,0.2727823993663177,0.6964883882160063
5.0,2.612675225563328,1.0,0.9700398530340454,0.26848243821385936,0.7015574148201874
5.0,2.6738416158399465,1.0,0.9707809292156605,0.2642141471288594,0.7065667820868021
5.0,2.7364399970746707,1.0,0.9714951665099641,0.25997879459338,0.7115163719165847
5.0,2.800503894183631,1.0,0.9721836140803831,0.2557775603303765,0.7164060537500079
5.0,2.8660676169482517,1.0,0.9728472888914755,0.25161155604912355,0.7212357328423509
5.0,2.933166278390044,1.0,0.9734871681465226,0.24748182488357892,0.7260053432629437
5.0,3.001835813575589,1.0,0.9741041800532476,0.24338934064938234,0.7307148394038646
5.0,3.0721129988617575,1.0,0.9746992349068718,0.23933501726973036,0.735364217637142
5.0,3.1440354715915,1.0,0.9752731944702974,0.2353197025352162,0.7399534919350802
5.0,3.217641750250737,1.0,0.9758268540490616,0.2313441756856317,0.7444826783634301
5.0,3.2929712550971515,1.0,0.9763610489587399,0.22740917442659359,0.748951874532148
5.0,3.370064329271928,1.0,0.9768764721524889,0.22351535322026375,0.7533611189322285
5.0,3.448962260405758,1.0,0.9773739288863673,0.21966334432273607,0.7577105845636314
5.0,3.52970730273065,1.0,0.9778540708830795,0.21585369771986387,0.7620003731632163
5.0,3.612342699709432,1.0,0.9783175725365133,0.21208692333250498,0.7662306492040082
5.0,3.6969127071950285,1.0,0.978765071466392,0.20836347883732478,0.7704015926290677
5.0,3.7834626171319288,1.0,0.9791971852789385,0.20468377483965502,0.7745134104392838
5.0,3.872038781812555,1.0,0.9796145036793308,0.2010481746031832,0.7785663290761471
5.0,3.9626886387014784,1.0,0.9800175903666165,0.19745699593658528,0.7825605944300301
5.0,4.05546073584083,1.0,0.9804069971288837,0.19391051545094018,0.7864964816779445
5.0,4.150404757850477,1.0,0.9807832261289497,0.19040896244788305,0.7903742636810667
5.0,4.247571552536899,1.0,0.9811467775723246,0.18695252989891026,0.7941942476734158
5.0,4.347013158125024,1.0,0.9814981354268865,0.18354137280092694,0.7979567626259598
5.0,4.448782831127585,1.0,0.9818377653835999,0.18017560908744024,0.8016621562961589
5.0,4.55293507486695,1.0,0.9821660988100284,0.1768553180560205,0.8053107807540066
5.0,4.659525668664682,1.0,0.9824835615588509,0.17358054704090337,0.8089030145179474
5.0,4.768611697714469,1.0,0.9827905423506766,0.17035130701205256,0.8124392353386238
5.0,4.880251583654431,1.0,0.9830874501088087,0.1671675839246842,0.8159198661841257
5.0,4.99450511585514,1.0,0.9833746510023662,0.16402932886013546,0.8193453221422315
5.0,5.111433483440168,1.0,0.9836525057285054,0.16093646578885062,0.8227160399396548
5.0,5.2310993080562636,1.0,0.983921345580054,0.15788888877249352,0.8260324568075624
5.0,5.353566677410725,1.0,0.9841815110558598,0.1548864694463085,0.8292950416095526
5.0,5.478901179593942,1.0,0.9844333141438115,0.15192905198864337,0.8325042621551679
5.0,5.607169938205458,1.0,0.984677032701076,0.14901645362681437,0.8356605790742608
5.0,5.738441648302396,1.0,0.9849130215498274,0.14614848253496726,0.8387645390148584
5.0,5.872786613189483,1.0,0.9851415186033814,0.14332490939162876,0.8418166092117535
5.0,6.010276782070382,1.0,0.9853627541414554,0.14054548554507595,0.8448172685963792
5.0,6.150985788580501,1.0,0.985577059424004,0.1378099591524463,0.8477671002715567
5.0,6.294988990221888,1.0,0.9857846649409724,0.13511804695828494,0.8506666179826881
5.0,6.442363508721374,1.0,0.9859857761620583,0.13246944670288494,0.8535163294591742
5.0,6.593188271333548,1.0,0.9861806377061992,0.12986384670968026,0.8563167909965159
5.0,6.747544053110693,1.0,0.9863694888469039,0.1273009204059851,0.8590685684409209
5.0,6.9055135201623274,1.0,0.9865525084920244,0.12478032021274298,0.8617721882792823
5.0,7.067181273927491,1.0,0.9867298907404601,0.12230168843846025,0.8644282023020002
5.0,7.232633896483537,1.0,0.9869018814452003,0.11986466225185786,0.8670372191933405
5.0,7.401959996915645,1.0,0.9870686385055633,0.11746885713189278,0.8695997813736702
5.0,7.575250258771913,1.0,0.987230347844498,0.1151138821674306,0.8721164656770668
5.0,7.75259748862946,1.0,0.9873871509013757,0.1127993321050083,0.8745878187963684
5.0,7.934096665797492,1.0,0.9875392609387118,0.11052480154137316,0.8770144593973379
5.0,8.119844993184014,1.0,0.9876868251710039,0.1082898696095281,0.8793969555614749
5.0,8.309941949353396,1.0,0.9878299869350151,0.10609410803078263,0.8817358789042314
5.0,8.504489341802678,1.0,0.9879688720324296,0.10393708031083591,0.8840317917215934
5.0,8.703591361485161,1.0,0.988103701220762,0.10181835409333856,0.8862853471274237
5.0,8.907354638610439,1.0,0.9882345046156326,0.09973747187414947,0.8884970327414834
5.0,9.115888299750823,1.0,0.9883615241166962,0.09769399333334222,0.8906675307833513
5.0,9.329304026284687,1.0,0.9884848197354299,0.09568745553624071,0.8927973641991891
5.0,9.547716114208061,1.0,0.9886045048626654,0.09371739760146972,0.8948871072611939
5.0,9.771241535346496,1.0,0.9887207089853014,0.09178335716835248,0.8969373518169498
5.0,10.0,1.0,0.9888335957804956,0.08988487234368132,0.8989487234368128
8.0,0.1,1.0,0.003016634601149956,0.0026514860010449443,0.00036514860010539266
8.0,0.10234114021054533,1.0,0.0031896401292139604,0.0028027985316992662,0.00038684159751462493
8.0,0.10473708979594494,1.0,0.003388255965255193,0.0029765054469768435,0.00041175051827834885
8.0,0.10718913192051278,1.0,0.00361852126489467,0.003177886381244437,0.0004406348836476675
8.0,0.10969857978923835,1.0,0.003888518493109197,0.0034140067961785435,0.000474511696931169
8.0,0.11226677735108136,1.0,0.004209311371711101,0.0036945375455908103,0.0005147738261215104
8.0,0.11489510001873092,1.0,0.0045964418819129,0.004033062740290818,0.000563379141624845
8.0,0.11758495540521567,1.0,0.0050724163589707764,0.004449251338719796,0.0006231650202499303
8.0,0.12033778407775896,1.0,0.005671024227909214,0.004972629065166196,0.0006983951627422111
8.0,0.12315506032928256,1.0,0.006445229743454061,0.005649469048040291,0.0007957606954167737
8.0,0.12603829296797275,1.0,0.0074824962347768195,0.0065561680082594454,0.0009263282265171405
8.0,0.12898902612533086,1.0,0.008936734710372344,0.007827121873781942,0.0011096128365893178
8.0,0.1320088400831418,1.0,0.011100417215013272,0.009717607172650165,0.00138281004236456
8.0,0.13509935211980267,1.0,0.014578977350229536,0.012755691667777307,0.0018232856824516547
8.0,0.13826221737646557,1.0,0.02071331319318867,0.01810945920776052,0.0026038539854291018
8.0,0.1414991297434576,1.0,0.03226923313945362,0.028181566071671996,0.004087667067781981
8.0,0.14481182276745339,1.0,0.052452551960564024,0.04573026843745668,0.00672228352310819
8.0,0.14820207057988583,1.0,0.08040175005879457,0.06993694936273903,0.010464800696054316
8.0,0.15167168884709228,1.0,0.11215986873412737,0.09730192190999962,0.01485794682412726
8.0,0.15522253574270473,1.0,0.14503332585984424,0.12545922645009133,0.019574099409756168
8.0,0.15885651294280528,1.0,0.17781540458169653,0.15335410605504085,0.024461298526656017
8.0,0.16257556664437942,1.0,0.20998879634962286,0.18053776663898932,0.029451029710633875
8.0,0.1663816886076129,1.0,0.2413228268794336,0.2068129405977888,0.03450988628164472
8.0,0.17027691722259,1.0,0.27171469028974093,0.23209437552129056,0.03962031476845085
8.0,0.174263338600965,1.0,0.301119971697967,0.256347926242956,0.04477204545501019
8.0,0.17834308769319093,1.0,0.3295282987669039,0.279569084935883,0.04995921383102717
8.0,0.18251834943190434,1.0,0.3569425950177604,0.3017649538003404,0.055177641217430254
8.0,0.1867913599020783,1.0,0.38337780771229507,0.32295298118532506,0.06042482652697204
8.0,0.19116440753857022,1.0,0.4088535356411107,0.3431545914774035,0.06569894416370893
8.0,0.19563983435170637,1.0,0.4333944059742904,0.3623954253603962,0.07099898061388968
8.0,0.20022003718155845,1.0,0.45702433282628985,0.3807004704731228,0.07632386235316319
8.0,0.2049074689815847,1.0,0.4797700756585883,0.398097022391341,0.08167305326724558
8.0,0.2097046401323233,1.0,0.5016574897266616,0.4146115283703431,0.08704596135633706
8.0,0.2146141197858404,1.0,0.5227132075848606,0.4302709799531629,0.09244222763169777
8.0,0.21963853724165458,1.0,0.5429640479282348,0.4451024064523104,0.097861641475925
8.0,0.22478058335487253,1.0,0.5624351824956871,0.45913136617123823,0.10330381632444643
8.0,0.2300430119772918,1.0,0.5811529672973627,0.4723842675739614,0.10876869972340109
8.0,0.2354286414322418,1.0,0.5991423697705656,0.4848862570290521,0.1142561127415146
8.0,0.2409403560239525,1.0,0.6164275164841472,0.4966616755529644,0.11976584093118421
8.0,0.24658110758226032,1.0,0.6330328629852916,0.5077350034711022,0.12529785951419012
8.0,0.2523539170434766,1.0,0.6489812635093659,0.518129304087799,0.1308519594215668
8.0,0.2582618760682676,1.0,0.6642957649638347,0.5278676701540614,0.13642809480977358
8.0,0.26430814869741054,1.0,0.6789983660692263,0.536972230044298,0.14202613602492842
8.0,0.2704959730463135,1.0,0.6931105751535664,0.5454645979647689,0.14764597718879585
8.0,0.2768286630392066,1.0,0.7066530888620799,0.5533656232154893,0.1532874656465997
8.0,0.2833096101839324,1.0,0.7196467410088124,0.5606961370028882,0.15895060400592512
8.0,0.28994228538828765,1.0,0.7321103495925912,0.5674752722539339,0.16463507733864763
8.0,0.29673024081888694,1.0,0.7440638698726311,0.573722927447772,0.17034094242485212
8.0,0.30367711180354584,1.0,0.7555252902138458,0.5794573544125263,0.17606793580131974
8.0,0.3107866187782013,1.0,0.766512631774238,0.584696716303542,0.18181591547069484
8.0,0.3180625692794119,1.0,0.7770433200563868,0.5894586024707041,0.1875847175856837
8.0,0.3255088599835058,1.0,0.787134136416731,0.5937599967657141,0.19337413965101752
8.0,0.3331294787934673,1.0,0.7968014810280849,0.5976174810485249,0.19918399997956002
8.0,0.3409285069746812,1.0,0.8060612252048169,0.6010471259375161,0.2050140992673008
8.0,0.3489101213406773,1.0,0.8149285314180164,0.6040643616849438,0.21086416973307276
8.0,0.35707859649004636,1.0,0.8234183440760753,0.6066843484272088,0.21673399564886617
8.0,0.3654383070957256,1.0,0.8315448914954585,0.6089216094016979,0.22262328209376078
8.0,0.3739937302478798,1.0,0.8393221951351045,0.6107904109458355,0.2285317841892685
8.0,0.38274944785163123,1.0,0.8467635840388229,0.612304409417252,0.2344591746215729
8.0,0.39171014908092594,1.0,0.8538819905931085,0.6134768731527465,0.24040511744036197
8.0,0.40088063288984654,1.0,0.8606900926100305,0.6143207868001852,0.2463693058098463
8.0,0.41026581058271927,1.0,0.8671999199207551,0.6148485721017879,0.2523513478189675
8.0,0.419870708444391,1.0,0.8734232875384044,0.6150724022578197,0.25835088528058403
8.0,0.42970047043208404,1.0,0.8793714699402012,0.6150039732969151,0.26436749664328485
8.0,0.439760360930272,1.0,0.8850555814990647,0.6146547755539468,0.2704008059451185
8.0,0.4500557675700499,1.0,0.890485864804825,0.6140356010561567,0.2764502637486658
8.0,0.4605922041145106,1.0,0.8956728511364261,0.6131573539921584,0.2825154971442684
8.0,0.4713753134116724,1.0,0.9006262496858668,0.6120302831490496,0.2885959665368176
8.0,0.482410870416537,1.0,0.905355643154997,0.6106644663909095,0.29469117676408846
8.0,0.49370478528390027,1.0,0.9098701763912792,0.6090696002010636,0.3008005761902175
8.0,0.5052631065335681,1.0,0.9141787189123912,0.6072551137039409,0.3069236052084484
8.0,0.5170920242896758,1.0,0.9182898348432509,0.6052301509350831,0.31305968390816835
8.0,0.5291978735958442,1.0,0.9222117842489631,0.6030035747307543,0.31920820951820855
8.0,0.5415871378079472,1.0,0.9259524085197137,0.6005838955274536,0.3253685129922611
8.0,0.5542664520663105,1.0,0.929519475799585,0.5979794999525181,0.33153997584706896
8.0,0.5672426068491979,1.0,0.9329203489623642,0.5951984363401891,0.3377219126221754
8.0,0.5805225516094898,1.0,0.9361621295312167,0.592248512100001,0.3439136174312167
8.0,0.5941133984965034,1.0,0.9392515371809632,0.589137220769066,0.3501143164118956
8.0,0.6080224261649424,1.0,0.9421953348018428,0.5858720124001606,0.35632332240168296
8.0,0.622257083673023,1.0,0.9449997602281994,0.5824599379087375,0.3625398223194616
8.0,0.6368249944718588,1.0,0.9476709616589386,0.5789079253183591,0.3687630363405788
8.0,0.6517339604882424,1.0,0.9502147489543584,0.5752226276642706,0.3749921212900887
8.0,0.6669919663030122,1.0,0.9526367877857831,0.5714105448859963,0.38122624289978596
8.0,0.6826071834272389,1.0,0.9549424970513177,0.5674779630421133,0.38746453400920366
8.0,0.6985879746785247,1.0,0.9571370857936438,0.5634309791783216,0.39370610661532246
8.0,0.7149428986597579,1.0,0.9592255575137391,0.5592755060610503,0.39995005145269
8.0,0.7316807143427196,1.0,0.9612127167288859,0.5550172781670597,0.40619543856182644
8.0,0.7488103857590023,1.0,0.9631031755948164,0.5506618575900443,0.412441318004771
8.0,0.7663410868007459,1.0,0.9649013613660965,0.5462146402955363,0.41868672107056043
8.0,0.784282206133768,1.0,0.9666115191677723,0.5416808595889294,0.4249306595788438
8.0,0.8026433522257176,1.0,0.9682377377346151,0.5370656023218675,0.43117213541274774
8.0,0.8214343584919426,1.0,0.9697838996712961,0.5323737828653596,0.4374101168059353
8.0,0.8406652885618325,1.0,0.971253748415143,0.5276101822803076,0.4436435661348359
8.0,0.8603464416684504,1.0,0.9726508755158065,0.5227794424373858,0.44987143307842054
8.0,0.8804883581643462,1.0,0.9739787015241008,0.5178860572552331,0.45609264426886664
8.0,0.9011018251665021,1.0,0.9752405589589329,0.5129344183726342,0.4623061405862998
8.0,0.9221978823334327,1.0,0.9764395365917151,0.5079287338546529,0.46851080273706164
8.0,0.9437878277775381,1.0,0.9775787023161454,0.502873147134459,0.4747055551816854
8.0,0.9658832241158704,1.0,0.9786608813557557,0.4977716221144569,0.480889259241298
8.0,0.9884959046625583,1.0,0.9796888625139483,0.49262805129094833,0.48706081122299943
8.0,1.011637979766207,1.0,0.9806652635916382,0.4874461873629982,0.4932190762286442
8.0,1.0353218432956621,1.0,0.9815926018644792,0.4822296803316432,0.499362921532836
8.0,1.059560179277616,1.0,0.9824732838306862,0.47698207302456713,0.505491210806119
8.0,1.0843659686896103,1.0,0.9833096003451786,0.4717067996285207,0.5116028007166574
8.0,1.1097524964120722,1.0,0.9841037423297752,0.4664071942103209,0.5176965481194533
8.0,1.135733358343105,1.0,0.9848577987456811,0.4610864904548064,0.5237713082908736
8.0,1.1623224686798523,1.0,0.9855737618411408,0.45574782490365273,0.5298259369374868
8.0,1.1895340673703196,1.0,0.9862535331037058,0.4503942404002423,0.5358592927034637
8.0,1.2173827277396614,1.0,0.9868989237525849,0.445028686932409,0.5418702368201763
8.0,1.2458833642950082,1.0,0.9875116658693107,0.43965402726034425,0.5478576386089671
8.0,1.2750512407130135,1.0,0.9880933969667649,0.434273030552544,0.5538203664142217
8.0,1.3049019780144022,1.0,0.9886456871349675,0.42888838508723326,0.5597573020477341
8.0,1.3354515629298989,1.0,0.9891700280013052,0.4235026937405134,0.5656673342607909
8.0,1.3667163564620066,1.0,0.9896678429554541,0.41811847890160947,0.5715493640538448
8.0,1.3987131026472386,1.0,0.9901404864151714,0.4127381825373594,0.577402303877811
8.0,1.4314589375234792,1.0,0.9905892229224942,0.40736415805209536,0.5832250648703996
8.0,1.4649713983072856,1.0,0.9910152979150476,0.4019987001048035,0.5890165978102442
8.0,1.4992684327860455,1.0,0.991419874876023,0.3966440186542724,0.5947758562217497
8.0,1.5343684089300125,1.0,0.991804034526328,0.39130223965544775,0.6005017948708806
8.0,1.5702901247293775,1.0,0.9921688534760675,0.38597543675367035,0.6061934167223966
8.0,1.6070528182616393,1.0,0.992515317796724,0.3806655971237505,0.6118497206729729
8.0,1.6446761779946635,1.0,0.9928443769897054,0.375374643311703,0.6174697336780021
8.0,1.6831803533309566,1.0,0.9931569237057235,0.3701044256950233,0.6230524980107003
8.0,1.7225859653987865,1.0,0.9934538380738728,0.36485673940083385,0.6285970986730403
8.0,1.762914118095948,1.0,0.9937359013694946,0.3596332925665654,0.6341026088029279
8.0,1.8041864093920728,1.0,0.9940038854526352,0.35443574012189344,0.6395681453307411
8.0,1.8464249428955435,1.0,0.9942585332186681,0.3492656764760342,0.644992856742635
8.0,1.8896523396912097,1.0,0.9945005568040087,0.3441246350452907,0.6503759217587174
8.0,1.933891750455231,1.0,0.9947305651097489,0.33901406381316507,0.6557165012965831
8.0,1.9791668678535574,1.0,0.9949492144881847,0.33393537811628426,0.6610138363719001
8.0,2.0255019392306677,1.0,0.9951570690225325,0.32888991281742797,0.6662671562051056
8.0,2.072921779595371,1.0,0.9953547198860209,0.3238789631726557,0.6714757567133653
8.0,2.12145178491063,1.0,0.9955426883000618,0.3189037527704638,0.6766389355295984
8.0,2.1711179456945042,1.0,0.9957214849059123,0.3139654538102844,0.6817560310956288
8.0,2.2219468609395236,1.0,0.9958915461696384,0.30906516747432095,0.6868263786953157
8.0,2.273965752357929,1.0,0.996053379410851,0.3042039699693132,0.6918494094415388
8.0,2.3272024789604084,1.0,0.9962073744443135,0.29938285413743404,0.696824520306879
8.0,2.381685551976158,1.0,0.9963539463961903,0.2946027745879587,0.7017511718082325
8.0,2.4374441501222206,1.0,0.9964934803757521,0.28986463106326377,0.7066288493124881
8.0,2.4945081352303164,1.0,0.9966263380235995,0.2851692711706677,0.7114570668529316
8.0,2.552908068239518,1.0,0.9967528716781536,0.2805174951154872,0.7162353765626666
8.0,2.612675225563328,1.0,0.9968733915748716,0.2759100470813687,0.7209633444935031
8.0,2.6738416158399465,1.0,0.9969882250794152,0.27134763262011175,0.7256405924593038
8.0,2.7364399970746707,1.0,0.9970976514022634,0.2668309011205405,0.7302667502817238
8.0,2.800503894183631,1.0,0.9972019471479352,0.2623604592732877,0.7348414878746482
8.0,2.8660676169482517,1.0,0.9973013830182919,0.25793687069691035,0.7393645123213815
8.0,2.933166278390044,1.0,0.9973962045849251,0.2535606516470859,0.743835552937839
8.0,3.001835813575589,1.0,0.9974866405374831,0.24923227413628757,0.7482543664011959
8.0,3.0721129988617575,1.0,0.9975729190021305,0.244952170846179,0.7526207481559519
8.0,3.1440354715915,1.0,0.9976552408175661,0.24072072926404228,0.7569345115535238
8.0,3.217641750250737,1.0,0.9977338213240188,0.23653830277659565,0.7611955185474244
8.0,3.2929712550971515,1.0,0.997808845986914,0.23240520066430165,0.765403645322633
8.0,3.370064329271928,1.0,0.9978804848964157,0.2283216927066701,0.7695587921897419
8.0,3.448962260405758,1.0,0.9979489109103175,0.2242880142613997,0.7736608966489177
8.0,3.52970730273065,1.0,0.998014285528534,0.22030436380005367,0.7777099217284794
8.0,3.612342699709432,1.0,0.9980767596691902,0.21637090403799808,0.7817058556311931
8.0,3.6969127071950285,1.0,0.9981364802863861,0.21248776430473829,0.7856487159816486
8.0,3.7834626171319288,1.0,0.9981935756783803,0.20865503831963614,0.7895385373587118
8.0,3.872038781812555,1.0,0.9982481821646841,0.20487279081003948,0.7933753913546443
8.0,3.9626886387014784,1.0,0.998300415627335,0.2011410524212375,0.7971593632060967
8.0,4.05546073584083,1.0,0.9983503994643148,0.19745982643820986,0.8008905730261048
8.0,4.150404757850477,1.0,0.9983982378213913,0.19382908426754983,0.8045691535538411
8.0,4.247571552536899,1.0,0.9984440359110359,0.19024877048668223,0.8081952654243524
8.0,4.347013158125024,1.0,0.9984878901899406,0.18671880181795444,0.8117690883719865
8.0,4.448782831127585,1.0,0.9985298976509064,0.18323906982438679,0.8152908278265195
8.0,4.55293507486695,1.0,0.9985701510297338,0.17980944087549228,0.8187607101542423
8.0,4.659525668664682,1.0,0.9986087168018382,0.1764297531735422,0.8221789636282963
8.0,4.768611697714469,1.0,0.998645691154443,0.17309982773672725,0.8255458634177163
8.0,4.880251583654431,1.0,0.9986811489715196,0.1698194600631206,0.8288616889083847
8.0,4.99450511585514,1.0,0.9987151495544688,0.16658842227246867,0.832126727282014
8.0,5.111433483440168,1.0,0.9987477726680246,0.16340647008169287,0.8353413025863311
8.0,5.2310993080562636,1.0,0.9987790724357797,0.1602733359015107,0.8385057365342925
8.0,5.353566677410725,1.0,0.9988091170976423,0.15718873631221927,0.8416203807854432
8.0,5.478901179593942,1.0,0.9988379692131006,0.15415236959605794,0.8446855996170423
8.0,5.607169938205458,1.0,0.9988656728695999,0.151163914688241,0.84770175818136
8.0,5.738441648302396,1.0,0.9988922854229084,0.14822303695017122,0.8506692484727312
8.0,5.872786613189483,1.0,0.9989178536857489,0.14532938528440983,0.8535884684013385
8.0,6.010276782070382,1.0,0.9989424217053388,0.14248259416233033,0.856459827543011
8.0,6.150985788580501,1.0,0.9989660546286017,0.13968228775166944,0.8592837668769322
8.0,6.294988990221888,1.0,0.9989887666871985,0.13692807049141478,0.8620606961957841
8.0,6.442363508721374,1.0,0.9990106178183787,0.13421954150021953,0.8647910763182504
8.0,6.593188271333548,1.0,0.9990316399955302,0.13155628496224453,0.8674753550332848
8.0,6.747544053110693,1.0,0.9990518660439399,0.1289378749182871,0.8701139911256486
8.0,6.9055135201623274,1.0,0.9990713330314256,0.1263638763609266,0.8727074566704973
8.0,7.067181273927491,1.0,0.9990900755085538,0.12383384500571636,0.8752562305028382
8.0,7.232633896483537,1.0,0.9991081285515979,0.12134732834145717,0.8777608002101396
8.0,7.401959996915645,1.0,0.9991255139392715,0.1189038646108782,0.8802216493283939
8.0,7.575250258771913,1.0,0.9991422655472803,0.11650298654844829,0.8826392789988338
8.0,7.75259748862946,1.0,0.9991584073479276,0.11414421931841766,0.885014188029479
8.0,7.934096665797492,1.0,0.9991739661263704,0.11182708263626868,0.8873468834901507
8.0,8.119844993184014,1.0,0.9991889687619702,0.10955109100085242,0.889637877761117
8.0,8.309941949353396,1.0,0.9992034359269717,0.10731575356346434,0.8918876823634977
8.0,8.504489341802678,1.0,0.9992173921779864,0.10512057578767352,0.8940968163903231
8.0,8.703591361485161,1.0,0.9992308553848955,0.10296505882867003,0.8962657965561146
8.0,8.907354638610439,1.0,0.999243845457818,0.10084870098058317,0.8983951444772275
8.0,9.115888299750823,1.0,0.9992563845804396,0.09877099815396755,0.9004853864264681
8.0,9.329304026284687,1.0,0.9992684898754213,0.09673144360286637,0.9025370462725406
8.0,9.547716114208061,1.0,0.9992801787178406,0.0947295289235109,0.9045506497943349
8.0,9.771241535346496,1.0,0.9992914708925915,0.09276474467810134,0.906526726214482
8.0,10.0,1.0,0.9993023757061698,0.0908365796096521,0.9084657960965189
